healthtime,businessunit,reported,expected
2012-02-03 00:45:00,region-9,28338,28000
2012-02-03 01:00:00,region-9,28335,28000
2012-02-03 01:15:00,region-9,28337,0
2012-02-03 01:30:00,region-9,28333,0
2012-02-03 01:45:00,region-9,28332,0
2012-02-03 02:00:00,region-9,28324,0
2012-02-03 02:15:00,region-9,28320,0
2012-02-03 02:30:00,region-9,28320,0
2012-02-03 02:45:00,region-9,28324,0
2012-02-03 03:00:00,region-9,28331,0
2012-02-03 03:15:00,region-9,28340,0
2012-02-03 03:30:00,region-9,28343,0
2012-02-03 03:45:00,region-9,28335,0
2012-02-03 04:00:00,region-9,28341,0
2012-02-03 04:15:00,region-9,28329,0
2012-02-03 04:30:00,region-9,28329,0
2012-02-03 04:45:00,region-9,28331,0
2012-02-03 05:00:00,region-9,28335,0
2012-02-03 05:15:00,region-9,28340,0
2012-02-03 05:30:00,region-9,28331,0
2012-02-03 05:45:00,region-9,28328,0
2012-02-03 06:00:00,region-9,28331,0
2012-02-03 06:15:00,region-9,28326,0
2012-02-03 06:30:00,region-9,28319,0
2012-02-03 06:45:00,region-9,28327,0
2012-02-03 07:00:00,region-9,28327,0
2012-02-03 07:15:00,region-9,28327,0
2012-02-03 07:30:00,region-9,28318,0
2012-02-03 07:45:00,region-9,28325,0
2012-02-03 08:00:00,region-9,28327,0
2012-02-03 08:15:00,region-9,28327,0
2012-02-03 08:30:00,region-9,28339,0
2012-02-03 08:45:00,region-9,28330,0
2012-02-03 09:00:00,region-9,28320,0
2012-02-03 09:15:00,region-9,28328,0
2012-02-03 09:30:00,region-9,28335,0
2012-02-03 09:45:00,region-9,28340,0
2012-02-03 10:00:00,region-9,28339,0
2012-02-03 10:15:00,region-9,28345,0
2012-02-03 10:30:00,region-9,28342,0
2012-02-03 10:45:00,region-9,28339,0
2012-02-03 11:00:00,region-9,28338,0
2012-02-03 11:15:00,region-9,28322,0
2012-02-03 11:30:00,region-9,28323,0
2012-02-03 11:45:00,region-9,28333,0
2012-02-03 12:00:00,region-9,28325,0
2012-02-03 12:15:00,region-9,28334,0
2012-02-03 12:30:00,region-9,28335,0
2012-02-03 12:45:00,region-9,28344,0
2012-02-03 13:00:00,region-9,28342,0
2012-02-03 13:15:00,region-9,28338,0
2012-02-03 13:30:00,region-9,28331,0
2012-02-03 13:45:00,region-9,28332,0
2012-02-03 14:00:00,region-9,28346,28000
2012-02-03 14:15:00,region-9,28341,28000
2012-02-03 14:30:00,region-9,28342,28000
2012-02-03 14:45:00,region-9,28344,28000
2012-02-03 15:00:00,region-9,28341,28000
2012-02-03 15:15:00,region-9,28331,28000
2012-02-03 15:30:00,region-9,28342,28000
2012-02-03 15:45:00,region-9,28341,28000
2012-02-03 16:00:00,region-9,28343,28000
2012-02-03 16:15:00,region-9,28339,28000
2012-02-03 16:30:00,region-9,28341,28000
2012-02-03 16:45:00,region-9,28338,28000
2012-02-03 17:00:00,region-9,28329,28000
2012-02-03 17:15:00,region-9,28340,28000
2012-02-03 17:30:00,region-9,28342,28000
2012-02-03 17:45:00,region-9,28343,28000
2012-02-03 18:00:00,region-9,28324,28000
2012-02-03 18:15:00,region-9,28324,28000
2012-02-03 18:30:00,region-9,28318,28000
2012-02-03 18:45:00,region-9,28306,28000
2012-02-03 19:00:00,region-9,28327,28000
2012-02-03 19:15:00,region-9,28328,28000
2012-02-03 19:30:00,region-9,28322,28000
2012-02-03 19:45:00,region-9,28338,28000
2012-02-03 20:00:00,region-9,28332,28000
2012-02-03 20:15:00,region-9,28325,28000
2012-02-03 20:30:00,region-9,28327,28000
2012-02-03 20:45:00,region-9,28328,28000
2012-02-03 21:00:00,region-9,28333,28000
2012-02-03 21:15:00,region-9,28334,28000
2012-02-03 21:30:00,region-9,28336,28000
2012-02-03 21:45:00,region-9,28339,28000
2012-02-03 22:00:00,region-9,28323,28000
2012-02-03 22:15:00,region-9,28326,28000
2012-02-03 22:30:00,region-9,28335,28000
2012-02-03 22:45:00,region-9,28334,28000
2012-02-03 23:00:00,region-9,28336,28000
2012-02-03 23:15:00,region-9,28337,28000
2012-02-03 23:30:00,region-9,28337,28000
2012-02-03 23:45:00,region-9,28327,28000
2012-02-04 00:00:00,region-9,28340,28000
2012-02-04 00:15:00,region-9,28350,28000
2012-02-04 00:30:00,region-9,28345,28000
2012-02-04 00:45:00,region-9,28353,28000
2012-02-04 01:00:00,region-9,28327,28000
2012-02-04 01:15:00,region-9,28333,0
2012-02-04 01:30:00,region-9,28323,0
2012-02-04 01:45:00,region-9,28322,0
2012-02-04 02:00:00,region-9,28322,0
2012-02-04 02:15:00,region-9,28323,0
2012-02-04 02:30:00,region-9,28318,0
2012-02-04 02:45:00,region-9,28322,0
2012-02-04 03:00:00,region-9,28324,0
2012-02-04 03:15:00,region-9,28330,0
2012-02-04 03:30:00,region-9,28331,0
2012-02-04 03:45:00,region-9,28330,0
2012-02-04 04:00:00,region-9,28338,0
2012-02-04 04:15:00,region-9,28341,0
2012-02-04 04:30:00,region-9,28340,0
2012-02-04 04:45:00,region-9,28348,0
2012-02-04 05:00:00,region-9,28346,0
2012-02-04 05:15:00,region-9,28341,0
2012-02-04 05:30:00,region-9,28332,0
2012-02-04 05:45:00,region-9,28328,0
2012-02-04 06:00:00,region-9,28334,0
2012-02-04 06:15:00,region-9,28336,0
2012-02-04 06:30:00,region-9,28330,0
2012-02-04 06:45:00,region-9,28331,0
2012-02-04 07:00:00,region-9,28346,0
2012-02-04 07:15:00,region-9,28345,0
2012-02-04 07:30:00,region-9,28338,0
2012-02-04 07:45:00,region-9,28336,0
2012-02-04 08:00:00,region-9,28329,0
2012-02-02 08:15:00,region-10,28496,0
2012-02-02 08:30:00,region-10,28472,0
2012-02-02 08:45:00,region-10,28453,0
2012-02-02 09:00:00,region-10,28446,0
2012-02-02 09:15:00,region-10,28453,0
2012-02-02 09:30:00,region-10,28451,0
2012-02-02 09:45:00,region-10,28444,0
2012-02-02 10:00:00,region-10,28439,0
2012-02-02 10:15:00,region-10,28437,0
2012-02-02 10:30:00,region-10,28427,0
2012-02-02 10:45:00,region-10,28449,0
2012-02-02 11:00:00,region-10,28443,0
2012-02-02 11:15:00,region-10,28438,0
2012-02-02 11:30:00,region-10,28419,0
2012-02-02 11:45:00,region-10,28417,0
2012-02-02 12:00:00,region-10,28431,0
2012-02-02 12:15:00,region-10,28427,0
2012-02-02 12:30:00,region-10,28433,0
2012-02-02 12:45:00,region-10,28451,0
2012-02-02 13:00:00,region-10,28443,28000
2012-02-02 13:15:00,region-10,28452,28000
2012-02-02 13:30:00,region-10,28433,28000
2012-02-02 13:45:00,region-10,28440,28000
2012-02-02 14:00:00,region-10,28442,28000
2012-02-02 14:15:00,region-10,28431,28000
2012-02-02 14:30:00,region-10,28443,28000
2012-02-02 14:45:00,region-10,28447,28000
2012-02-02 15:00:00,region-10,28448,28000
2012-02-02 15:15:00,region-10,28438,28000
2012-02-02 15:30:00,region-10,28429,28000
2012-02-02 15:45:00,region-10,28430,28000
2012-02-02 16:00:00,region-10,28435,28000
2012-02-02 16:15:00,region-10,28451,28000
2012-02-02 16:30:00,region-10,28452,28000
2012-02-02 16:45:00,region-10,28450,28000
2012-02-02 17:00:00,region-10,28450,28000
2012-02-02 17:15:00,region-10,28456,28000
2012-02-02 17:30:00,region-10,28437,28000
2012-02-02 17:45:00,region-10,28437,28000
2012-02-02 18:00:00,region-10,28429,28000
2012-02-02 18:15:00,region-10,28432,28000
2012-02-02 18:30:00,region-10,28436,28000
2012-02-02 18:45:00,region-10,28432,28000
2012-02-02 19:00:00,region-10,28444,28000
2012-02-02 19:15:00,region-10,28440,28000
2012-02-02 19:30:00,region-10,28439,28000
2012-02-02 19:45:00,region-10,28435,28000
2012-02-02 20:00:00,region-10,28438,28000
2012-02-02 20:15:00,region-10,28441,28000
2012-02-02 20:30:00,region-10,28437,28000
2012-02-02 20:45:00,region-10,28436,28000
2012-02-02 21:00:00,region-10,28435,28000
2012-02-02 21:15:00,region-10,28436,28000
2012-02-02 21:30:00,region-10,28431,28000
2012-02-02 21:45:00,region-10,28440,28000
2012-02-02 22:00:00,region-10,28440,28000
2012-02-02 22:15:00,region-10,28438,28000
2012-02-02 22:30:00,region-10,28446,28000
2012-02-02 22:45:00,region-10,28436,28000
2012-02-02 23:00:00,region-10,28441,28000
2012-02-02 23:15:00,region-10,28445,28000
2012-02-02 23:30:00,region-10,28442,28000
2012-02-02 23:45:00,region-10,28453,28000
2012-02-03 00:00:00,region-10,28457,28000
2012-02-03 00:15:00,region-10,28436,0
2012-02-03 00:30:00,region-10,28433,0
2012-02-03 00:45:00,region-10,28438,0
2012-02-03 01:00:00,region-10,28441,0
2012-02-03 01:15:00,region-10,28441,0
2012-02-03 01:30:00,region-10,28435,0
2012-02-03 01:45:00,region-10,28439,0
2012-02-03 02:00:00,region-10,28445,0
2012-02-03 02:15:00,region-10,28441,0
2012-02-03 02:30:00,region-10,28440,0
2012-02-03 02:45:00,region-10,28439,0
2012-02-03 03:00:00,region-10,28442,0
2012-02-03 03:15:00,region-10,28446,0
2012-02-03 03:30:00,region-10,28435,0
2012-02-03 03:45:00,region-10,28441,0
2012-02-03 04:00:00,region-10,28442,0
2012-02-03 04:15:00,region-10,28445,0
2012-02-03 04:30:00,region-10,28444,0
2012-02-03 04:45:00,region-10,28449,0
2012-02-03 05:00:00,region-10,28440,0
2012-02-03 05:15:00,region-10,28445,0
2012-02-03 05:30:00,region-10,28449,0
2012-02-03 05:45:00,region-10,28452,0
2012-02-03 06:00:00,region-10,28440,0
2012-02-03 06:15:00,region-10,28440,0
2012-02-03 06:30:00,region-10,28438,0
2012-02-03 06:45:00,region-10,28439,0
2012-02-03 07:00:00,region-10,28440,0
2012-02-03 07:15:00,region-10,28449,0
2012-02-03 07:30:00,region-10,28446,0
2012-02-03 07:45:00,region-10,28440,0
2012-02-03 08:00:00,region-10,28442,0
2012-02-03 08:15:00,region-10,28424,0
2012-02-03 08:30:00,region-10,28435,0
2012-02-03 08:45:00,region-10,28434,0
2012-02-03 09:00:00,region-10,28426,0
2012-02-03 09:15:00,region-10,28423,0
2012-02-03 09:30:00,region-10,28410,0
2012-02-03 09:45:00,region-10,28438,0
2012-02-03 10:00:00,region-10,28446,0
2012-02-03 10:15:00,region-10,28446,0
2012-02-03 10:30:00,region-10,28437,0
2012-02-03 10:45:00,region-10,28441,0
2012-02-03 11:00:00,region-10,28431,0
2012-02-03 11:15:00,region-10,28439,0
2012-02-03 11:30:00,region-10,28438,0
2012-02-03 11:45:00,region-10,28445,0
2012-02-03 12:00:00,region-10,28442,0
2012-02-03 12:15:00,region-10,28448,0
2012-02-03 12:30:00,region-10,28437,0
2012-02-03 12:45:00,region-10,28442,0
2012-02-03 13:00:00,region-10,28442,28000
2012-02-03 13:15:00,region-10,28441,28000
2012-02-03 13:30:00,region-10,28437,28000
2012-02-03 13:45:00,region-10,28437,28000
2012-02-03 14:00:00,region-10,28436,28000
2012-02-03 14:15:00,region-10,28432,28000
2012-02-03 14:30:00,region-10,28442,28000
2012-02-03 14:45:00,region-10,28446,28000
2012-02-03 15:00:00,region-10,28450,28000
2012-02-03 15:15:00,region-10,28447,28000
2012-02-03 15:30:00,region-10,28446,28000
2012-02-03 15:45:00,region-10,28449,28000
2012-02-03 16:00:00,region-10,28451,28000
2012-02-03 16:15:00,region-10,28454,28000
2012-02-03 16:30:00,region-10,28446,28000
2012-02-03 16:45:00,region-10,28447,28000
2012-02-03 17:00:00,region-10,28441,28000
2012-02-03 17:15:00,region-10,28439,28000
2012-02-03 17:30:00,region-10,28433,28000
2012-02-03 17:45:00,region-10,28432,28000
2012-02-03 18:00:00,region-10,28433,28000
2012-02-03 18:15:00,region-10,28422,28000
2012-02-03 18:30:00,region-10,28435,28000
2012-02-03 18:45:00,region-10,28444,28000
2012-02-03 19:00:00,region-10,28448,28000
2012-02-03 19:15:00,region-10,28445,28000
2012-02-03 19:30:00,region-10,28441,28000
2012-02-03 19:45:00,region-10,28448,28000
2012-02-03 20:00:00,region-10,28458,28000
2012-02-03 20:15:00,region-10,28456,28000
2012-02-03 20:30:00,region-10,28442,28000
2012-02-03 20:45:00,region-10,28427,28000
2012-02-03 21:00:00,region-10,28427,28000
2012-02-03 21:15:00,region-10,28434,28000
2012-02-03 21:30:00,region-10,28447,28000
2012-02-03 21:45:00,region-10,28439,28000
2012-02-03 22:00:00,region-10,28446,28000
2012-02-03 22:15:00,region-10,28433,28000
2012-02-03 22:30:00,region-10,28438,28000
2012-02-03 22:45:00,region-10,28444,28000
2012-02-03 23:00:00,region-10,28450,28000
2012-02-03 23:15:00,region-10,28452,28000
2012-02-03 23:30:00,region-10,28451,28000
2012-02-03 23:45:00,region-10,28459,28000
2012-02-04 00:00:00,region-10,28453,28000
2012-02-04 00:15:00,region-10,28436,0
2012-02-04 00:30:00,region-10,28426,0
2012-02-04 00:45:00,region-10,28427,0
2012-02-04 01:00:00,region-10,28432,0
2012-02-04 01:15:00,region-10,28443,0
2012-02-04 01:30:00,region-10,28447,0
2012-02-04 01:45:00,region-10,28446,0
2012-02-04 02:00:00,region-10,28446,0
2012-02-04 02:15:00,region-10,28448,0
2012-02-04 02:30:00,region-10,28441,0
2012-02-04 02:45:00,region-10,28444,0
2012-02-04 03:00:00,region-10,28431,0
2012-02-04 03:15:00,region-10,28432,0
2012-02-04 03:30:00,region-10,28435,0
2012-02-04 03:45:00,region-10,28429,0
2012-02-04 04:00:00,region-10,28434,0
2012-02-04 04:15:00,region-10,28441,0
2012-02-04 04:30:00,region-10,28445,0
2012-02-04 04:45:00,region-10,28447,0
2012-02-04 05:00:00,region-10,28437,0
2012-02-04 05:15:00,region-10,28434,0
2012-02-04 05:30:00,region-10,28433,0
2012-02-04 05:45:00,region-10,28435,0
2012-02-04 06:00:00,region-10,28439,0
2012-02-04 06:15:00,region-10,28436,0
2012-02-04 06:30:00,region-10,28435,0
2012-02-04 06:45:00,region-10,28435,0
2012-02-04 07:00:00,region-10,28442,0
2012-02-04 07:15:00,region-10,28444,0
2012-02-04 07:30:00,region-10,28443,0
2012-02-04 07:45:00,region-10,28445,0
2012-02-04 08:00:00,region-10,28442,0
2012-02-02 08:15:00,region-11,2224,0
2012-02-02 08:30:00,region-11,2223,0
2012-02-02 08:45:00,region-11,2219,0
2012-02-02 09:00:00,region-11,2216,0
2012-02-02 09:15:00,region-11,2217,0
2012-02-02 09:30:00,region-11,2219,0
2012-02-02 09:45:00,region-11,2224,0
2012-02-02 10:00:00,region-11,2223,0
2012-02-02 10:15:00,region-11,2219,0
2012-02-02 10:30:00,region-11,2219,0
2012-02-02 10:45:00,region-11,2220,0
2012-02-02 11:00:00,region-11,2217,0
2012-02-02 11:15:00,region-11,2221,0
2012-02-02 11:30:00,region-11,2221,0
2012-02-02 11:45:00,region-11,2220,0
2012-02-02 12:00:00,region-11,2220,0
2012-02-02 12:15:00,region-11,2219,0
2012-02-02 12:30:00,region-11,2221,0
2012-02-02 12:45:00,region-11,2220,0
2012-02-02 13:00:00,region-11,2219,0
2012-02-02 13:15:00,region-11,2215,0
2012-02-02 13:30:00,region-11,2216,0
2012-02-02 13:45:00,region-11,2218,0
2012-02-02 14:00:00,region-11,2218,0
2012-02-02 14:15:00,region-11,2220,0
2012-02-02 14:30:00,region-11,2222,0
2012-02-02 14:45:00,region-11,2220,0
2012-02-02 15:00:00,region-11,2222,0
2012-02-02 15:15:00,region-11,2222,0
2012-02-02 15:30:00,region-11,2222,0
2012-02-02 15:45:00,region-11,2222,0
2012-02-02 16:00:00,region-11,2220,2250
2012-02-02 16:15:00,region-11,2218,2250
2012-02-02 16:30:00,region-11,2218,2250
2012-02-02 16:45:00,region-11,2217,2250
2012-02-02 17:00:00,region-11,2220,2250
2012-02-02 17:15:00,region-11,2218,2250
2012-02-02 17:30:00,region-11,2221,2250
2012-02-02 17:45:00,region-11,2218,2250
2012-02-02 18:00:00,region-11,2219,2250
2012-02-02 18:15:00,region-11,2219,2250
2012-02-02 18:30:00,region-11,2220,2250
2012-02-02 18:45:00,region-11,2220,2250
2012-02-02 19:00:00,region-11,2218,2250
2012-02-02 19:15:00,region-11,2219,2250
2012-02-02 19:30:00,region-11,2221,2250
2012-02-02 19:45:00,region-11,2220,2250
2012-02-02 20:00:00,region-11,2221,2250
2012-02-02 20:15:00,region-11,2222,2250
2012-02-02 20:30:00,region-11,2217,2250
2012-02-02 20:45:00,region-11,2216,2250
2012-02-02 21:00:00,region-11,2219,2250
2012-02-02 21:15:00,region-11,2219,2250
2012-02-02 21:30:00,region-11,2223,2250
2012-02-02 21:45:00,region-11,2221,2250
2012-02-02 22:00:00,region-11,2216,2250
2012-02-02 22:15:00,region-11,2215,2250
2012-02-02 22:30:00,region-11,2218,2250
2012-02-02 22:45:00,region-11,2218,2250
2012-02-02 23:00:00,region-11,2220,2250
2012-02-02 23:15:00,region-11,2220,2250
2012-02-02 23:30:00,region-11,2219,2250
2012-02-02 23:45:00,region-11,2220,2250
2012-02-03 00:00:00,region-11,2218,2250
2012-02-03 00:15:00,region-11,2218,2250
2012-02-03 00:30:00,region-11,2218,2250
2012-02-03 00:45:00,region-11,2217,2250
2012-02-03 01:00:00,region-11,2221,2250
2012-02-03 01:15:00,region-11,2221,2250
2012-02-03 01:30:00,region-11,2219,2250
2012-02-03 01:45:00,region-11,2220,2250
2012-02-03 02:00:00,region-11,2218,2250
2012-02-03 02:15:00,region-11,2220,2250
2012-02-03 02:30:00,region-11,2222,2250
2012-02-03 02:45:00,region-11,2222,2250
2012-02-03 03:00:00,region-11,2218,2250
2012-02-03 03:15:00,region-11,2215,0
2012-02-03 03:30:00,region-11,2219,0
2012-02-03 03:45:00,region-11,2220,0
2012-02-03 04:00:00,region-11,2221,0
2012-02-03 04:15:00,region-11,2220,0
2012-02-03 04:30:00,region-11,2219,0
2012-02-03 04:45:00,region-11,2219,0
2012-02-03 05:00:00,region-11,2219,0
2012-02-03 05:15:00,region-11,2220,0
2012-02-03 05:30:00,region-11,2220,0
2012-02-03 05:45:00,region-11,2223,0
2012-02-03 06:00:00,region-11,2223,0
2012-02-03 06:15:00,region-11,2220,0
2012-02-03 06:30:00,region-11,2221,0
2012-02-03 06:45:00,region-11,2221,0
2012-02-03 07:00:00,region-11,2221,0
2012-02-03 07:15:00,region-11,2221,0
2012-02-03 07:30:00,region-11,2220,0
2012-02-03 07:45:00,region-11,2219,0
2012-02-03 08:00:00,region-11,2218,0
2012-02-03 08:15:00,region-11,2216,0
2012-02-03 08:30:00,region-11,2214,0
2012-02-03 08:45:00,region-11,2219,0
2012-02-03 09:00:00,region-11,2220,0
2012-02-03 09:15:00,region-11,2219,0
2012-02-03 09:30:00,region-11,2219,0
2012-02-03 09:45:00,region-11,2220,0
2012-02-03 10:00:00,region-11,2221,0
2012-02-03 10:15:00,region-11,2221,0
2012-02-03 10:30:00,region-11,2221,0
2012-02-03 10:45:00,region-11,2219,0
2012-02-03 11:00:00,region-11,2218,0
2012-02-03 11:15:00,region-11,2217,0
2012-02-03 11:30:00,region-11,2221,0
2012-02-03 11:45:00,region-11,2223,0
2012-02-03 12:00:00,region-11,2221,0
2012-02-03 12:15:00,region-11,2220,0
2012-02-03 12:30:00,region-11,2221,0
2012-02-03 12:45:00,region-11,2221,0
2012-02-03 13:00:00,region-11,2221,0
2012-02-03 13:15:00,region-11,2221,0
2012-02-03 13:30:00,region-11,2221,0
2012-02-03 13:45:00,region-11,2222,0
2012-02-03 14:00:00,region-11,2222,0
2012-02-03 14:15:00,region-11,2221,0
2012-02-03 14:30:00,region-11,2218,0
2012-02-03 14:45:00,region-11,2220,0
2012-02-03 15:00:00,region-11,2222,0
2012-02-03 15:15:00,region-11,2221,0
2012-02-03 15:30:00,region-11,2219,0
2012-02-03 15:45:00,region-11,2220,0
2012-02-03 16:00:00,region-11,2221,2250
2012-02-03 16:15:00,region-11,2220,2250
2012-02-03 16:30:00,region-11,2217,2250
2012-02-03 16:45:00,region-11,2218,2250
2012-02-03 17:00:00,region-11,2220,2250
2012-02-03 17:15:00,region-11,2215,2250
2012-02-03 17:30:00,region-11,2216,2250
2012-02-03 17:45:00,region-11,2222,2250
2012-02-03 18:00:00,region-11,2217,2250
2012-02-03 18:15:00,region-11,2219,2250
2012-02-03 18:30:00,region-11,2219,2250
2012-02-03 18:45:00,region-11,2217,2250
2012-02-03 19:00:00,region-11,2216,2250
2012-02-03 19:15:00,region-11,2216,2250
2012-02-03 19:30:00,region-11,2217,2250
2012-02-03 19:45:00,region-11,2219,2250
2012-02-03 20:00:00,region-11,2219,2250
2012-02-03 20:15:00,region-11,2217,2250
2012-02-03 20:30:00,region-11,2220,2250
2012-02-03 20:45:00,region-11,2222,2250
2012-02-03 21:00:00,region-11,2224,2250
2012-02-03 21:15:00,region-11,2220,2250
2012-02-03 21:30:00,region-11,2219,2250
2012-02-03 21:45:00,region-11,2218,2250
2012-02-03 22:00:00,region-11,2219,2250
2012-02-03 22:15:00,region-11,2222,2250
2012-02-03 22:30:00,region-11,2221,2250
2012-02-03 22:45:00,region-11,2224,2250
2012-02-03 23:00:00,region-11,2222,2250
2012-02-03 23:15:00,region-11,2224,2250
2012-02-03 23:30:00,region-11,2223,2250
2012-02-03 23:45:00,region-11,2219,2250
2012-02-04 00:00:00,region-11,2222,2250
2012-02-04 00:15:00,region-11,2221,2250
2012-02-04 00:30:00,region-11,2219,2250
2012-02-04 00:45:00,region-11,2221,2250
2012-02-04 01:00:00,region-11,2218,2250
2012-02-04 01:15:00,region-11,2221,2250
2012-02-04 01:30:00,region-11,2222,2250
2012-02-04 01:45:00,region-11,2223,2250
2012-02-04 02:00:00,region-11,2221,2250
2012-02-04 02:15:00,region-11,2222,2250
2012-02-04 02:30:00,region-11,2223,2250
2012-02-04 02:45:00,region-11,2223,2250
2012-02-04 03:00:00,region-11,2223,2250
2012-02-04 03:15:00,region-11,2223,0
2012-02-04 03:30:00,region-11,2223,0
2012-02-04 03:45:00,region-11,2221,0
2012-02-04 04:00:00,region-11,2220,0
2012-02-04 04:15:00,region-11,2219,0
2012-02-04 04:30:00,region-11,2220,0
2012-02-04 04:45:00,region-11,2222,0
2012-02-04 05:00:00,region-11,2223,0
2012-02-04 05:15:00,region-11,2221,0
2012-02-04 05:30:00,region-11,2222,0
2012-02-04 05:45:00,region-11,2222,0
2012-02-04 06:00:00,region-11,2222,0
2012-02-04 06:15:00,region-11,2222,0
2012-02-04 06:30:00,region-11,2220,0
2012-02-04 06:45:00,region-11,2219,0
2012-02-04 07:00:00,region-11,2219,0
2012-02-04 07:15:00,region-11,2218,0
2012-02-04 07:30:00,region-11,2221,0
2012-02-04 07:45:00,region-11,2222,0
2012-02-04 08:00:00,region-11,2221,0
2012-02-02 08:15:00,region-12,2234,0
2012-02-02 08:30:00,region-12,2232,0
2012-02-02 08:45:00,region-12,2231,0
2012-02-02 09:00:00,region-12,2229,0
2012-02-02 09:15:00,region-12,2228,0
2012-02-02 09:30:00,region-12,2230,0
2012-02-02 09:45:00,region-12,2228,0
2012-02-02 10:00:00,region-12,2228,0
2012-02-02 10:15:00,region-12,2227,0
2012-02-02 10:30:00,region-12,2227,0
2012-02-02 10:45:00,region-12,2229,0
2012-02-02 11:00:00,region-12,2233,0
2012-02-02 11:15:00,region-12,2231,0
2012-02-02 11:30:00,region-12,2229,0
2012-02-02 11:45:00,region-12,2231,0
2012-02-02 12:00:00,region-12,2231,0
2012-02-02 12:15:00,region-12,2231,0
2012-02-02 12:30:00,region-12,2231,0
2012-02-02 12:45:00,region-12,2233,0
2012-02-02 13:00:00,region-12,2232,0
2012-02-02 13:15:00,region-12,2233,0
2012-02-02 13:30:00,region-12,2229,0
2012-02-02 13:45:00,region-12,2228,0
2012-02-02 14:00:00,region-12,2230,2250
2012-02-02 14:15:00,region-12,2231,2250
2012-02-02 14:30:00,region-12,2231,2250
2012-02-02 14:45:00,region-12,2230,2250
2012-02-02 15:00:00,region-12,2233,2250
2012-02-02 15:15:00,region-12,2231,2250
2012-02-02 15:30:00,region-12,2230,2250
2012-02-02 15:45:00,region-12,2230,2250
2012-02-02 16:00:00,region-12,2230,2250
2012-02-02 16:15:00,region-12,2229,2250
2012-02-02 16:30:00,region-12,2231,2250
2012-02-02 16:45:00,region-12,2233,2250
2012-02-02 17:00:00,region-12,2234,2250
2012-02-02 17:15:00,region-12,2234,2250
2012-02-02 17:30:00,region-12,2234,2250
2012-02-02 17:45:00,region-12,2232,2250
2012-02-02 18:00:00,region-12,2231,2250
2012-02-02 18:15:00,region-12,2232,2250
2012-02-02 18:30:00,region-12,2233,2250
2012-02-02 18:45:00,region-12,2232,2250
2012-02-02 19:00:00,region-12,2233,2250
2012-02-02 19:15:00,region-12,2231,2250
2012-02-02 19:30:00,region-12,2229,2250
2012-02-02 19:45:00,region-12,2229,2250
2012-02-02 20:00:00,region-12,2228,2250
2012-02-02 20:15:00,region-12,2230,2250
2012-02-02 20:30:00,region-12,2232,2250
2012-02-02 20:45:00,region-12,2230,2250
2012-02-02 21:00:00,region-12,2226,2250
2012-02-02 21:15:00,region-12,2230,2250
2012-02-02 21:30:00,region-12,2229,2250
2012-02-02 21:45:00,region-12,2231,2250
2012-02-02 22:00:00,region-12,2230,2250
2012-02-02 22:15:00,region-12,2230,2250
2012-02-02 22:30:00,region-12,2230,2250
2012-02-02 22:45:00,region-12,2231,2250
2012-02-02 23:00:00,region-12,2229,2250
2012-02-02 23:15:00,region-12,2230,2250
2012-02-02 23:30:00,region-12,2232,2250
2012-02-02 23:45:00,region-12,2233,2250
2012-02-03 00:00:00,region-12,2234,2250
2012-02-03 00:15:00,region-12,2231,2250
2012-02-03 00:30:00,region-12,2229,2250
2012-02-03 00:45:00,region-12,2228,2250
2012-02-03 01:00:00,region-12,2227,2250
2012-02-03 01:15:00,region-12,2228,0
2012-02-03 01:30:00,region-12,2228,0
2012-02-03 01:45:00,region-12,2230,0
2012-02-03 02:00:00,region-12,2229,0
2012-02-03 02:15:00,region-12,2229,0
2012-02-03 02:30:00,region-12,2229,0
2012-02-03 02:45:00,region-12,2228,0
2012-02-03 03:00:00,region-12,2228,0
2012-02-03 03:15:00,region-12,2229,0
2012-02-03 03:30:00,region-12,2228,0
2012-02-03 03:45:00,region-12,2228,0
2012-02-03 04:00:00,region-12,2230,0
2012-02-03 04:15:00,region-12,2229,0
2012-02-03 04:30:00,region-12,2231,0
2012-02-03 04:45:00,region-12,2230,0
2012-02-03 05:00:00,region-12,2230,0
2012-02-03 05:15:00,region-12,2232,0
2012-02-03 05:30:00,region-12,2230,0
2012-02-03 05:45:00,region-12,2231,0
2012-02-03 06:00:00,region-12,2231,0
2012-02-03 06:15:00,region-12,2229,0
2012-02-03 06:30:00,region-12,2228,0
2012-02-03 06:45:00,region-12,2229,0
2012-02-03 07:00:00,region-12,2228,0
2012-02-03 07:15:00,region-12,2231,0
2012-02-03 07:30:00,region-12,2232,0
2012-02-03 07:45:00,region-12,2232,0
2012-02-03 08:00:00,region-12,2231,0
2012-02-03 08:15:00,region-12,2231,0
2012-02-03 08:30:00,region-12,2230,0
2012-02-03 08:45:00,region-12,2231,0
2012-02-03 09:00:00,region-12,2232,0
2012-02-03 09:15:00,region-12,2232,0
2012-02-03 09:30:00,region-12,2227,0
2012-02-03 09:45:00,region-12,2230,0
2012-02-03 10:00:00,region-12,2231,0
2012-02-03 10:15:00,region-12,2228,0
2012-02-03 10:30:00,region-12,2231,0
2012-02-03 10:45:00,region-12,2229,0
2012-02-03 11:00:00,region-12,2228,0
2012-02-03 11:15:00,region-12,2228,0
2012-02-03 11:30:00,region-12,2231,0
2012-02-03 11:45:00,region-12,2233,0
2012-02-03 12:00:00,region-12,2232,0
2012-02-03 12:15:00,region-12,2232,0
