time,region,pol1,pol2,pol3,pol4,pol5,act1,act2,act3,act4,act5,expected,reported,order,size,erspreadmax,erspreadmin,sizepol
2012-02-03 23:00:00,region-13,2064,1552,552,144,28,4338,2,0,0,0,0,1636,20,10000,1636,0,4340
2012-02-03 23:15:00,region-13,2057,1558,555,146,29,4340,5,0,0,0,0,1641,20,10000,1641,0,4345
2012-02-03 23:30:00,region-13,2051,1556,561,145,31,4343,1,0,0,0,0,1641,20,10000,1641,0,4344
2012-02-03 23:45:00,region-13,2046,1558,565,146,31,4344,2,0,0,0,0,1643,20,10000,1643,0,4346
2012-02-04 00:00:00,region-13,2035,1565,568,148,32,4342,6,0,0,0,0,1644,20,10000,1644,0,4348
2012-02-04 00:15:00,region-13,2024,1563,574,149,33,4336,7,0,0,0,0,1641,20,10000,1641,0,4343
2012-02-04 00:30:00,region-13,2017,1564,576,151,33,4339,2,0,0,0,0,1638,20,10000,1638,0,4341
2012-02-04 00:45:00,region-13,2008,1572,579,151,34,4333,11,0,0,0,0,1639,20,10000,1639,0,4344
2012-02-04 01:00:00,region-13,1998,1571,579,155,34,4333,4,0,0,0,0,1638,20,10000,1638,0,4337
2012-02-02 02:15:00,region-14,4264,11,0,0,0,4273,2,0,0,0,0,1582,29,10000,1582,0,4275
2012-02-02 02:30:00,region-14,4246,27,0,0,0,4270,3,0,0,0,0,1581,29,10000,1581,0,4273
2012-02-02 02:45:00,region-14,4228,41,1,0,0,4264,6,0,0,0,0,1578,29,10000,1578,0,4270
2012-02-02 03:00:00,region-14,4210,55,1,0,0,4259,7,0,0,0,0,1577,29,10000,1577,0,4266
2012-02-02 03:15:00,region-14,4189,71,1,0,0,4257,4,0,0,0,0,1573,29,10000,1573,0,4261
2012-02-02 03:30:00,region-14,4178,84,1,0,0,4257,6,0,0,0,0,1574,29,10000,1574,0,4263
2012-02-02 03:45:00,region-14,4162,101,1,0,0,4256,8,0,0,0,0,1575,29,10000,1575,0,4264
2012-02-02 04:00:00,region-14,4145,113,1,0,0,4253,6,0,0,0,0,1570,29,10000,1570,0,4259
2012-02-02 04:15:00,region-14,4128,129,1,0,0,4251,7,0,0,0,0,1570,29,10000,1570,0,4258
2012-02-02 04:30:00,region-14,4106,150,1,0,0,4253,4,0,0,0,0,1567,29,10000,1567,0,4257
2012-02-02 04:45:00,region-14,4100,163,1,0,0,4258,6,0,0,0,0,1574,29,10000,1574,0,4264
2012-02-02 05:00:00,region-14,4079,180,1,0,0,4254,6,0,0,0,0,1571,29,10000,1571,0,4260
2012-02-02 05:15:00,region-14,4055,203,1,0,0,4256,3,0,0,0,0,1572,29,10000,1572,0,4259
2012-02-02 05:30:00,region-14,4042,214,4,0,0,4256,4,0,0,0,0,1572,29,10000,1572,0,4260
2012-02-02 05:45:00,region-14,4033,227,4,0,0,4256,8,0,0,0,0,1575,29,10000,1575,0,4264
2012-02-02 06:00:00,region-14,4014,245,4,0,0,4261,2,0,0,0,0,1575,29,10000,1575,0,4263
2012-02-02 06:15:00,region-14,4006,254,5,0,0,4259,6,0,0,0,0,1574,29,10000,1574,0,4265
2012-02-02 06:30:00,region-14,3992,266,6,0,0,4256,8,0,0,0,0,1574,29,10000,1574,0,4264
2012-02-02 06:45:00,region-14,3978,275,7,0,0,4255,5,0,0,0,0,1570,29,10000,1570,0,4260
2012-02-02 07:00:00,region-14,4984,395,12,0,0,5165,12,128,25,61,2750,2701,29,10000,0,49,5391
2012-02-02 07:15:00,region-14,4953,421,12,0,0,5192,6,102,27,59,2750,2702,29,10000,0,48,5386
2012-02-02 07:30:00,region-14,4945,439,12,0,0,5195,7,125,16,53,2750,2708,29,10000,0,42,5396
2012-02-02 07:45:00,region-14,4929,453,12,0,0,5190,6,100,27,71,2750,2707,29,10000,0,43,5394
2012-02-02 08:00:00,region-14,4914,466,17,0,0,5204,7,106,25,55,2750,2709,29,10000,0,41,5397
2012-02-02 08:15:00,region-14,4893,486,17,0,0,5185,5,111,32,63,2750,2708,29,10000,0,42,5396
2012-02-02 08:30:00,region-14,4878,502,18,0,0,5158,5,134,29,72,2750,2709,29,10000,0,41,5398
2012-02-02 08:45:00,region-14,4864,516,19,0,0,5166,3,132,31,67,2750,2708,29,10000,0,42,5399
2012-02-02 09:00:00,region-14,4842,537,22,0,0,5200,6,114,25,56,2750,2709,29,10000,0,41,5401
2012-02-02 09:15:00,region-14,4824,553,24,0,0,5197,10,109,35,50,2750,2710,29,10000,0,40,5401
2012-02-02 09:30:00,region-14,4799,567,28,0,0,5192,8,102,34,58,2750,2706,29,10000,0,44,5394
2012-02-02 09:45:00,region-14,4784,582,29,0,0,5183,3,125,28,56,2750,2705,29,10000,0,45,5395
2012-02-02 10:00:00,region-14,4765,599,31,0,0,5206,8,110,24,47,2750,2706,29,10000,0,44,5395
2012-02-02 10:15:00,region-14,4744,620,32,0,0,5181,3,126,21,65,2750,2709,29,10000,0,41,5396
2012-02-02 10:30:00,region-14,4731,634,35,0,0,5191,10,94,32,73,2750,2711,29,10000,0,39,5400
2012-02-02 10:45:00,region-14,4708,648,38,0,0,5175,2,116,33,68,2750,2705,29,10000,0,45,5394
2012-02-02 11:00:00,region-14,4694,666,40,0,0,5200,5,105,25,65,2750,2711,29,10000,0,39,5400
2012-02-02 11:15:00,region-14,4672,681,44,0,0,5173,4,131,27,62,2750,2709,29,10000,0,41,5397
2012-02-02 11:30:00,region-14,4662,687,50,0,0,5199,4,108,23,65,2750,2711,29,10000,0,39,5399
2012-02-02 11:45:00,region-14,4638,713,51,0,0,5201,5,115,27,54,2750,2712,29,10000,0,38,5402
2012-02-02 12:00:00,region-14,4615,731,54,0,0,5199,5,119,21,56,2750,2710,29,10000,0,40,5400
2012-02-02 12:15:00,region-14,4596,745,59,0,0,5187,5,114,33,61,2750,2708,29,10000,0,42,5400
2012-02-02 12:30:00,region-14,4577,761,63,0,0,5187,4,119,30,61,2750,2710,29,10000,0,40,5401
2012-02-02 12:45:00,region-14,4556,779,65,0,0,5154,11,130,26,79,2750,2709,29,10000,0,41,5400
2012-02-02 13:00:00,region-14,4528,796,69,2,0,5158,4,114,37,82,2750,2704,29,10000,0,46,5395
2012-02-02 13:15:00,region-14,4515,805,73,3,0,5189,7,106,34,60,2750,2707,29,10000,0,43,5396
2012-02-02 13:30:00,region-14,4501,815,76,4,0,5185,6,117,26,62,2750,2707,29,10000,0,43,5396
2012-02-02 13:45:00,region-14,4489,819,84,3,0,5182,3,108,29,73,2750,2705,29,10000,0,45,5395
2012-02-02 14:00:00,region-14,4483,828,86,3,0,5169,7,133,23,68,2750,2709,29,10000,0,41,5400
2012-02-02 14:15:00,region-14,4463,840,90,4,0,5202,4,94,22,75,2750,2707,29,10000,0,43,5397
2012-02-02 14:30:00,region-14,4450,856,91,5,0,5184,10,128,26,54,2750,2711,29,10000,0,39,5402
2012-02-02 14:45:00,region-14,4421,879,92,5,0,5195,7,95,40,60,2750,2706,29,10000,0,44,5397
2012-02-02 15:00:00,region-14,4399,894,97,5,0,5172,7,120,34,62,2750,2707,29,10000,0,43,5395
2012-02-02 15:15:00,region-14,4379,909,99,6,0,5191,5,126,29,42,2750,2707,29,10000,0,43,5393
2012-02-02 15:30:00,region-14,4359,927,102,6,0,5170,6,111,40,67,2750,2707,29,10000,0,43,5394
2012-02-02 15:45:00,region-14,4346,940,104,5,1,5184,4,121,32,55,2750,2710,29,10000,0,40,5396
2012-02-02 16:00:00,region-14,4339,948,105,5,1,5196,7,114,21,60,2750,2709,29,10000,0,41,5398
2012-02-02 16:15:00,region-14,4322,960,109,5,1,5204,6,108,22,57,2750,2711,29,10000,0,39,5397
2012-02-02 16:30:00,region-14,4307,974,111,6,1,5195,6,111,27,60,2750,2712,29,10000,0,38,5399
2012-02-02 16:45:00,region-14,4287,985,116,6,1,5164,6,125,33,67,2750,2708,29,10000,0,42,5395
2012-02-02 17:00:00,region-14,4256,1013,117,6,1,5185,7,105,30,66,2750,2708,29,10000,0,42,5393
2012-02-02 17:15:00,region-14,4242,1027,118,6,1,5198,5,121,12,58,2750,2712,29,10000,0,38,5394
2012-02-02 17:30:00,region-14,4227,1037,125,7,1,5184,5,110,30,68,2750,2711,29,10000,0,39,5397
2012-02-02 17:45:00,region-14,4223,1039,127,10,1,5200,12,108,21,59,2750,2712,29,10000,0,38,5400
2012-02-02 18:00:00,region-14,3326,824,98,10,0,4251,7,0,0,0,0,1573,29,10000,1573,0,4258
2012-02-02 18:15:00,region-14,3310,835,103,9,1,4255,3,0,0,0,0,1570,29,10000,1570,0,4258
2012-02-02 18:30:00,region-14,3296,847,105,9,1,4252,6,0,0,0,0,1570,29,10000,1570,0,4258
2012-02-02 18:45:00,region-14,3289,856,105,10,1,4256,5,0,0,0,0,1572,29,10000,1572,0,4261
2012-02-02 19:00:00,region-14,3279,866,108,10,1,4259,5,0,0,0,0,1574,29,10000,1574,0,4264
2012-02-02 19:15:00,region-14,3268,870,112,12,1,4257,6,0,0,0,0,1573,29,10000,1573,0,4263
2012-02-02 19:30:00,region-14,3257,879,113,12,1,4256,6,0,0,0,0,1572,29,10000,1572,0,4262
2012-02-02 19:45:00,region-14,3238,897,112,12,2,4256,5,0,0,0,0,1571,29,10000,1571,0,4261
2012-02-02 20:00:00,region-14,3233,900,113,14,2,4258,4,0,0,0,0,1574,29,10000,1574,0,4262
2012-02-02 20:15:00,region-14,3228,904,114,16,2,4259,5,0,0,0,0,1578,29,10000,1578,0,4264
2012-02-02 20:30:00,region-14,3216,910,118,16,2,4260,2,0,0,0,0,1576,29,10000,1576,0,4262
2012-02-02 20:45:00,region-14,3206,919,122,16,2,4262,3,0,0,0,0,1579,29,10000,1579,0,4265
2012-02-02 21:00:00,region-14,3190,929,126,16,2,4259,4,0,0,0,0,1578,29,10000,1578,0,4263
2012-02-02 21:15:00,region-14,3175,943,129,17,2,4261,5,0,0,0,0,1578,29,10000,1578,0,4266
2012-02-02 21:30:00,region-14,3161,952,135,17,2,4263,4,0,0,0,0,1579,29,10000,1579,0,4267
2012-02-02 21:45:00,region-14,3149,958,141,17,2,4264,3,0,0,0,0,1579,29,10000,1579,0,4267
2012-02-02 22:00:00,region-14,3135,968,142,18,2,4262,3,0,0,0,0,1578,29,10000,1578,0,4265
2012-02-02 22:15:00,region-14,3130,970,144,19,3,4258,8,0,0,0,0,1579,29,10000,1579,0,4266
2012-02-02 22:30:00,region-14,3110,985,146,19,3,4259,4,0,0,0,0,1576,29,10000,1576,0,4263
2012-02-02 22:45:00,region-14,3098,996,147,20,3,4261,3,0,0,0,0,1575,29,10000,1575,0,4264
2012-02-02 23:00:00,region-14,3083,1008,150,20,3,4263,1,0,0,0,0,1575,29,10000,1575,0,4264
2012-02-02 23:15:00,region-14,3071,1020,151,22,3,4263,4,0,0,0,0,1577,29,10000,1577,0,4267
2012-02-02 23:30:00,region-14,3067,1021,156,23,3,4267,3,0,0,0,0,1579,29,10000,1579,0,4270
2012-02-02 23:45:00,region-14,3059,1025,159,23,3,4264,5,0,0,0,0,1579,29,10000,1579,0,4269
2012-02-03 00:00:00,region-14,3041,1034,163,24,3,4256,9,0,0,0,0,1576,29,10000,1576,0,4265
2012-02-03 00:15:00,region-14,3018,1048,167,22,4,4255,4,0,0,0,0,1574,29,10000,1574,0,4259
2012-02-03 00:30:00,region-14,3013,1046,178,22,4,4261,2,0,0,0,0,1576,29,10000,1576,0,4263
2012-02-03 00:45:00,region-14,3002,1051,181,24,4,4260,2,0,0,0,0,1575,29,10000,1575,0,4262
2012-02-03 01:00:00,region-14,2991,1062,184,24,4,4260,5,0,0,0,0,1578,29,10000,1578,0,4265
2012-02-03 01:15:00,region-14,2982,1070,183,28,4,4264,3,0,0,0,0,1579,29,10000,1579,0,4267
2012-02-03 01:30:00,region-14,2967,1079,187,30,4,4259,8,0,0,0,0,1577,29,10000,1577,0,4267
2012-02-03 01:45:00,region-14,2957,1079,191,31,4,4252,10,0,0,0,0,1575,29,10000,1575,0,4262
2012-02-03 02:00:00,region-14,2938,1087,191,34,4,4248,6,0,0,0,0,1570,29,10000,1570,0,4254
2012-02-03 02:15:00,region-14,2919,1103,194,35,4,4249,6,0,0,0,0,1570,29,10000,1570,0,4255
2012-02-03 02:30:00,region-14,2906,1111,199,34,4,4249,5,0,0,0,0,1570,29,10000,1570,0,4254
2012-02-03 02:45:00,region-14,2895,1117,204,36,4,4253,3,0,0,0,0,1570,29,10000,1570,0,4256
2012-02-03 03:00:00,region-14,2886,1131,205,36,4,4256,6,0,0,0,0,1574,29,10000,1574,0,4262
2012-02-03 03:15:00,region-14,2878,1135,207,38,4,4258,4,0,0,0,0,1572,29,10000,1572,0,4262
2012-02-03 03:30:00,region-14,2866,1140,216,38,4,4261,3,0,0,0,0,1575,29,10000,1575,0,4264
2012-02-03 03:45:00,region-14,2857,1144,224,38,4,4263,4,0,0,0,0,1577,29,10000,1577,0,4267
2012-02-03 04:00:00,region-14,2841,1156,225,39,4,4263,2,0,0,0,0,1578,29,10000,1578,0,4265
2012-02-03 04:15:00,region-14,2830,1168,225,42,4,4262,7,0,0,0,0,1579,29,10000,1579,0,4269
2012-02-03 04:30:00,region-14,2819,1168,230,43,4,4255,9,0,0,0,0,1577,29,10000,1577,0,4264
2012-02-03 04:45:00,region-14,2804,1174,234,42,5,4256,3,0,0,0,0,1577,29,10000,1577,0,4259
2012-02-03 05:00:00,region-14,2795,1179,240,42,5,4259,2,0,0,0,0,1575,29,10000,1575,0,4261
2012-02-03 05:15:00,region-14,2787,1184,245,43,5,4256,8,0,0,0,0,1576,29,10000,1576,0,4264
2012-02-03 05:30:00,region-14,2776,1191,247,45,5,4260,4,0,0,0,0,1575,29,10000,1575,0,4264
2012-02-03 05:45:00,region-14,2767,1196,249,46,5,4261,2,0,0,0,0,1575,29,10000,1575,0,4263
2012-02-03 06:00:00,region-14,2761,1203,250,46,5,4261,4,0,0,0,0,1576,29,10000,1576,0,4265
2012-02-03 06:15:00,region-14,2749,1210,253,46,5,4262,1,0,0,0,0,1574,29,10000,1574,0,4263
2012-02-03 06:30:00,region-14,2737,1224,254,48,5,4265,3,0,0,0,0,1578,29,10000,1578,0,4268
2012-02-03 06:45:00,region-14,2722,1234,260,48,5,4263,6,0,0,0,0,1578,29,10000,1578,0,4269
2012-02-03 07:00:00,region-14,3401,1586,346,59,7,5214,7,97,31,50,2750,2709,29,10000,0,41,5399
2012-02-03 07:15:00,region-14,3393,1585,351,60,7,5198,3,119,20,56,2750,2707,29,10000,0,43,5396
2012-02-03 07:30:00,region-14,3377,1595,358,60,7,5188,10,110,21,68,2750,2709,29,10000,0,41,5397
2012-02-03 07:45:00,region-14,3368,1600,358,61,7,5190,6,99,32,67,2750,2709,29,10000,0,41,5394
2012-02-03 08:00:00,region-14,3354,1604,366,61,7,5183,4,116,30,59,2750,2707,29,10000,0,43,5392
2012-02-03 08:15:00,region-14,3345,1610,372,61,7,5178,12,123,24,58,2750,2709,29,10000,0,41,5395
2012-02-03 08:30:00,region-14,3328,1610,380,64,7,5178,8,120,34,49,2750,2705,29,10000,0,45,5389
2012-02-03 08:45:00,region-14,3316,1615,389,66,7,5216,3,93,21,60,2750,2709,29,10000,0,41,5393
2012-02-03 09:00:00,region-14,3307,1624,393,68,7,5203,4,101,25,66,2750,2709,29,10000,0,41,5399
2012-02-03 09:15:00,region-14,3286,1638,400,67,8,5170,10,108,18,93,2750,2710,29,10000,0,40,5399
2012-02-03 09:30:00,region-14,3277,1640,405,67,9,5187,6,117,25,63,2750,2708,29,10000,0,42,5398
2012-02-03 09:45:00,region-14,3262,1645,409,69,9,5182,5,117,24,66,2750,2707,29,10000,0,43,5394
2012-02-03 10:00:00,region-14,3250,1646,419,69,9,5192,6,122,25,48,2750,2707,29,10000,0,43,5393
2012-02-03 10:15:00,region-14,3238,1655,423,72,9,5195,9,112,28,53,2750,2708,29,10000,0,42,5397
2012-02-03 10:30:00,region-14,3229,1658,427,74,9,5190,3,102,28,74,2750,2708,29,10000,0,42,5397
2012-02-03 10:45:00,region-14,3221,1663,432,74,11,5207,6,104,25,59,2750,2711,29,10000,0,39,5401
2012-02-03 11:00:00,region-14,3207,1670,432,77,11,5176,7,118,26,70,2750,2708,29,10000,0,42,5397
2012-02-03 11:15:00,region-14,3193,1669,442,81,11,5224,2,83,21,66,2750,2706,29,10000,0,44,5396
2012-02-03 11:30:00,region-14,3185,1679,445,81,11,5211,2,112,21,55,2750,2711,29,10000,0,39,5401
2012-02-03 11:45:00,region-14,3173,1679,456,83,11,5198,3,113,31,57,2750,2713,29,10000,0,37,5402
2012-02-03 12:00:00,region-14,3162,1687,462,84,11,5187,9,114,24,72,2750,2715,29,10000,0,35,5406
2012-02-03 12:15:00,region-14,3144,1688,472,84,11,5202,4,128,21,44,2750,2709,29,10000,0,41,5399
2012-02-03 12:30:00,region-14,3133,1694,476,84,12,5194,6,119,24,56,2750,2711,29,10000,0,39,5399
2012-02-03 12:45:00,region-14,3123,1701,480,84,12,5194,7,117,23,59,2750,2711,29,10000,0,39,5400
2012-02-03 13:00:00,region-14,3107,1709,483,85,12,5201,7,116,27,45,2750,2707,29,10000,0,43,5396
2012-02-03 13:15:00,region-14,3097,1710,488,89,13,5188,5,120,26,58,2750,2708,29,10000,0,42,5397
2012-02-03 13:30:00,region-14,3083,1716,497,91,13,5186,11,114,29,60,2750,2712,29,10000,0,38,5400
2012-02-03 13:45:00,region-14,3062,1717,509,91,14,5206,7,92,34,54,2750,2707,29,10000,0,43,5393
2012-02-03 14:00:00,region-14,3052,1725,509,95,14,5199,7,105,40,44,2750,2710,29,10000,0,40,5395
2012-02-03 14:15:00,region-14,3041,1725,521,96,14,5204,5,109,27,52,2750,2708,29,10000,0,42,5397
2012-02-03 14:30:00,region-14,3034,1719,529,99,15,5203,2,108,20,63,2750,2705,29,10000,0,45,5396
2012-02-03 14:45:00,region-14,3027,1722,537,101,15,5217,6,101,24,54,2750,2710,29,10000,0,40,5402
2012-02-03 15:00:00,region-14,3011,1734,536,105,15,5205,5,103,28,60,2750,2711,29,10000,0,39,5401
2012-02-03 15:15:00,region-14,3000,1738,539,107,16,5235,4,95,26,40,2750,2710,29,10000,0,40,5400
2012-02-03 15:30:00,region-14,2982,1745,547,109,16,5202,3,107,34,53,2750,2710,29,10000,0,40,5399
2012-02-03 15:45:00,region-14,2967,1753,552,111,16,5203,5,103,27,61,2750,2710,29,10000,0,40,5399
2012-02-03 16:00:00,region-14,2950,1760,560,112,17,5206,4,100,20,69,2750,2710,29,10000,0,40,5399
2012-02-03 16:15:00,region-14,2939,1769,562,114,17,5195,8,112,23,63,2750,2710,29,10000,0,40,5401
2012-02-03 16:30:00,region-14,2923,1777,568,115,16,5164,6,122,36,71,2750,2708,29,10000,0,42,5399
2012-02-03 16:45:00,region-14,2911,1784,566,120,16,5184,4,119,27,63,2750,2707,29,10000,0,43,5397
2012-02-03 17:00:00,region-14,2899,1790,572,122,16,5190,9,116,29,55,2750,2710,29,10000,0,40,5399
2012-02-03 17:15:00,region-14,2883,1795,577,122,17,5185,9,105,33,62,2750,2708,29,10000,0,42,5394
2012-02-03 17:30:00,region-14,2878,1792,579,124,17,5212,4,95,26,53,2750,2711,29,10000,0,39,5390
2012-02-03 17:45:00,region-14,2870,1796,584,126,17,5204,4,92,27,66,2750,2709,29,10000,0,41,5393
2012-02-03 18:00:00,region-14,2294,1387,461,108,14,4256,8,0,0,0,0,1577,29,10000,1577,0,4264
2012-02-03 18:15:00,region-14,2282,1391,465,110,15,4259,4,0,0,0,0,1576,29,10000,1576,0,4263
2012-02-03 18:30:00,region-14,2272,1395,469,113,15,4259,5,0,0,0,0,1574,29,10000,1574,0,4264
2012-02-03 18:45:00,region-14,2262,1394,476,113,16,4257,4,0,0,0,0,1575,29,10000,1575,0,4261
2012-02-03 19:00:00,region-14,2253,1398,478,117,17,4255,8,0,0,0,0,1576,29,10000,1576,0,4263
2012-02-03 19:15:00,region-14,2242,1396,489,117,17,4253,8,0,0,0,0,1575,29,10000,1575,0,4261
2012-02-03 19:30:00,region-14,2233,1401,493,117,17,4257,4,0,0,0,0,1575,29,10000,1575,0,4261
2012-02-03 19:45:00,region-14,2222,1405,496,120,17,4258,2,0,0,0,0,1575,29,10000,1575,0,4260
2012-02-03 20:00:00,region-14,2223,1403,501,122,17,4261,5,0,0,0,0,1578,29,10000,1578,0,4266
2012-02-03 20:15:00,region-14,2210,1412,502,125,17,4264,2,0,0,0,0,1578,29,10000,1578,0,4266
2012-02-03 20:30:00,region-14,2202,1412,510,124,17,4263,2,0,0,0,0,1578,29,10000,1578,0,4265
2012-02-03 20:45:00,region-14,2191,1421,510,129,17,4263,5,0,0,0,0,1579,29,10000,1579,0,4268
2012-02-03 21:00:00,region-14,2185,1417,515,133,17,4262,5,0,0,0,0,1578,29,10000,1578,0,4267
2012-02-03 21:15:00,region-14,2179,1417,519,131,19,4262,3,0,0,0,0,1575,29,10000,1575,0,4265
2012-02-03 21:30:00,region-14,2168,1427,520,132,19,4261,5,0,0,0,0,1577,29,10000,1577,0,4266
2012-02-03 21:45:00,region-14,2154,1437,521,133,19,4261,3,0,0,0,0,1575,29,10000,1575,0,4264
2012-02-03 22:00:00,region-14,2141,1442,527,134,19,4258,5,0,0,0,0,1573,29,10000,1573,0,4263
2012-02-03 22:15:00,region-14,2136,1441,532,136,19,4256,8,0,0,0,0,1575,29,10000,1575,0,4264
2012-02-03 22:30:00,region-14,2121,1446,534,142,19,4257,5,0,0,0,0,1574,29,10000,1574,0,4262
2012-02-03 22:45:00,region-14,2116,1443,542,142,19,4258,4,0,0,0,0,1575,29,10000,1575,0,4262
2012-02-03 23:00:00,region-14,2109,1448,544,143,20,4257,7,0,0,0,0,1576,29,10000,1576,0,4264
2012-02-03 23:15:00,region-14,2097,1450,550,143,20,4256,4,0,0,0,0,1574,29,10000,1574,0,4260
2012-02-03 23:30:00,region-14,2093,1451,553,143,23,4258,5,0,0,0,0,1576,29,10000,1576,0,4263
2012-02-03 23:45:00,region-14,2083,1453,558,145,23,4259,3,0,0,0,0,1576,29,10000,1576,0,4262
2012-02-04 00:00:00,region-14,2078,1452,563,149,23,4258,7,0,0,0,0,1578,29,10000,1578,0,4265
2012-02-04 00:15:00,region-14,2070,1450,566,152,24,4256,6,0,0,0,0,1575,29,10000,1575,0,4262
2012-02-04 00:30:00,region-14,2053,1460,567,155,25,4254,6,0,0,0,0,1574,29,10000,1574,0,4260
2012-02-04 00:45:00,region-14,2043,1462,573,152,27,4255,2,0,0,0,0,1571,29,10000,1571,0,4257
2012-02-04 01:00:00,region-14,2040,1467,575,151,29,4260,2,0,0,0,0,1574,29,10000,1574,0,4262
2012-02-04 01:15:00,region-14,2038,1466,574,155,29,4259,3,0,0,0,0,1574,29,10000,1574,0,4262
2012-02-04 01:30:00,region-14,2032,1472,577,157,30,4260,8,0,0,0,0,1577,29,10000,1577,0,4268
2012-02-04 01:45:00,region-14,2018,1475,581,160,30,4257,7,0,0,0,0,1575,29,10000,1575,0,4264
2012-02-04 02:00:00,region-14,2015,1471,584,159,31,4254,6,0,0,0,0,1576,29,10000,1576,0,4260
2012-02-02 02:15:00,region-15,4312,22,0,0,0,4330,4,0,0,0,0,1637,32,10000,1637,0,4334
2012-02-02 02:30:00,region-15,4293,37,0,0,0,4325,5,0,0,0,0,1634,32,10000,1634,0,4330
2012-02-02 02:45:00,region-15,4271,55,0,0,0,4318,8,0,0,0,0,1632,32,10000,1632,0,4326
2012-02-02 03:00:00,region-15,4246,75,0,0,0,4317,4,0,0,0,0,1629,32,10000,1629,0,4321
2012-02-02 03:15:00,region-15,4234,89,0,0,0,4321,2,0,0,0,0,1630,32,10000,1630,0,4323
2012-02-02 03:30:00,region-15,4227,100,1,0,0,4325,3,0,0,0,0,1634,32,10000,1634,0,4328
2012-02-02 03:45:00,region-15,4217,109,2,0,0,4324,4,0,0,0,0,1633,32,10000,1633,0,4328
2012-02-02 04:00:00,region-15,4206,119,3,0,0,4325,3,0,0,0,0,1633,32,10000,1633,0,4328
2012-02-02 04:15:00,region-15,4196,129,3,0,0,4323,5,0,0,0,0,1632,32,10000,1632,0,4328
2012-02-02 04:30:00,region-15,4173,146,5,0,0,4324,0,0,0,0,0,1631,32,10000,1631,0,4324
2012-02-02 04:45:00,region-15,4165,153,6,0,0,4318,6,0,0,0,0,1631,32,10000,1631,0,4324
2012-02-02 05:00:00,region-15,4151,163,7,0,0,4318,3,0,0,0,0,1629,32,10000,1629,0,4321
2012-02-02 05:15:00,region-15,4132,182,7,0,0,4317,4,0,0,0,0,1631,32,10000,1631,0,4321
2012-02-02 05:30:00,region-15,4109,206,9,0,0,4320,4,0,0,0,0,1631,32,10000,1631,0,4324
2012-02-02 05:45:00,region-15,4096,216,11,0,0,4319,4,0,0,0,0,1630,32,10000,1630,0,4323
2012-02-02 06:00:00,region-15,4078,236,11,0,0,4322,3,0,0,0,0,1633,32,10000,1633,0,4325
2012-02-02 06:15:00,region-15,4060,254,11,0,0,4321,4,0,0,0,0,1632,32,10000,1632,0,4325
2012-02-02 06:30:00,region-15,4038,275,12,0,0,4323,2,0,0,0,0,1633,32,10000,1633,0,4325
2012-02-02 06:45:00,region-15,4029,285,12,1,0,4324,3,0,0,0,0,1636,32,10000,1636,0,4327
2012-02-02 07:00:00,region-15,5022,363,18,1,0,5188,9,116,25,66,2750,2714,32,10000,0,36,5404
2012-02-02 07:15:00,region-15,5000,380,19,1,0,5174,4,126,36,60,2750,2707,32,10000,0,43,5400
2012-02-02 07:30:00,region-15,4983,397,20,1,0,5179,8,117,31,66,2750,2708,32,10000,0,42,5401
2012-02-02 07:45:00,region-15,4963,413,23,1,0,5183,2,109,29,77,2750,2707,32,10000,0,43,5400
2012-02-02 08:00:00,region-15,4940,433,26,1,0,5185,2,128,21,64,2750,2707,32,10000,0,43,5400
2012-02-02 08:15:00,region-15,4929,452,26,1,0,5208,5,111,21,63,2750,2715,32,10000,0,35,5408
2012-02-02 08:30:00,region-15,4905,474,28,1,0,5196,7,119,25,61,2750,2715,32,10000,0,35,5408
2012-02-02 08:45:00,region-15,4887,486,30,1,0,5189,10,126,21,58,2750,2711,32,10000,0,39,5404
2012-02-02 09:00:00,region-15,4862,507,31,1,0,5188,4,127,21,61,2750,2708,32,10000,0,42,5401
2012-02-02 09:15:00,region-15,4838,527,35,1,0,5174,8,121,34,64,2750,2708,32,10000,0,42,5401
2012-02-02 09:30:00,region-15,4818,546,37,1,0,5192,3,124,18,65,2750,2710,32,10000,0,40,5402
2012-02-02 09:45:00,region-15,4799,562,43,1,0,5183,7,113,36,66,2750,2714,32,10000,0,36,5405
2012-02-02 10:00:00,region-15,4782,573,45,1,0,5184,8,119,38,52,2750,2710,32,10000,0,40,5401
2012-02-02 10:15:00,region-15,4766,584,49,1,0,5201,4,110,35,50,2750,2712,32,10000,0,38,5400
2012-02-02 10:30:00,region-15,4751,603,49,2,0,5202,7,113,30,53,2750,2712,32,10000,0,38,5405
2012-02-02 10:45:00,region-15,4731,622,49,2,0,5217,11,92,27,57,2750,2710,32,10000,0,40,5404
2012-02-02 11:00:00,region-15,4701,642,52,2,0,5197,4,117,23,56,2750,2705,32,10000,0,45,5397
2012-02-02 11:15:00,region-15,4677,665,53,3,0,5209,4,113,21,51,2750,2705,32,10000,0,45,5398
2012-02-02 11:30:00,region-15,4662,680,56,2,1,5229,7,91,18,56,2750,2709,32,10000,0,41,5401
2012-02-02 11:45:00,region-15,4634,707,57,2,1,5173,8,112,29,79,2750,2710,32,10000,0,40,5401
2012-02-02 12:00:00,region-15,4621,717,58,2,1,5183,8,117,25,66,2750,2708,32,10000,0,42,5399
2012-02-02 12:15:00,region-15,4599,732,62,2,1,5193,4,112,22,65,2750,2705,32,10000,0,45,5396
