healthtime,businessunit,lag,file_server_reported,file_server_avg_conn,multiple_reported,multiple_avg_conn,email_reported,email_avg_conn,compute_reported,compute_avg_conn,web_reported,web_avg_conn
2012-02-03 19:15:00,region-17,5,425,50.6047058823529412,967,51.4270941054808687,201,47.7164179104477612,89,54.1011235955056180,537,53.8845437616387337
2012-02-03 19:30:00,region-17,5,426,54.5000000000000000,966,53.4906832298136646,201,53.9850746268656716,88,52.9204545454545455,537,52.7430167597765363
2012-02-03 19:45:00,region-17,5,426,55.5046948356807512,966,52.4886128364389234,200,50.1650000000000000,89,53.4719101123595506,537,54.3519553072625698
2012-02-03 20:00:00,region-17,5,426,50.6643192488262911,964,53.2925311203319502,201,51.0995024875621891,89,49.8876404494382022,536,53.4570895522388060
2012-02-03 20:15:00,region-17,5,426,51.9600938967136150,965,53.7678756476683938,201,52.8706467661691542,89,52.1460674157303371,537,53.3556797020484171
2012-02-03 20:30:00,region-17,5,425,52.3200000000000000,965,53.5181347150259067,201,52.2636815920398010,89,46.0786516853932584,536,53.2164179104477612
2012-02-03 20:45:00,region-17,5,426,52.5164319248826291,966,52.4968944099378882,201,53.0547263681592040,89,51.2359550561797753,535,50.8841121495327103
2012-02-03 21:00:00,region-17,5,425,51.4470588235294118,966,53.7173913043478261,201,52.4626865671641791,89,52.2247191011235955,536,52.5820895522388060
2012-02-03 21:15:00,region-17,5,423,51.8156028368794326,966,53.7525879917184265,201,53.5820895522388060,89,47.0449438202247191,537,52.3929236499068901
2012-02-03 21:30:00,region-17,5,423,54.6713947990543735,966,53.7515527950310559,201,53.2487562189054726,88,50.3068181818181818,538,52.5687732342007435
2012-02-03 21:45:00,region-17,5,423,52.2316784869976359,967,52.1726990692864529,201,53.3383084577114428,88,56.9545454545454545,537,51.5363128491620112
2012-02-03 22:00:00,region-17,5,425,53.4635294117647059,966,51.7712215320910973,201,55.3283582089552239,88,55.3522727272727273,537,54.1154562383612663
2012-02-03 22:15:00,region-17,5,424,52.6768867924528302,965,52.8383419689119171,201,52.8606965174129353,88,53.4204545454545455,536,51.7985074626865672
2012-02-03 22:30:00,region-17,5,423,51.1631205673758865,966,53.5445134575569358,201,54.4029850746268657,89,50.5842696629213483,536,54.5951492537313433
2012-02-03 22:45:00,region-17,5,424,52.5872641509433962,967,53.2916235780765253,201,53.7711442786069652,89,53.1011235955056180,537,53.7541899441340782
2012-02-03 23:00:00,region-17,5,426,30.4953051643192488,967,28.7993795243019648,201,31.2537313432835821,89,32.6853932584269663,537,29.7579143389199255
2012-02-03 23:15:00,region-17,5,426,31.5446009389671362,966,29.1718426501035197,201,29.6268656716417910,89,32.6966292134831461,538,30.8401486988847584
2012-02-03 23:30:00,region-17,5,425,30.2800000000000000,965,30.3647668393782383,201,30.5870646766169154,89,29.7191011235955056,537,29.5996275605214153
2012-02-03 23:45:00,region-17,5,425,28.4729411764705882,962,29.7785862785862786,201,29.7313432835820896,89,30.5730337078651685,538,30.5557620817843866
2012-02-04 00:00:00,region-17,5,425,25.9952941176470588,962,25.5727650727650728,201,27.9751243781094527,89,25.6853932584269663,538,24.8066914498141264
2012-02-04 00:15:00,region-17,5,425,25.3364705882352941,964,25.7987551867219917,201,24.7960199004975124,89,25.9213483146067416,537,24.2905027932960894
2012-02-04 00:30:00,region-17,5,426,25.1126760563380282,965,25.0953367875647668,201,26.0000000000000000,89,24.3370786516853933,538,25.1691449814126394
2012-02-04 00:45:00,region-17,5,426,25.3568075117370892,967,25.4519131334022751,200,25.2450000000000000,89,23.2134831460674157,537,26.7374301675977654
2012-02-04 01:00:00,region-17,5,425,25.3952941176470588,966,25.9120082815734990,200,24.8650000000000000,89,26.3258426966292135,537,24.8044692737430168
2012-02-04 01:15:00,region-17,5,425,27.1200000000000000,966,25.4192546583850932,201,24.0945273631840796,89,25.4719101123595506,535,25.1813084112149533
2012-02-04 01:30:00,region-17,5,426,24.7370892018779343,965,25.7564766839378238,201,24.3283582089552239,89,25.8876404494382022,534,26.5224719101123596
2012-02-04 01:45:00,region-17,5,425,25.2470588235294118,966,25.6594202898550725,201,25.1940298507462687,89,24.2471910112359551,535,25.0934579439252336
2012-02-04 02:00:00,region-17,5,426,25.5328638497652582,965,25.7782383419689119,201,27.7910447761194030,89,24.0112359550561798,536,25.4944029850746269
2012-02-04 02:15:00,region-17,5,425,25.5623529411764706,965,26.2891191709844560,201,25.8308457711442786,89,27.9775280898876404,538,25.6245353159851301
2012-02-04 02:30:00,region-17,5,426,25.5187793427230047,965,25.3772020725388601,201,24.3084577114427861,89,24.6516853932584270,537,25.5921787709497207
2012-02-04 02:45:00,region-17,5,426,26.0328638497652582,964,25.5114107883817427,201,26.6567164179104478,89,27.2134831460674157,537,24.7951582867783985
2012-02-04 03:00:00,region-17,5,426,26.7558685446009390,965,25.7854922279792746,200,27.8050000000000000,89,25.8539325842696629,537,24.4432029795158287
2012-02-04 03:15:00,region-17,5,426,26.7441314553990610,965,24.9740932642487047,200,26.1000000000000000,89,25.8764044943820225,537,25.6685288640595903
2012-02-04 03:30:00,region-17,5,425,25.0752941176470588,965,25.5326424870466321,199,26.0854271356783920,89,26.0561797752808989,538,24.7862453531598513
2012-02-04 03:45:00,region-17,5,425,24.8000000000000000,963,26.1921079958463136,199,25.6582914572864322,89,25.9438202247191011,538,25.8178438661710037
2012-02-04 04:00:00,region-17,5,425,25.6235294117647059,965,25.3347150259067358,201,24.1492537313432836,89,23.3595505617977528,538,25.3234200743494424
2012-02-04 04:15:00,region-17,5,426,25.5962441314553991,966,25.3550724637681159,200,24.4350000000000000,89,27.4719101123595506,538,26.3605947955390335
2012-02-04 04:30:00,region-17,5,426,24.5539906103286385,966,26.6273291925465839,199,25.0301507537688442,89,27.3483146067415730,538,26.5278810408921933
2012-02-04 04:45:00,region-17,5,424,24.1863207547169811,965,25.6497409326424870,201,25.2139303482587065,89,24.2696629213483146,538,25.8122676579925651
2012-02-04 05:00:00,region-17,5,424,25.8113207547169811,965,25.9730569948186528,201,24.0945273631840796,89,25.6741573033707865,538,24.9442379182156134
2012-02-04 05:15:00,region-17,5,424,24.6839622641509434,966,25.8467908902691511,200,24.9800000000000000,89,26.4044943820224719,538,25.3382899628252788
2012-02-04 05:30:00,region-17,5,423,24.3380614657210402,964,26.0778008298755187,200,26.0650000000000000,89,25.0449438202247191,538,25.7026022304832714
2012-02-04 05:45:00,region-17,5,425,25.1952941176470588,963,25.6542056074766355,200,24.7400000000000000,89,26.0449438202247191,538,24.2193308550185874
2012-02-04 06:00:00,region-17,5,425,24.7764705882352941,963,25.7424714434060228,201,25.4577114427860697,89,26.8876404494382022,538,24.9851301115241636
2012-02-04 06:15:00,region-17,5,426,25.9553990610328638,966,25.5238095238095238,201,25.0746268656716418,89,25.7977528089887640,538,25.2211895910780669
2012-02-04 06:30:00,region-17,5,426,25.1643192488262911,965,24.9813471502590674,201,26.8606965174129353,89,27.9101123595505618,538,25.7249070631970260
2012-02-04 06:45:00,region-17,5,424,24.9716981132075472,962,25.1839916839916840,201,25.7711442786069652,89,26.4943820224719101,538,25.7769516728624535
2012-02-04 07:00:00,region-17,5,424,25.0495283018867925,965,26.1409326424870466,201,28.1243781094527363,89,26.0112359550561798,538,26.6338289962825279
2012-02-04 07:15:00,region-17,5,425,25.1035294117647059,966,25.5393374741200828,200,25.7500000000000000,89,23.3370786516853933,538,26.5873605947955390
2012-02-04 07:30:00,region-17,5,424,25.9669811320754717,964,25.7531120331950207,199,25.2814070351758794,89,24.5617977528089888,538,25.7490706319702602
2012-02-04 07:45:00,region-17,5,425,24.6400000000000000,966,25.7619047619047619,198,27.3030303030303030,89,25.0786516853932584,538,24.6226765799256506
2012-02-04 08:00:00,region-17,5,423,24.9101654846335697,966,25.5538302277432712,198,25.2020202020202020,89,24.6516853932584270,538,25.9107806691449814
2012-02-02 08:15:00,region-18,5,419,25.4439140811455847,985,24.8629441624365482,195,26.7948717948717949,83,24.2048192771084337,532,25.2011278195488722
2012-02-02 08:30:00,region-18,5,419,26.8186157517899761,985,26.4233502538071066,195,26.5743589743589744,83,23.3614457831325301,532,26.0357142857142857
2012-02-02 08:45:00,region-18,5,418,24.4377990430622010,985,25.5522842639593909,195,22.3179487179487179,83,24.5903614457831325,532,25.3026315789473684
2012-02-02 09:00:00,region-18,5,416,26.2067307692307692,982,26.6547861507128310,195,26.4256410256410256,83,24.0000000000000000,532,24.8439849624060150
2012-02-02 09:15:00,region-18,5,416,25.9062500000000000,982,25.5967413441955193,195,25.2512820512820513,83,26.8554216867469880,532,24.2180451127819549
2012-02-02 09:30:00,region-18,5,418,26.6052631578947368,982,25.5733197556008147,195,24.0307692307692308,83,25.7108433734939759,531,24.5555555555555556
2012-02-02 09:45:00,region-18,5,419,25.5536992840095465,984,25.8363821138211382,195,27.3076923076923077,83,26.1325301204819277,529,25.2551984877126654
2012-02-02 10:00:00,region-18,5,417,25.4604316546762590,984,25.1880081300813008,195,24.3333333333333333,83,24.6987951807228916,530,26.2169811320754717
2012-02-02 10:15:00,region-18,5,417,25.4124700239808153,981,25.2742099898063201,194,25.3041237113402062,83,26.3012048192771084,530,25.5018867924528302
2012-02-02 10:30:00,region-18,5,418,25.4377990430622010,982,25.6975560081466395,195,27.2512820512820513,83,24.9277108433734940,531,25.9868173258003766
2012-02-02 10:45:00,region-18,5,417,25.7458033573141487,983,25.7894201424211597,195,25.3076923076923077,83,26.1325301204819277,530,24.6754716981132075
2012-02-02 11:00:00,region-18,5,418,34.5933014354066986,982,33.4348268839103870,195,32.0205128205128205,83,30.9397590361445783,532,33.2763157894736842
2012-02-02 11:15:00,region-18,5,418,33.8899521531100478,983,33.4292980671414039,194,31.4381443298969072,83,33.4337349397590361,532,33.2932330827067669
2012-02-02 11:30:00,region-18,5,417,32.3525179856115108,981,32.8440366972477064,194,31.5979381443298969,83,35.7228915662650602,531,33.1619585687382298
2012-02-02 11:45:00,region-18,5,418,34.4665071770334928,982,33.1232179226069246,195,32.8615384615384615,83,27.4457831325301205,532,32.3609022556390977
2012-02-02 12:00:00,region-18,5,418,53.0622009569377990,981,51.4974515800203874,195,52.6820512820512821,83,51.4819277108433735,532,50.4342105263157895
2012-02-02 12:15:00,region-18,5,419,55.3747016706443914,984,52.6504065040650407,195,54.3435897435897436,83,52.5060240963855422,529,54.7296786389413989
2012-02-02 12:30:00,region-18,5,419,53.6610978520286396,985,52.9796954314720812,195,52.6974358974358974,83,54.8674698795180723,530,54.5358490566037736
2012-02-02 12:45:00,region-18,5,418,49.8253588516746411,985,52.2345177664974619,195,52.9897435897435897,83,49.8915662650602410,531,52.0244821092278719
2012-02-02 13:00:00,region-18,5,417,50.8225419664268585,984,54.2103658536585366,195,52.0461538461538462,83,55.9397590361445783,530,53.9962264150943396
2012-02-02 13:15:00,region-18,5,418,50.7296650717703349,984,53.4583333333333333,195,50.0102564102564103,83,50.0602409638554217,532,54.1522556390977444
2012-02-02 13:30:00,region-18,5,418,53.9497607655502392,985,53.6172588832487310,195,54.3589743589743590,83,53.8674698795180723,531,52.4387947269303202
2012-02-02 13:45:00,region-18,5,419,52.8257756563245823,984,51.7195121951219512,195,53.2153846153846154,83,53.7951807228915663,532,55.3627819548872180
2012-02-02 14:00:00,region-18,5,418,51.2081339712918660,983,54.0091556459816887,195,52.0666666666666667,83,48.8192771084337349,532,53.0676691729323308
2012-02-02 14:15:00,region-18,5,417,53.1798561151079137,983,50.5910478128179044,195,51.3435897435897436,83,51.6867469879518072,530,51.4018867924528302
2012-02-02 14:30:00,region-18,5,418,52.7057416267942584,984,54.7601626016260163,195,51.7487179487179487,83,51.7951807228915663,530,55.2943396226415094
2012-02-02 14:45:00,region-18,5,419,52.0262529832935561,985,52.0720812182741117,195,56.2461538461538462,83,58.6987951807228916,530,51.8113207547169811
2012-02-02 15:00:00,region-18,5,418,52.0909090909090909,984,53.9928861788617886,195,52.7641025641025641,83,54.0843373493975904,529,51.5274102079395085
2012-02-02 15:15:00,region-18,5,417,50.3405275779376499,983,51.7751780264496439,195,47.8615384615384615,83,52.1325301204819277,530,52.4735849056603774
2012-02-02 15:30:00,region-18,5,418,51.1483253588516746,981,51.9500509683995923,195,52.4512820512820513,83,52.9277108433734940,529,55.3969754253308129
2012-02-02 15:45:00,region-18,5,418,50.9186602870813397,980,53.4571428571428571,195,49.6000000000000000,83,54.7710843373493976,532,54.1428571428571429
2012-02-02 16:00:00,region-18,5,418,51.8779904306220096,984,52.7530487804878049,195,52.2205128205128205,83,48.1807228915662651,531,51.2749529190207156
2012-02-02 16:15:00,region-18,5,419,51.4534606205250597,984,53.6371951219512195,195,50.2820512820512821,83,48.9759036144578313,531,54.3258003766478343
2012-02-02 16:30:00,region-18,5,419,54.1622911694510740,984,53.3150406504065041,195,52.5846153846153846,83,52.7349397590361446,530,51.1509433962264151
2012-02-02 16:45:00,region-18,5,418,52.7655502392344498,984,52.0619918699186992,195,52.2000000000000000,83,49.0481927710843373,531,53.0225988700564972
2012-02-02 17:00:00,region-18,5,417,51.5923261390887290,983,52.8290946083418108,195,50.4461538461538462,83,51.0240963855421687,531,51.3107344632768362
2012-02-02 17:15:00,region-18,5,418,50.5885167464114833,985,52.2812182741116751,195,51.4307692307692308,83,53.6626506024096386,531,53.5160075329566855
2012-02-02 17:30:00,region-18,5,419,50.5608591885441527,985,52.6243654822335025,195,50.9743589743589744,83,48.5180722891566265,529,52.6654064272211720
2012-02-02 17:45:00,region-18,5,419,52.5202863961813842,984,51.2327235772357724,195,51.8461538461538462,83,49.7228915662650602,530,53.0283018867924528
2012-02-02 18:00:00,region-18,5,418,54.0885167464114833,982,53.5132382892057026,195,54.3282051282051282,83,53.5662650602409639,532,53.4285714285714286
2012-02-02 18:15:00,region-18,5,418,52.7727272727272727,980,50.0959183673469388,195,52.7692307692307692,83,52.8795180722891566,532,50.0093984962406015
2012-02-02 18:30:00,region-18,5,417,52.0431654676258993,981,52.0530071355759429,195,55.0666666666666667,83,53.4819277108433735,532,54.8214285714285714
2012-02-02 18:45:00,region-18,5,419,52.6205250596658711,981,51.7696228338430173,195,52.0769230769230769,83,49.2650602409638554,532,52.7744360902255639
2012-02-02 19:00:00,region-18,5,419,52.4749403341288783,981,51.1386340468909276,194,50.9484536082474227,83,54.1204819277108434,532,54.4417293233082707
2012-02-02 19:15:00,region-18,5,419,51.5680190930787589,981,53.9898063200815494,195,50.8307692307692308,83,51.4216867469879518,532,51.6296992481203008
2012-02-02 19:30:00,region-18,5,419,53.7279236276849642,982,50.8207739307535642,195,50.1948717948717949,83,51.3012048192771084,532,53.5902255639097744
2012-02-02 19:45:00,region-18,5,419,51.5322195704057279,984,53.6168699186991870,195,52.6410256410256410,83,50.0602409638554217,532,53.2048872180451128
2012-02-02 20:00:00,region-18,5,419,50.6968973747016706,984,52.9237804878048780,194,54.2319587628865979,83,54.5783132530120482,532,52.6597744360902256
2012-02-02 20:15:00,region-18,5,419,50.6300715990453461,983,53.3387589013224822,194,52.9432989690721649,83,47.6265060240963855,532,51.8872180451127820
2012-02-02 20:30:00,region-18,5,419,52.5107398568019093,982,51.9541751527494908,195,54.7230769230769231,83,49.5903614457831325,532,53.0150375939849624
2012-02-02 20:45:00,region-18,5,419,52.0787589498806683,982,51.4613034623217923,195,55.9025641025641026,83,54.9156626506024096,530,54.5056603773584906
2012-02-02 21:00:00,region-18,5,419,53.2959427207637232,982,52.9450101832993890,195,51.0615384615384615,83,52.7831325301204819,531,51.5649717514124294
2012-02-02 21:15:00,region-18,5,419,53.0429594272076372,984,52.2083333333333333,195,53.5948717948717949,83,44.4457831325301205,529,51.2778827977315690
2012-02-02 21:30:00,region-18,5,419,53.5298329355608592,983,51.5412004069175992,195,52.7846153846153846,83,55.4578313253012048,529,51.2986767485822306
2012-02-02 21:45:00,region-18,5,419,51.6348448687350835,983,51.3641912512716175,195,52.4564102564102564,83,52.0602409638554217,531,52.4689265536723164
2012-02-02 22:00:00,region-18,5,419,45.2577565632458234,984,44.3373983739837398,195,45.7435897435897436,83,44.6506024096385542,531,45.4877589453860640
2012-02-02 22:15:00,region-18,5,418,46.9306220095693780,983,43.6927772126144456,195,44.9897435897435897,83,41.3614457831325301,532,43.1560150375939850
2012-02-02 22:30:00,region-18,5,418,44.5239234449760766,984,43.6758130081300813,195,46.2512820512820513,83,43.3614457831325301,532,44.3665413533834586
2012-02-02 22:45:00,region-18,5,419,44.7947494033412888,984,44.2601626016260163,195,44.1897435897435897,83,43.5301204819277108,532,45.6672932330827068
2012-02-02 23:00:00,region-18,5,419,25.3532219570405728,984,25.7296747967479675,195,25.2256410256410256,83,24.9156626506024096,531,25.9397363465160075
2012-02-02 23:15:00,region-18,5,419,26.4892601431980907,985,25.4913705583756345,195,24.4974358974358974,83,24.7710843373493976,531,25.3822975517890772
2012-02-02 23:30:00,region-18,5,419,25.0978520286396181,983,25.5167853509664293,195,25.8307692307692308,83,24.2891566265060241,531,25.3615819209039548
2012-02-02 23:45:00,region-18,5,418,25.6722488038277512,984,25.5376016260162602,195,24.7846153846153846,83,25.6746987951807229,529,25.6975425330812854
2012-02-03 00:00:00,region-18,5,417,25.5851318944844125,983,25.1454730417090539,195,27.3538461538461538,83,24.3373493975903614,531,26.6553672316384181
2012-02-03 00:15:00,region-18,5,417,25.6522781774580336,983,25.2227873855544252,194,27.2835051546391753,83,24.4216867469879518,530,25.2773584905660377
2012-02-03 00:30:00,region-18,5,418,25.6100478468899522,983,24.7416073245167854,194,24.2886597938144330,83,24.6144578313253012,529,25.2570888468809074
2012-02-03 00:45:00,region-18,5,419,27.3102625298329356,984,24.7947154471544715,194,24.6082474226804124,83,24.3373493975903614,530,25.4433962264150943
2012-02-03 01:00:00,region-18,5,419,25.1980906921241050,982,25.4236252545824847,195,26.0564102564102564,83,26.7469879518072289,530,25.2509433962264151
2012-02-03 01:15:00,region-18,5,419,25.2362768496420048,983,25.5503560528992879,195,27.0871794871794872,83,25.1686746987951807,531,25.8719397363465160
2012-02-03 01:30:00,region-18,5,419,25.5083532219570406,983,25.1057985757884028,195,24.1487179487179487,83,28.9036144578313253,531,26.5065913370998117
2012-02-03 01:45:00,region-18,5,419,25.7470167064439141,982,25.5702647657841141,195,25.6769230769230769,83,25.8433734939759036,531,25.5875706214689266
2012-02-03 02:00:00,region-18,5,419,24.7732696897374702,980,25.5653061224489796,195,28.1076923076923077,83,29.1084337349397590,532,24.6917293233082707
2012-02-03 02:15:00,region-18,5,419,24.5107398568019093,982,25.1802443991853360,194,27.0618556701030928,83,24.1927710843373494,532,24.7687969924812030
2012-02-03 02:30:00,region-18,5,419,26.7136038186157518,983,25.5798575788402848,194,23.7835051546391753,83,27.8313253012048193,531,25.1638418079096045
2012-02-03 02:45:00,region-18,5,418,24.9712918660287081,983,25.7304170905391658,194,25.2113402061855670,83,23.7349397590361446,529,25.8336483931947070
2012-02-03 03:00:00,region-18,5,418,26.1483253588516746,985,25.6548223350253807,194,25.4381443298969072,83,25.6265060240963855,529,25.3402646502835539
2012-02-03 03:15:00,region-18,5,419,26.2219570405727924,984,25.7652439024390244,195,27.4666666666666667,83,23.6987951807228916,531,25.0715630885122411
2012-02-03 03:30:00,region-18,5,419,27.3269689737470167,983,25.2655137334689725,195,24.4256410256410256,83,26.0963855421686747,531,26.1167608286252354
2012-02-03 03:45:00,region-18,5,419,25.5990453460620525,983,25.9552390640895219,195,27.5282051282051282,83,25.3253012048192771,532,26.7744360902255639
2012-02-03 04:00:00,region-18,5,418,26.5334928229665072,983,25.9175991861648016,195,25.0153846153846154,83,26.2530120481927711,532,25.3834586466165414
2012-02-03 04:15:00,region-18,5,418,24.4784688995215311,983,25.3519837232960326,195,24.5589743589743590,83,26.5542168674698795,531,25.6290018832391714
2012-02-03 04:30:00,region-18,5,418,25.2655502392344498,983,25.5656154628687691,195,26.4205128205128205,83,24.6144578313253012,531,25.9698681732580038
2012-02-03 04:45:00,region-18,5,416,25.6826923076923077,984,26.0934959349593496,195,26.5384615384615385,83,22.4939759036144578,531,25.3314500941619586
2012-02-03 05:00:00,region-18,5,418,25.7559808612440191,985,25.7573604060913706,195,25.6461538461538462,83,28.2771084337349398,531,24.6854990583804143
2012-02-03 05:15:00,region-18,5,417,25.3908872901678657,982,24.8778004073319756,195,25.5179487179487179,83,26.2530120481927711,532,25.4041353383458647
2012-02-03 05:30:00,region-18,5,418,25.6602870813397129,983,24.9623601220752798,195,25.6974358974358974,83,23.8433734939759036,532,26.2481203007518797
2012-02-03 05:45:00,region-18,5,418,25.9090909090909091,982,25.6955193482688391,195,25.9230769230769231,82,26.0243902439024390,532,26.8421052631578947
2012-02-03 06:00:00,region-18,5,418,26.5861244019138756,983,25.3326551373346897,194,26.4690721649484536,83,24.3855421686746988,532,25.8872180451127820
2012-02-03 06:15:00,region-18,5,419,27.2291169451073986,982,25.6059063136456212,195,24.7179487179487179,83,22.4939759036144578,532,24.8890977443609023
2012-02-03 06:30:00,region-18,5,418,25.8684210526315789,978,25.3619631901840491,195,26.4923076923076923,82,23.8170731707317073,531,26.2881355932203390
2012-02-03 06:45:00,region-18,5,417,25.6786570743405276,979,25.1215526046986721,195,25.5435897435897436,82,27.2195121951219512,531,25.3860640301318267
2012-02-03 07:00:00,region-18,5,417,25.8009592326139089,980,25.1938775510204082,195,25.7641025641025641,83,25.3253012048192771,531,25.4783427495291902
2012-02-03 07:15:00,region-18,5,418,26.5095693779904306,980,25.1897959183673469,194,25.6391752577319588,83,26.2289156626506024,531,24.9792843691148776
2012-02-03 07:30:00,region-18,5,417,26.1558752997601918,983,25.7589013224821974,194,26.4896907216494845,83,28.9036144578313253,530,26.0018867924528302
2012-02-03 07:45:00,region-18,5,418,25.2511961722488038,983,25.3926754832146490,194,26.1288659793814433,83,27.7469879518072289,529,25.1928166351606805
2012-02-03 08:00:00,region-18,5,417,24.4988009592326139,984,25.6504065040650407,195,25.3897435897435897,82,24.7682926829268293,527,26.3263757115749526
2012-02-03 08:15:00,region-18,5,417,25.5299760191846523,984,25.9217479674796748,195,25.1846153846153846,83,22.8795180722891566,530,24.6471698113207547
2012-02-03 08:30:00,region-18,5,418,24.7511961722488038,984,24.6798780487804878,195,27.5128205128205128,83,26.0000000000000000,531,25.9491525423728814
2012-02-03 08:45:00,region-18,5,418,25.0023923444976077,984,26.1290650406504065,195,25.1435897435897436,83,25.3132530120481928,531,25.2598870056497175
2012-02-03 09:00:00,region-18,5,419,26.8591885441527446,982,26.5519348268839104,195,25.5128205128205128,83,26.0843373493975904,531,25.4350282485875706
2012-02-03 09:15:00,region-18,5,418,25.5669856459330144,982,25.4684317718940937,194,24.1443298969072165,83,27.3373493975903614,531,26.3145009416195857
2012-02-03 09:30:00,region-18,5,418,24.0645933014354067,982,25.1181262729124236,193,25.8497409326424870,83,26.6626506024096386,531,25.9905838041431262
2012-02-03 09:45:00,region-18,5,419,26.6778042959427208,982,25.6476578411405295,194,25.6701030927835052,83,24.9036144578313253,532,25.6917293233082707
2012-02-03 10:00:00,region-18,5,418,26.6483253588516746,984,25.1534552845528455,194,25.3402061855670103,83,23.4096385542168675,531,26.7476459510357815
2012-02-03 10:15:00,region-18,5,417,25.7338129496402878,983,25.7507629704984741,194,25.6907216494845361,82,22.8292682926829268,531,25.8625235404896422
2012-02-03 10:30:00,region-18,5,417,25.1438848920863309,983,24.7914547304170905,194,23.3969072164948454,83,25.2168674698795181,531,25.8738229755178908
2012-02-03 10:45:00,region-18,5,417,24.3525179856115108,983,25.6653102746693795,195,23.6205128205128205,83,25.9518072289156627,531,25.2316384180790960
2012-02-03 11:00:00,region-18,5,419,34.4797136038186158,982,34.0763747454175153,195,35.2974358974358974,83,29.5301204819277108,532,32.3872180451127820
2012-02-03 11:15:00,region-18,5,419,33.0310262529832936,983,33.2797558494404883,195,32.2307692307692308,83,34.7349397590361446,532,31.4266917293233083
2012-02-03 11:30:00,region-18,5,419,34.0835322195704057,985,33.3634517766497462,195,30.7948717948717949,83,31.4216867469879518,531,32.5687382297551789
2012-02-03 11:45:00,region-18,5,418,33.5047846889952153,984,32.1951219512195122,195,34.2666666666666667,83,35.8072289156626506,530,33.4603773584905660
2012-02-03 12:00:00,region-18,5,418,50.5478468899521531,984,52.3993902439024390,195,52.3589743589743590,83,57.1807228915662651,530,52.7735849056603774
2012-02-03 12:15:00,region-18,5,416,51.9086538461538462,984,54.0436991869918699,195,53.1179487179487179,83,48.3373493975903614,530,52.1396226415094340
2012-02-03 12:30:00,region-18,5,418,54.1626794258373206,984,52.2296747967479675,195,51.6358974358974359,83,60.9759036144578313,532,54.8984962406015038
2012-02-03 12:45:00,region-18,5,418,53.0550239234449761,983,52.0956256358087487,195,53.5384615384615385,83,52.0240963855421687,532,52.4436090225563910
2012-02-03 13:00:00,region-18,5,418,53.9928229665071770,983,54.7548321464903357,195,52.1589743589743590,83,48.8192771084337349,532,53.2330827067669173
2012-02-03 13:15:00,region-18,5,418,52.9688995215311005,984,52.4979674796747967,195,48.3179487179487179,83,56.1325301204819277,531,53.5856873822975518
2012-02-03 13:30:00,region-18,5,417,51.3836930455635492,983,52.5971515768056968,195,51.1025641025641026,83,58.4096385542168675,531,55.0131826741996234
2012-02-03 13:45:00,region-18,5,417,49.6690647482014388,983,52.4008138351983723,195,51.2410256410256410,83,55.3132530120481928,530,53.5962264150943396
2012-02-03 14:00:00,region-18,5,417,51.3573141486810552,983,53.7222787385554425,195,47.9794871794871795,83,52.9518072289156627,530,52.8094339622641509
2012-02-03 14:15:00,region-18,5,417,52.0503597122302158,985,53.1451776649746193,195,51.6051282051282051,83,51.3373493975903614,532,53.4849624060150376
2012-02-03 14:30:00,region-18,5,419,50.9188544152744630,984,53.0833333333333333,194,55.6855670103092784,83,46.2289156626506024,530,51.7679245283018868
2012-02-03 14:45:00,region-18,5,419,50.7661097852028640,984,52.4695121951219512,194,51.4278350515463918,83,49.8072289156626506,528,51.6856060606060606
2012-02-03 15:00:00,region-18,5,417,52.9256594724220624,984,52.3739837398373984,194,48.7577319587628866,83,50.9156626506024096,529,52.5803402646502836
2012-02-03 15:15:00,region-18,5,417,52.6882494004796163,985,51.7421319796954315,194,51.9948453608247423,83,46.3253012048192771,530,51.3566037735849057
2012-02-03 15:30:00,region-18,5,416,51.1442307692307692,984,52.9806910569105691,195,54.1333333333333333,83,51.5542168674698795,531,51.7212806026365348
2012-02-03 15:45:00,region-18,5,418,53.3923444976076555,984,52.4217479674796748,195,49.9846153846153846,83,51.9036144578313253,531,52.1732580037664783
2012-02-03 16:00:00,region-18,5,418,51.7320574162679426,984,52.3506097560975610,195,52.6102564102564103,83,56.3614457831325301,530,54.1811320754716981
2012-02-03 16:15:00,region-18,5,418,51.4043062200956938,985,53.4365482233502538,195,52.3128205128205128,83,53.2650602409638554,530,51.6811320754716981
2012-02-03 16:30:00,region-18,5,418,51.5669856459330144,985,53.2690355329949239,195,48.0974358974358974,83,51.0240963855421687,531,51.0338983050847458
2012-02-03 16:45:00,region-18,5,418,54.4377990430622010,983,51.3652085452695829,195,48.8358974358974359,83,48.3012048192771084,531,52.1751412429378531
2012-02-03 17:00:00,region-18,5,419,51.5823389021479714,982,51.6211812627291242,195,49.9589743589743590,83,55.8674698795180723,532,52.6428571428571429
2012-02-03 17:15:00,region-18,5,419,53.2124105011933174,983,52.1057985757884028,195,52.6615384615384615,83,51.9156626506024096,531,51.7608286252354049
2012-02-03 17:30:00,region-18,5,419,51.9236276849642005,983,52.0966429298067141,195,51.2923076923076923,83,56.1566265060240964,531,52.9209039548022599
2012-02-03 17:45:00,region-18,5,418,52.4043062200956938,981,52.0366972477064220,195,52.1282051282051282,83,52.1204819277108434,532,53.1090225563909774
2012-02-03 18:00:00,region-18,5,417,51.0647482014388489,980,54.0765306122448980,194,54.1030927835051546,83,50.3132530120481928,532,51.7819548872180451
