time	region	pol1	pol2	pol3	pol4	pol5	act1	act2	act3	act4	act5	expected	reported	order	size	erspreadmax	erspreadmin	sizepol
2012-02-03 16:00:00	region-4	24731	12456	3188	497	80	39465	46	862	226	353	11000	10843	46	50000	0	157	40952
2012-02-03 16:15:00	region-4	24641	12505	3216	508	80	39448	42	897	224	339	11000	10847	46	50000	0	153	40950
2012-02-03 16:30:00	region-4	24544	12544	3256	520	81	39491	36	839	259	320	11000	10848	46	50000	0	152	40945
2012-02-03 16:45:00	region-4	24459	12575	3296	539	84	39478	31	865	224	355	11000	10849	46	50000	0	151	40953
2012-02-03 17:00:00	region-4	24376	12620	3332	549	84	39499	32	862	218	350	11000	10847	46	50000	0	153	40961
2012-02-03 17:15:00	region-4	24280	12678	3358	567	85	39450	46	906	207	359	11000	10849	46	50000	0	151	40968
2012-02-03 17:30:00	region-4	24173	12717	3404	575	88	39457	50	847	227	376	11000	10847	46	50000	0	153	40957
2012-02-03 17:45:00	region-4	24078	12734	3456	587	88	39460	44	841	248	350	11000	10839	46	50000	0	161	40943
2012-02-03 18:00:00	region-4	23971	12790	3489	600	91	39454	28	896	210	353	11000	10844	46	50000	0	156	40941
2012-02-03 18:15:00	region-4	23851	12869	3514	615	92	39509	39	828	228	337	11000	10845	46	50000	0	155	40941
2012-02-03 18:30:00	region-4	23774	12904	3549	631	95	39477	43	883	220	330	11000	10847	46	50000	0	153	40953
2012-02-03 18:45:00	region-4	23688	12948	3577	640	98	39532	34	823	215	347	11000	10841	46	50000	0	159	40951
2012-02-03 19:00:00	region-4	23604	12975	3629	646	102	39445	46	892	224	349	11000	10846	46	50000	0	154	40956
2012-02-03 19:15:00	region-4	23512	12995	3673	666	102	39476	35	888	209	340	11000	10844	46	50000	0	156	40948
2012-02-03 19:30:00	region-4	23400	13047	3723	674	107	39412	41	900	226	372	11000	10847	46	50000	0	153	40951
2012-02-03 19:45:00	region-4	23313	13077	3756	692	108	39460	35	841	246	364	11000	10844	46	50000	0	156	40946
2012-02-03 20:00:00	region-4	23230	13102	3807	706	109	39447	42	875	242	348	11000	10845	46	50000	0	155	40954
2012-02-03 20:15:00	region-4	23139	13134	3844	720	111	39415	43	934	208	348	11000	10840	46	50000	0	160	40948
2012-02-03 20:30:00	region-4	23045	13153	3897	737	115	39421	26	916	230	354	11000	10844	46	50000	0	156	40947
2012-02-03 20:45:00	region-4	22958	13191	3936	750	118	39447	36	905	241	324	11000	10846	46	50000	0	154	40953
2012-02-03 21:00:00	region-4	22262	12820	3857	741	115	38546	36	736	200	277	11000	9683	46	50000	0	1317	39795
2012-02-03 21:15:00	region-4	22184	12844	3895	754	121	38446	32	812	193	315	11000	9689	46	50000	0	1311	39798
2012-02-03 21:30:00	region-4	22090	12876	3945	767	123	38490	45	776	208	282	11000	9687	46	50000	0	1313	39801
2012-02-03 21:45:00	region-4	21993	12914	3991	771	125	38605	34	731	160	264	11000	9680	46	50000	0	1320	39794
2012-02-03 22:00:00	region-4	20159	11925	3696	733	113	36593	33	0	0	0	11000	6514	46	50000	0	4486	36626
2012-02-03 22:15:00	region-4	20070	11966	3731	743	113	36589	34	0	0	0	11000	6512	46	50000	0	4488	36623
2012-02-03 22:30:00	region-4	19981	12019	3761	746	117	36595	29	0	0	0	11000	6518	46	50000	0	4482	36624
2012-02-03 22:45:00	region-4	19907	12039	3792	767	119	36590	34	0	0	0	11000	6514	46	50000	0	4486	36624
2012-02-03 23:00:00	region-4	19834	12071	3827	777	122	36598	33	0	0	0	0	6519	46	50000	6519	0	36631
2012-02-03 23:15:00	region-4	19736	12105	3860	796	125	36596	26	0	0	0	0	6515	46	50000	6515	0	36622
2012-02-03 23:30:00	region-4	19662	12134	3891	815	128	36606	24	0	0	0	0	6522	46	50000	6522	0	36630
2012-02-03 23:45:00	region-4	19598	12158	3923	834	129	36606	36	0	0	0	0	6525	46	50000	6525	0	36642
2012-02-04 00:00:00	region-4	19512	12196	3946	846	134	36599	35	0	0	0	0	6520	46	50000	6520	0	36634
2012-02-04 00:15:00	region-4	19424	12219	3992	850	139	36604	20	0	0	0	0	6516	46	50000	6516	0	36624
2012-02-04 00:30:00	region-4	19342	12269	4024	858	144	36608	29	0	0	0	0	6520	46	50000	6520	0	36637
2012-02-04 00:45:00	region-4	19259	12305	4052	869	147	36590	42	0	0	0	0	6523	46	50000	6523	0	36632
2012-02-04 01:00:00	region-4	19164	12346	4080	879	151	36583	37	0	0	0	0	6516	46	50000	6516	0	36620
2012-02-04 01:15:00	region-4	19088	12364	4120	892	153	36579	38	0	0	0	0	6508	46	50000	6508	0	36617
2012-02-04 01:30:00	region-4	19010	12403	4141	903	156	36576	37	0	0	0	0	6516	46	50000	6516	0	36613
2012-02-04 01:45:00	region-4	18951	12422	4168	919	162	36587	35	0	0	0	0	6512	46	50000	6512	0	36622
2012-02-04 02:00:00	region-4	18881	12443	4203	930	165	36593	29	0	0	0	0	6511	46	50000	6511	0	36622
2012-02-04 02:15:00	region-4	18810	12466	4229	945	170	36587	33	0	0	0	0	6509	46	50000	6509	0	36620
2012-02-04 02:30:00	region-4	18743	12490	4255	954	181	36592	31	0	0	0	0	6512	46	50000	6512	0	36623
2012-02-04 02:45:00	region-4	18677	12507	4294	959	188	36586	39	0	0	0	0	6515	46	50000	6515	0	36625
2012-02-04 03:00:00	region-4	18602	12529	4323	973	189	36588	28	0	0	0	0	6514	46	50000	6514	0	36616
2012-02-04 03:15:00	region-4	18529	12569	4354	981	194	36589	38	0	0	0	0	6517	46	50000	6517	0	36627
2012-02-04 03:30:00	region-4	18457	12592	4381	991	198	36592	27	0	0	0	0	6517	46	50000	6517	0	36619
2012-02-04 03:45:00	region-4	18398	12601	4428	998	201	36595	31	0	0	0	0	6515	46	50000	6515	0	36626
2012-02-04 04:00:00	region-4	18337	12623	4451	1011	205	36593	34	0	0	0	0	6516	46	50000	6516	0	36627
2012-02-04 04:15:00	region-4	18257	12655	4478	1028	209	36587	40	0	0	0	0	6516	46	50000	6516	0	36627
2012-02-04 04:30:00	region-4	18188	12659	4526	1033	213	36586	33	0	0	0	0	6512	46	50000	6512	0	36619
2012-02-04 04:45:00	region-4	18132	12675	4560	1044	216	36581	46	0	0	0	0	6512	46	50000	6512	0	36627
2012-02-04 05:00:00	region-4	18055	12704	4582	1054	218	36576	37	0	0	0	0	6506	46	50000	6506	0	36613
2012-02-04 05:15:00	region-4	17974	12744	4598	1064	228	36580	28	0	0	0	0	6500	46	50000	6500	0	36608
2012-02-04 05:30:00	region-4	17906	12772	4627	1079	232	36592	24	0	0	0	0	6513	46	50000	6513	0	36616
2012-02-04 05:45:00	region-4	17862	12762	4668	1099	235	36594	32	0	0	0	0	6510	46	50000	6510	0	36626
2012-02-04 06:00:00	region-4	17800	12777	4704	1112	238	36600	31	0	0	0	0	6518	46	50000	6518	0	36631
2012-02-04 06:15:00	region-4	17730	12805	4734	1126	243	36607	31	0	0	0	0	6522	46	50000	6522	0	36638
2012-02-04 06:30:00	region-4	17643	12840	4756	1143	249	36601	30	0	0	0	0	6516	46	50000	6516	0	36631
2012-02-04 06:45:00	region-4	17572	12855	4794	1156	256	36605	28	0	0	0	0	6523	46	50000	6523	0	36633
2012-02-04 07:00:00	region-4	17502	12872	4831	1171	259	36609	26	0	0	0	0	6526	46	50000	6526	0	36635
2012-02-04 07:15:00	region-4	17453	12883	4858	1181	266	36606	35	0	0	0	0	6526	46	50000	6526	0	36641
2012-02-04 07:30:00	region-4	17390	12893	4891	1194	269	36610	27	0	0	0	0	6525	46	50000	6525	0	36637
2012-02-04 07:45:00	region-4	17329	12911	4916	1206	273	36604	31	0	0	0	0	6523	46	50000	6523	0	36635
2012-02-04 08:00:00	region-4	17271	12916	4952	1219	273	36588	43	0	0	0	0	6517	46	50000	6517	0	36631
2012-02-02 08:15:00	region-5	0	36313	0	0	0	36277	36	0	0	0	0	6593	39	50000	6593	0	36313
2012-02-02 08:30:00	region-5	0	36277	0	0	0	36247	30	0	0	0	0	6583	39	50000	6583	0	36277
2012-02-02 08:45:00	region-5	0	36253	1	0	0	36221	33	0	0	0	0	6577	39	50000	6577	0	36254
2012-02-02 09:00:00	region-5	0	36234	2	0	0	36201	35	0	0	0	0	6570	39	50000	6570	0	36236
2012-02-02 09:15:00	region-5	0	36221	6	0	0	36195	32	0	0	0	0	6567	39	50000	6567	0	36227
2012-02-02 09:30:00	region-5	0	36222	8	0	0	36192	38	0	0	0	0	6562	39	50000	6562	0	36230
2012-02-02 09:45:00	region-5	0	36220	9	0	0	36203	26	0	0	0	0	6566	39	50000	6566	0	36229
2012-02-02 10:00:00	region-5	0	36223	13	0	0	36202	34	0	0	0	0	6574	39	50000	6574	0	36236
2012-02-02 10:15:00	region-5	0	36220	15	1	0	36212	24	0	0	0	0	6568	39	50000	6568	0	36236
2012-02-02 10:30:00	region-5	0	36220	20	1	0	36212	29	0	0	0	0	6568	39	50000	6568	0	36241
2012-02-02 10:45:00	region-5	0	36220	23	1	0	36204	40	0	0	0	0	6566	39	50000	6566	0	36244
2012-02-02 11:00:00	region-5	0	36597	28	1	0	36522	35	41	7	21	0	6953	39	50000	6953	0	36626
2012-02-02 11:15:00	region-5	0	36590	30	1	0	36506	33	44	10	28	0	6957	39	50000	6957	0	36621
2012-02-02 11:30:00	region-5	0	36586	33	1	0	36531	37	24	9	19	0	6961	39	50000	6961	0	36620
2012-02-02 11:45:00	region-5	0	36578	43	1	0	36520	33	40	6	23	0	6960	39	50000	6960	0	36622
2012-02-02 12:00:00	region-5	0	40469	57	1	0	39017	36	901	213	360	11000	10863	39	50000	0	137	40527
2012-02-02 12:15:00	region-5	0	40447	73	2	0	39176	37	787	191	331	11000	10854	39	50000	0	146	40522
2012-02-02 12:30:00	region-5	0	40444	83	2	0	39095	40	833	221	340	11000	10865	39	50000	0	135	40529
2012-02-02 12:45:00	region-5	0	40424	92	3	0	39084	39	826	206	364	11000	10860	39	50000	0	140	40519
2012-02-02 13:00:00	region-5	0	40419	100	5	0	39025	49	858	249	343	11000	10871	39	50000	0	129	40524
2012-02-02 13:15:00	region-5	0	40393	113	5	0	39016	38	861	229	367	11000	10866	39	50000	0	134	40511
2012-02-02 13:30:00	region-5	0	40386	121	5	0	39081	36	834	230	331	11000	10864	39	50000	0	136	40512
2012-02-02 13:45:00	region-5	0	40381	130	5	0	39030	38	852	211	385	11000	10861	39	50000	0	139	40516
2012-02-02 14:00:00	region-5	0	40375	144	7	0	39014	50	885	227	350	11000	10861	39	50000	0	139	40526
2012-02-02 14:15:00	region-5	0	40344	158	7	0	38976	52	890	237	354	11000	10864	39	50000	0	136	40509
2012-02-02 14:30:00	region-5	0	40312	171	8	0	39008	37	891	225	330	11000	10859	39	50000	0	141	40491
2012-02-02 14:45:00	region-5	0	40316	188	8	0	39038	52	845	225	352	11000	10857	39	50000	0	143	40512
2012-02-02 15:00:00	region-5	0	40293	207	8	0	39018	34	871	251	334	11000	10848	39	50000	0	152	40508
2012-02-02 15:15:00	region-5	0	40298	219	9	0	39018	48	885	228	347	11000	10858	39	50000	0	142	40526
2012-02-02 15:30:00	region-5	0	40273	234	10	0	38988	32	914	225	358	11000	10851	39	50000	0	149	40517
2012-02-02 15:45:00	region-5	0	40262	250	10	0	39039	42	883	199	359	11000	10859	39	50000	0	141	40522
2012-02-02 16:00:00	region-5	0	40249	270	11	0	39041	41	886	215	347	11000	10861	39	50000	0	139	40530
2012-02-02 16:15:00	region-5	0	40224	293	11	1	38962	39	937	226	365	11000	10857	39	50000	0	143	40529
2012-02-02 16:30:00	region-5	0	40201	311	13	1	39015	42	867	223	379	11000	10855	39	50000	0	145	40526
2012-02-02 16:45:00	region-5	0	40180	330	12	2	39002	51	913	215	343	11000	10860	39	50000	0	140	40524
2012-02-02 17:00:00	region-5	0	40146	344	15	2	39040	43	851	231	342	11000	10852	39	50000	0	148	40507
2012-02-02 17:15:00	region-5	0	40126	362	15	2	38979	50	880	238	358	11000	10852	39	50000	0	148	40505
2012-02-02 17:30:00	region-5	0	40103	380	16	2	39088	38	863	196	316	11000	10854	39	50000	0	146	40501
2012-02-02 17:45:00	region-5	0	40091	398	19	2	39074	46	832	210	348	11000	10855	39	50000	0	145	40510
2012-02-02 18:00:00	region-5	0	40064	417	20	2	39038	38	867	213	347	11000	10856	39	50000	0	144	40503
2012-02-02 18:15:00	region-5	0	40042	442	21	2	39101	30	832	229	315	11000	10858	39	50000	0	142	40507
2012-02-02 18:30:00	region-5	0	40046	466	22	2	39043	45	872	235	341	11000	10866	39	50000	0	134	40536
2012-02-02 18:45:00	region-5	0	40014	492	24	2	39073	37	890	208	324	11000	10864	39	50000	0	136	40532
2012-02-02 19:00:00	region-5	0	39985	513	26	2	39072	42	821	216	375	11000	10863	39	50000	0	137	40526
2012-02-02 19:15:00	region-5	0	39947	540	27	2	39106	33	876	189	312	11000	10854	39	50000	0	146	40516
2012-02-02 19:30:00	region-5	0	39937	555	28	2	39055	35	890	209	333	11000	10850	39	50000	0	150	40522
2012-02-02 19:45:00	region-5	0	39914	581	31	2	39042	34	866	236	350	11000	10858	39	50000	0	142	40528
2012-02-02 20:00:00	region-5	0	39901	595	35	2	39054	37	871	214	357	11000	10863	39	50000	0	137	40533
2012-02-02 20:15:00	region-5	0	39874	623	38	2	39071	22	865	236	343	11000	10862	39	50000	0	138	40537
2012-02-02 20:30:00	region-5	0	39848	658	42	2	39104	44	880	193	329	11000	10869	39	50000	0	131	40550
2012-02-02 20:45:00	region-5	0	39802	680	45	2	39081	35	862	192	359	11000	10852	39	50000	0	148	40529
2012-02-02 21:00:00	region-5	0	39779	699	49	2	39112	35	833	190	359	11000	10855	39	50000	0	145	40529
2012-02-02 21:15:00	region-5	0	39741	736	48	3	38985	41	917	211	374	11000	10853	39	50000	0	147	40528
2012-02-02 21:30:00	region-5	0	39713	755	51	3	38994	49	887	225	367	11000	10849	39	50000	0	151	40522
2012-02-02 21:45:00	region-5	0	39686	777	52	3	39059	46	842	226	345	11000	10862	39	50000	0	138	40518
2012-02-02 22:00:00	region-5	0	39253	795	56	3	38708	43	821	217	318	11000	10455	39	50000	0	545	40107
2012-02-02 22:15:00	region-5	0	39236	816	59	3	38676	30	833	246	329	11000	10454	39	50000	0	546	40114
2012-02-02 22:30:00	region-5	0	39221	848	59	3	38706	28	846	221	330	11000	10457	39	50000	0	543	40131
2012-02-02 22:45:00	region-5	0	39209	876	60	5	38682	38	901	194	335	11000	10471	39	50000	0	529	40150
2012-02-02 23:00:00	region-5	0	35363	819	59	5	36222	24	0	0	0	11000	6575	39	50000	0	4425	36246
2012-02-02 23:15:00	region-5	0	35347	839	61	5	36226	26	0	0	0	11000	6576	39	50000	0	4424	36252
2012-02-02 23:30:00	region-5	0	35318	860	63	5	36212	34	0	0	0	11000	6573	39	50000	0	4427	36246
2012-02-02 23:45:00	region-5	0	35279	884	67	5	36205	30	0	0	0	11000	6569	39	50000	0	4431	36235
2012-02-03 00:00:00	region-5	0	35261	906	70	5	36213	29	0	0	0	0	6571	39	50000	6571	0	36242
2012-02-03 00:15:00	region-5	0	35239	930	71	5	36200	45	0	0	0	0	6572	39	50000	6572	0	36245
2012-02-03 00:30:00	region-5	0	35195	958	72	5	36198	32	0	0	0	0	6567	39	50000	6567	0	36230
2012-02-03 00:45:00	region-5	0	35176	974	76	5	36194	37	0	0	0	0	6568	39	50000	6568	0	36231
2012-02-03 01:00:00	region-5	0	35134	1006	82	5	36193	34	0	0	0	0	6566	39	50000	6566	0	36227
2012-02-03 01:15:00	region-5	0	35112	1027	87	5	36206	25	0	0	0	0	6563	39	50000	6563	0	36231
2012-02-03 01:30:00	region-5	0	35085	1060	90	5	36198	42	0	0	0	0	6567	39	50000	6567	0	36240
2012-02-03 01:45:00	region-5	0	35043	1084	96	5	36196	32	0	0	0	0	6570	39	50000	6570	0	36228
2012-02-03 02:00:00	region-5	0	35019	1099	100	5	36184	39	0	0	0	0	6559	39	50000	6559	0	36223
2012-02-03 02:15:00	region-5	0	34981	1137	102	5	36186	39	0	0	0	0	6558	39	50000	6558	0	36225
2012-02-03 02:30:00	region-5	0	34947	1158	105	5	36173	42	0	0	0	0	6554	39	50000	6554	0	36215
2012-02-03 02:45:00	region-5	0	34913	1181	109	5	36175	33	0	0	0	0	6554	39	50000	6554	0	36208
2012-02-03 03:00:00	region-5	0	34886	1219	115	5	36197	28	0	0	0	0	6564	39	50000	6564	0	36225
2012-02-03 03:15:00	region-5	0	34856	1250	120	5	36193	38	0	0	0	0	6563	39	50000	6563	0	36231
2012-02-03 03:30:00	region-5	0	34827	1279	124	6	36200	36	0	0	0	0	6565	39	50000	6565	0	36236
2012-02-03 03:45:00	region-5	0	34796	1299	127	6	36195	33	0	0	0	0	6568	39	50000	6568	0	36228
2012-02-03 04:00:00	region-5	0	34752	1331	133	6	36180	42	0	0	0	0	6565	39	50000	6565	0	36222
2012-02-03 04:15:00	region-5	0	34707	1367	137	5	36187	29	0	0	0	0	6560	39	50000	6560	0	36216
2012-02-03 04:30:00	region-5	0	34693	1387	144	6	36198	32	0	0	0	0	6565	39	50000	6565	0	36230
2012-02-03 04:45:00	region-5	0	34654	1419	151	7	36200	31	0	0	0	0	6563	39	50000	6563	0	36231
2012-02-03 05:00:00	region-5	0	34631	1443	156	7	36196	41	0	0	0	0	6568	39	50000	6568	0	36237
2012-02-03 05:15:00	region-5	0	34602	1456	160	10	36206	22	0	0	0	0	6561	39	50000	6561	0	36228
2012-02-03 05:30:00	region-5	0	34577	1487	167	10	36214	27	0	0	0	0	6570	39	50000	6570	0	36241
2012-02-03 05:45:00	region-5	0	34537	1510	178	11	36203	33	0	0	0	0	6567	39	50000	6567	0	36236
2012-02-03 06:00:00	region-5	0	34506	1538	185	11	36203	37	0	0	0	0	6565	39	50000	6565	0	36240
2012-02-03 06:15:00	region-5	0	34458	1571	193	12	36202	32	0	0	0	0	6564	39	50000	6564	0	36234
2012-02-03 06:30:00	region-5	0	34420	1599	196	15	36193	37	0	0	0	0	6563	39	50000	6563	0	36230
2012-02-03 06:45:00	region-5	0	34370	1629	203	15	36169	48	0	0	0	0	6562	39	50000	6562	0	36217
2012-02-03 07:00:00	region-5	0	34329	1656	208	15	36178	30	0	0	0	0	6567	39	50000	6567	0	36208
2012-02-03 07:15:00	region-5	0	34313	1680	216	15	36199	25	0	0	0	0	6568	39	50000	6568	0	36224
2012-02-03 07:30:00	region-5	0	34292	1705	219	15	36196	35	0	0	0	0	6568	39	50000	6568	0	36231
2012-02-03 07:45:00	region-5	0	34259	1735	225	15	36200	34	0	0	0	0	6569	39	50000	6569	0	36234
2012-02-03 08:00:00	region-5	0	34221	1769	231	15	36200	36	0	0	0	0	6572	39	50000	6572	0	36236
2012-02-03 08:15:00	region-5	0	34183	1791	232	18	36187	37	0	0	0	0	6563	39	50000	6563	0	36224
2012-02-03 08:30:00	region-5	0	34146	1818	242	18	36181	43	0	0	0	0	6560	39	50000	6560	0	36224
2012-02-03 08:45:00	region-5	0	34087	1856	253	18	36185	29	0	0	0	0	6551	39	50000	6551	0	36214
2012-02-03 09:00:00	region-5	0	34058	1878	263	19	36187	31	0	0	0	0	6554	39	50000	6554	0	36218
2012-02-03 09:15:00	region-5	0	34017	1927	268	21	36202	31	0	0	0	0	6558	39	50000	6558	0	36233
2012-02-03 09:30:00	region-5	0	33975	1957	275	23	36189	41	0	0	0	0	6555	39	50000	6555	0	36230
2012-02-03 09:45:00	region-5	0	33944	1980	286	23	36201	32	0	0	0	0	6553	39	50000	6553	0	36233
2012-02-03 10:00:00	region-5	0	33906	2013	292	23	36196	38	0	0	0	0	6566	39	50000	6566	0	36234
2012-02-03 10:15:00	region-5	0	33855	2050	300	25	36195	35	0	0	0	0	6563	39	50000	6563	0	36230
2012-02-03 10:30:00	region-5	0	33816	2071	305	26	36188	30	0	0	0	0	6559	39	50000	6559	0	36218
2012-02-03 10:45:00	region-5	0	33785	2106	313	26	36195	35	0	0	0	0	6569	39	50000	6569	0	36230
2012-02-03 11:00:00	region-5	0	34096	2172	323	27	36500	37	43	16	22	0	6964	39	50000	6964	0	36618
2012-02-03 11:15:00	region-5	0	34058	2205	329	27	36474	56	46	10	33	0	6961	39	50000	6961	0	36619
2012-02-03 11:30:00	region-5	0	33998	2245	331	30	36488	23	62	9	22	0	6960	39	50000	6960	0	36604
2012-02-03 11:45:00	region-5	0	33977	2273	343	31	36535	18	39	11	21	0	6968	39	50000	6968	0	36624
2012-02-03 12:00:00	region-5	0	37593	2521	386	38	39051	39	850	240	358	11000	10871	39	50000	0	129	40538
2012-02-03 12:15:00	region-5	0	37552	2547	395	39	39062	31	864	256	320	11000	10863	39	50000	0	137	40533
2012-02-03 12:30:00	region-5	0	37521	2585	404	39	39125	42	859	201	322	11000	10875	39	50000	0	125	40549
2012-02-03 12:45:00	region-5	0	37440	2631	414	39	39037	36	918	214	319	11000	10860	39	50000	0	140	40524
2012-02-03 13:00:00	region-5	0	37397	2669	422	40	39100	40	837	201	350	11000	10855	39	50000	0	145	40528
2012-02-03 13:15:00	region-5	0	37354	2702	428	41	39140	31	807	218	329	11000	10857	39	50000	0	143	40525
2012-02-03 13:30:00	region-5	0	37320	2727	437	45	39075	27	873	223	331	11000	10861	39	50000	0	139	40529
2012-02-03 13:45:00	region-5	0	37289	2760	450	45	39031	36	903	209	365	11000	10860	39	50000	0	140	40544
2012-02-03 14:00:00	region-5	0	37231	2796	461	46	39098	43	840	203	350	11000	10855	39	50000	0	145	40534
2012-02-03 14:15:00	region-5	0	37176	2840	466	51	39035	51	889	193	365	11000	10857	39	50000	0	143	40533
2012-02-03 14:30:00	region-5	0	37119	2874	472	53	39027	57	885	213	336	11000	10849	39	50000	0	151	40518
2012-02-03 14:45:00	region-5	0	37064	2900	483	54	38984	25	915	229	348	11000	10839	39	50000	0	161	40501
2012-02-03 15:00:00	region-5	0	37019	2944	492	58	39043	35	858	219	358	11000	10852	39	50000	0	148	40513
2012-02-03 15:15:00	region-5	0	36983	2990	500	59	39058	36	869	239	330	11000	10862	39	50000	0	138	40532
2012-02-03 15:30:00	region-5	0	36935	3038	503	59	39042	39	878	223	353	11000	10866	39	50000	0	134	40535
2012-02-03 15:45:00	region-5	0	36889	3070	512	60	39128	37	821	214	331	11000	10866	39	50000	0	134	40531
2012-02-03 16:00:00	region-5	0	36837	3109	515	64	38989	48	863	260	365	11000	10862	39	50000	0	138	40525
2012-02-03 16:15:00	region-5	0	36771	3146	527	66	39067	44	873	179	347	11000	10854	39	50000	0	146	40510
2012-02-03 16:30:00	region-5	0	36731	3177	533	68	39155	35	842	182	295	11000	10852	39	50000	0	148	40509
2012-02-03 16:45:00	region-5	0	36685	3225	544	70	39047	30	841	224	382	11000	10860	39	50000	0	140	40524
2012-02-03 17:00:00	region-5	0	36644	3251	566	72	39098	40	820	235	340	11000	10858	39	50000	0	142	40533
2012-02-03 17:15:00	region-5	0	36589	3287	579	75	39066	41	869	225	329	11000	10856	39	50000	0	144	40530
2012-02-03 17:30:00	region-5	0	36528	3339	585	76	39073	29	855	229	342	11000	10859	39	50000	0	141	40528
2012-02-03 17:45:00	region-5	0	36498	3371	588	79	39078	29	858	223	348	11000	10860	39	50000	0	140	40536
2012-02-03 18:00:00	region-5	0	36464	3406	599	80	39107	46	850	219	327	11000	10864	39	50000	0	136	40549
2012-02-03 18:15:00	region-5	0	36391	3452	600	85	38997	36	881	242	372	11000	10855	39	50000	0	145	40528
2012-02-03 18:30:00	region-5	0	36342	3488	604	87	39064	31	905	189	332	11000	10853	39	50000	0	147	40521
2012-02-03 18:45:00	region-5	0	36291	3527	622	89	39079	42	861	220	327	11000	10860	39	50000	0	140	40529
2012-02-03 19:00:00	region-5	0	36240	3562	630	92	39022	44	888	225	345	11000	10857	39	50000	0	143	40524
2012-02-03 19:15:00	region-5	0	36173	3605	646	96	39125	31	797	232	335	11000	10853	39	50000	0	147	40520
2012-02-03 19:30:00	region-5	0	36117	3656	657	98	39060	41	853	226	348	11000	10858	39	50000	0	142	40528
2012-02-03 19:45:00	region-5	0	36051	3701	669	100	39060	45	854	234	328	11000	10849	39	50000	0	151	40521
2012-02-03 20:00:00	region-5	0	35994	3736	680	102	39052	40	825	205	390	11000	10844	39	50000	0	156	40512
2012-02-03 20:15:00	region-5	0	35956	3757	699	105	39061	38	851	240	327	11000	10850	39	50000	0	150	40517
2012-02-03 20:30:00	region-5	0	35914	3794	708	106	39015	39	891	228	349	11000	10855	39	50000	0	145	40522
2012-02-03 20:45:00	region-5	0	35853	3839	723	108	39045	50	849	213	366	11000	10855	39	50000	0	145	40523
2012-02-03 21:00:00	region-5	0	35793	3882	730	113	39088	53	821	210	346	11000	10858	39	50000	0	142	40518
2012-02-03 21:15:00	region-5	0	35730	3922	745	113	38995	32	876	233	374	11000	10849	39	50000	0	151	40510
2012-02-03 21:30:00	region-5	0	35692	3941	769	114	39024	29	883	243	337	11000	10861	39	50000	0	139	40516
2012-02-03 21:45:00	region-5	0	35652	3971	778	123	39026	36	932	182	348	11000	10865	39	50000	0	135	40524
2012-02-03 22:00:00	region-5	0	35269	3970	779	123	38754	41	833	163	350	11000	10474	39	50000	0	526	40141
2012-02-03 22:15:00	region-5	0	35224	4006	785	127	38711	36	841	221	333	11000	10464	39	50000	0	536	40142
2012-02-03 22:30:00	region-5	0	35158	4045	802	129	38777	43	800	187	327	11000	10463	39	50000	0	537	40134
2012-02-03 22:45:00	region-5	0	35101	4077	814	131	38707	37	848	207	324	11000	10456	39	50000	0	544	40123
2012-02-03 23:00:00	region-5	0	31625	3730	761	117	36205	28	0	0	0	11000	6571	39	50000	0	4429	36233
2012-02-03 23:15:00	region-5	0	31584	3768	769	118	36200	39	0	0	0	11000	6574	39	50000	0	4426	36239
2012-02-03 23:30:00	region-5	0	31515	3809	782	120	36200	26	0	0	0	11000	6566	39	50000	0	4434	36226
2012-02-03 23:45:00	region-5	0	31465	3847	798	124	36198	36	0	0	0	11000	6574	39	50000	0	4426	36234
2012-02-04 00:00:00	region-5	0	31419	3864	820	127	36203	27	0	0	0	0	6572	39	50000	6572	0	36230
2012-02-04 00:15:00	region-5	0	31379	3885	842	129	36196	39	0	0	0	0	6567	39	50000	6567	0	36235
2012-02-04 00:30:00	region-5	0	31321	3919	860	132	36200	32	0	0	0	0	6570	39	50000	6570	0	36232
2012-02-04 00:45:00	region-5	0	31280	3949	863	138	36201	29	0	0	0	0	6567	39	50000	6567	0	36230
2012-02-04 01:00:00	region-5	0	31240	3986	872	143	36206	35	0	0	0	0	6566	39	50000	6566	0	36241
2012-02-04 01:15:00	region-5	0	31190	4013	880	148	36201	30	0	0	0	0	6566	39	50000	6566	0	36231
2012-02-04 01:30:00	region-5	0	31149	4041	897	150	36203	34	0	0	0	0	6571	39	50000	6571	0	36237
2012-02-04 01:45:00	region-5	0	31084	4085	909	155	36197	36	0	0	0	0	6574	39	50000	6574	0	36233
2012-02-04 02:00:00	region-5	0	31028	4126	910	164	36209	19	0	0	0	0	6565	39	50000	6565	0	36228
2012-02-04 02:15:00	region-5	0	30999	4154	927	165	36212	33	0	0	0	0	6567	39	50000	6567	0	36245
2012-02-04 02:30:00	region-5	0	30943	4186	942	168	36209	30	0	0	0	0	6564	39	50000	6564	0	36239
2012-02-04 02:45:00	region-5	0	30889	4219	959	171	36203	35	0	0	0	0	6570	39	50000	6570	0	36238
2012-02-04 03:00:00	region-5	0	30853	4239	971	177	36212	28	0	0	0	0	6564	39	50000	6564	0	36240
2012-02-04 03:15:00	region-5	0	30822	4251	988	178	36209	30	0	0	0	0	6564	39	50000	6564	0	36239
2012-02-04 03:30:00	region-5	0	30771	4291	990	186	36198	40	0	0	0	0	6568	39	50000	6568	0	36238
