healthtime,businessunit,policystatus,ipaddrcount
2012-02-02 23:00:00,region-36,3,126
2012-02-02 23:15:00,region-36,3,129
2012-02-02 23:30:00,region-36,3,136
2012-02-02 23:45:00,region-36,3,141
2012-02-03 00:00:00,region-36,3,147
2012-02-03 00:15:00,region-36,3,148
2012-02-03 00:30:00,region-36,3,153
2012-02-03 00:45:00,region-36,3,155
2012-02-03 01:00:00,region-36,3,160
2012-02-03 01:15:00,region-36,3,165
2012-02-03 01:30:00,region-36,3,171
2012-02-03 01:45:00,region-36,3,175
2012-02-03 02:00:00,region-36,3,173
2012-02-03 02:15:00,region-36,3,178
2012-02-03 02:30:00,region-36,3,183
2012-02-03 02:45:00,region-36,3,192
2012-02-03 03:00:00,region-36,3,148
2012-02-03 03:15:00,region-36,3,151
2012-02-03 03:30:00,region-36,3,151
2012-02-03 03:45:00,region-36,3,154
2012-02-03 04:00:00,region-36,3,155
2012-02-03 04:15:00,region-36,3,156
2012-02-03 04:30:00,region-36,3,155
2012-02-03 04:45:00,region-36,3,156
2012-02-03 05:00:00,region-36,3,161
2012-02-03 05:15:00,region-36,3,163
2012-02-03 05:30:00,region-36,3,165
2012-02-03 05:45:00,region-36,3,169
2012-02-03 06:00:00,region-36,3,175
2012-02-03 06:15:00,region-36,3,179
2012-02-03 06:30:00,region-36,3,184
2012-02-03 06:45:00,region-36,3,185
2012-02-03 07:00:00,region-36,3,187
2012-02-03 07:15:00,region-36,3,195
2012-02-03 07:30:00,region-36,3,196
2012-02-03 07:45:00,region-36,3,199
2012-02-03 08:00:00,region-36,3,201
2012-02-03 08:15:00,region-36,3,201
2012-02-03 08:30:00,region-36,3,200
2012-02-03 08:45:00,region-36,3,207
2012-02-03 09:00:00,region-36,3,210
2012-02-03 09:15:00,region-36,3,214
2012-02-03 09:30:00,region-36,3,221
2012-02-03 09:45:00,region-36,3,232
2012-02-03 10:00:00,region-36,3,237
2012-02-03 10:15:00,region-36,3,239
2012-02-03 10:30:00,region-36,3,243
2012-02-03 10:45:00,region-36,3,246
2012-02-03 11:00:00,region-36,3,248
2012-02-03 11:15:00,region-36,3,251
2012-02-03 11:30:00,region-36,3,256
2012-02-03 11:45:00,region-36,3,260
2012-02-03 12:00:00,region-36,3,264
2012-02-03 12:15:00,region-36,3,266
2012-02-03 12:30:00,region-36,3,271
2012-02-03 12:45:00,region-36,3,278
2012-02-03 13:00:00,region-36,3,280
2012-02-03 13:15:00,region-36,3,285
2012-02-03 13:30:00,region-36,3,289
2012-02-03 13:45:00,region-36,3,293
2012-02-03 14:00:00,region-36,3,298
2012-02-03 14:15:00,region-36,3,302
2012-02-03 14:30:00,region-36,3,305
2012-02-03 14:45:00,region-36,3,306
2012-02-03 15:00:00,region-36,3,309
2012-02-03 15:15:00,region-36,3,315
2012-02-03 15:30:00,region-36,3,316
2012-02-03 15:45:00,region-36,3,324
2012-02-03 16:00:00,region-36,3,435
2012-02-03 16:15:00,region-36,3,437
2012-02-03 16:30:00,region-36,3,437
2012-02-03 16:45:00,region-36,3,446
2012-02-03 17:00:00,region-36,3,451
2012-02-03 17:15:00,region-36,3,454
2012-02-03 17:30:00,region-36,3,457
2012-02-03 17:45:00,region-36,3,462
2012-02-03 18:00:00,region-36,3,473
2012-02-03 18:15:00,region-36,3,479
2012-02-03 18:30:00,region-36,3,487
2012-02-03 18:45:00,region-36,3,492
2012-02-03 19:00:00,region-36,3,497
2012-02-03 19:15:00,region-36,3,504
2012-02-03 19:30:00,region-36,3,504
2012-02-03 19:45:00,region-36,3,506
2012-02-03 20:00:00,region-36,3,514
2012-02-03 20:15:00,region-36,3,517
2012-02-03 20:30:00,region-36,3,525
2012-02-03 20:45:00,region-36,3,537
2012-02-03 21:00:00,region-36,3,537
2012-02-03 21:15:00,region-36,3,536
2012-02-03 21:30:00,region-36,3,539
2012-02-03 21:45:00,region-36,3,543
2012-02-03 22:00:00,region-36,3,547
2012-02-03 22:15:00,region-36,3,552
2012-02-03 22:30:00,region-36,3,562
2012-02-03 22:45:00,region-36,3,564
2012-02-03 23:00:00,region-36,3,568
2012-02-03 23:15:00,region-36,3,577
2012-02-03 23:30:00,region-36,3,579
2012-02-03 23:45:00,region-36,3,581
2012-02-04 00:00:00,region-36,3,583
2012-02-04 00:15:00,region-36,3,589
2012-02-04 00:30:00,region-36,3,594
2012-02-04 00:45:00,region-36,3,598
2012-02-04 01:00:00,region-36,3,602
2012-02-04 01:15:00,region-36,3,609
2012-02-04 01:30:00,region-36,3,615
2012-02-04 01:45:00,region-36,3,620
2012-02-04 02:00:00,region-36,3,624
2012-02-04 02:15:00,region-36,3,627
2012-02-04 02:30:00,region-36,3,633
2012-02-04 02:45:00,region-36,3,637
2012-02-04 03:00:00,region-36,3,498
2012-02-04 03:15:00,region-36,3,500
2012-02-04 03:30:00,region-36,3,507
2012-02-04 03:45:00,region-36,3,503
2012-02-04 04:00:00,region-36,3,506
2012-02-04 04:15:00,region-36,3,514
2012-02-04 04:30:00,region-36,3,517
2012-02-04 04:45:00,region-36,3,516
2012-02-04 05:00:00,region-36,3,518
2012-02-04 05:15:00,region-36,3,520
2012-02-04 05:30:00,region-36,3,522
2012-02-04 05:45:00,region-36,3,519
2012-02-04 06:00:00,region-36,3,517
2012-02-04 06:15:00,region-36,3,519
2012-02-04 06:30:00,region-36,3,520
2012-02-04 06:45:00,region-36,3,524
2012-02-04 07:00:00,region-36,3,524
2012-02-04 07:15:00,region-36,3,520
2012-02-04 07:30:00,region-36,3,525
2012-02-04 07:45:00,region-36,3,526
2012-02-04 08:00:00,region-36,3,530
2012-02-02 09:30:00,region-37,3,1
2012-02-02 09:45:00,region-37,3,1
2012-02-02 10:00:00,region-37,3,2
2012-02-02 10:15:00,region-37,3,2
2012-02-02 10:30:00,region-37,3,2
2012-02-02 10:45:00,region-37,3,2
2012-02-02 11:00:00,region-37,3,3
2012-02-02 11:15:00,region-37,3,3
2012-02-02 11:30:00,region-37,3,4
2012-02-02 11:45:00,region-37,3,4
2012-02-02 12:00:00,region-37,3,6
2012-02-02 12:15:00,region-37,3,7
2012-02-02 12:30:00,region-37,3,8
2012-02-02 12:45:00,region-37,3,9
2012-02-02 13:00:00,region-37,3,12
2012-02-02 13:15:00,region-37,3,14
2012-02-02 13:30:00,region-37,3,15
2012-02-02 13:45:00,region-37,3,16
2012-02-02 14:00:00,region-37,3,16
2012-02-02 14:15:00,region-37,3,18
2012-02-02 14:30:00,region-37,3,20
2012-02-02 14:45:00,region-37,3,20
2012-02-02 15:00:00,region-37,3,23
2012-02-02 15:15:00,region-37,3,24
2012-02-02 15:30:00,region-37,3,24
2012-02-02 15:45:00,region-37,3,25
2012-02-02 16:00:00,region-37,3,27
2012-02-02 16:15:00,region-37,3,33
2012-02-02 16:30:00,region-37,3,34
2012-02-02 16:45:00,region-37,3,35
2012-02-02 17:00:00,region-37,3,36
2012-02-02 17:15:00,region-37,3,37
2012-02-02 17:30:00,region-37,3,39
2012-02-02 17:45:00,region-37,3,40
2012-02-02 18:00:00,region-37,3,40
2012-02-02 18:15:00,region-37,3,43
2012-02-02 18:30:00,region-37,3,47
2012-02-02 18:45:00,region-37,3,50
2012-02-02 19:00:00,region-37,3,53
2012-02-02 19:15:00,region-37,3,60
2012-02-02 19:30:00,region-37,3,64
2012-02-02 19:45:00,region-37,3,69
2012-02-02 20:00:00,region-37,3,72
2012-02-02 20:15:00,region-37,3,74
2012-02-02 20:30:00,region-37,3,78
2012-02-02 20:45:00,region-37,3,79
2012-02-02 21:00:00,region-37,3,81
2012-02-02 21:15:00,region-37,3,84
2012-02-02 21:30:00,region-37,3,89
2012-02-02 21:45:00,region-37,3,94
2012-02-02 22:00:00,region-37,3,99
2012-02-02 22:15:00,region-37,3,103
2012-02-02 22:30:00,region-37,3,106
2012-02-02 22:45:00,region-37,3,109
2012-02-02 23:00:00,region-37,3,111
2012-02-02 23:15:00,region-37,3,119
2012-02-02 23:30:00,region-37,3,122
2012-02-02 23:45:00,region-37,3,129
2012-02-03 00:00:00,region-37,3,134
2012-02-03 00:15:00,region-37,3,136
2012-02-03 00:30:00,region-37,3,142
2012-02-03 00:45:00,region-37,3,150
2012-02-03 01:00:00,region-37,3,150
2012-02-03 01:15:00,region-37,3,155
2012-02-03 01:30:00,region-37,3,159
2012-02-03 01:45:00,region-37,3,161
2012-02-03 02:00:00,region-37,3,151
2012-02-03 02:15:00,region-37,3,155
2012-02-03 02:30:00,region-37,3,161
2012-02-03 02:45:00,region-37,3,166
2012-02-03 03:00:00,region-37,3,143
2012-02-03 03:15:00,region-37,3,147
2012-02-03 03:30:00,region-37,3,150
2012-02-03 03:45:00,region-37,3,151
2012-02-03 04:00:00,region-37,3,155
2012-02-03 04:15:00,region-37,3,158
2012-02-03 04:30:00,region-37,3,161
2012-02-03 04:45:00,region-37,3,168
2012-02-03 05:00:00,region-37,3,173
2012-02-03 05:15:00,region-37,3,176
2012-02-03 05:30:00,region-37,3,182
2012-02-03 05:45:00,region-37,3,188
2012-02-03 06:00:00,region-37,3,191
2012-02-03 06:15:00,region-37,3,193
2012-02-03 06:30:00,region-37,3,197
2012-02-03 06:45:00,region-37,3,203
2012-02-03 07:00:00,region-37,3,206
2012-02-03 07:15:00,region-37,3,211
2012-02-03 07:30:00,region-37,3,210
2012-02-03 07:45:00,region-37,3,212
2012-02-03 08:00:00,region-37,3,216
2012-02-03 08:15:00,region-37,3,221
2012-02-03 08:30:00,region-37,3,222
2012-02-03 08:45:00,region-37,3,228
2012-02-03 09:00:00,region-37,3,234
2012-02-03 09:15:00,region-37,3,238
2012-02-03 09:30:00,region-37,3,243
2012-02-03 09:45:00,region-37,3,246
2012-02-03 10:00:00,region-37,3,249
2012-02-03 10:15:00,region-37,3,257
2012-02-03 10:30:00,region-37,3,261
2012-02-03 10:45:00,region-37,3,265
2012-02-03 11:00:00,region-37,3,265
2012-02-03 11:15:00,region-37,3,270
2012-02-03 11:30:00,region-37,3,266
2012-02-03 11:45:00,region-37,3,267
2012-02-03 12:00:00,region-37,3,266
2012-02-03 12:15:00,region-37,3,274
2012-02-03 12:30:00,region-37,3,277
2012-02-03 12:45:00,region-37,3,281
2012-02-03 13:00:00,region-37,3,287
2012-02-03 13:15:00,region-37,3,291
2012-02-03 13:30:00,region-37,3,297
2012-02-03 13:45:00,region-37,3,302
2012-02-03 14:00:00,region-37,3,306
2012-02-03 14:15:00,region-37,3,306
2012-02-03 14:30:00,region-37,3,311
2012-02-03 14:45:00,region-37,3,314
2012-02-03 15:00:00,region-37,3,350
2012-02-03 15:15:00,region-37,3,356
2012-02-03 15:30:00,region-37,3,360
2012-02-03 15:45:00,region-37,3,367
2012-02-03 16:00:00,region-37,3,423
2012-02-03 16:15:00,region-37,3,432
2012-02-03 16:30:00,region-37,3,437
2012-02-03 16:45:00,region-37,3,444
2012-02-03 17:00:00,region-37,3,452
2012-02-03 17:15:00,region-37,3,455
2012-02-03 17:30:00,region-37,3,462
2012-02-03 17:45:00,region-37,3,466
2012-02-03 18:00:00,region-37,3,468
2012-02-03 18:15:00,region-37,3,473
2012-02-03 18:30:00,region-37,3,481
2012-02-03 18:45:00,region-37,3,482
2012-02-03 19:00:00,region-37,3,487
2012-02-03 19:15:00,region-37,3,488
2012-02-03 19:30:00,region-37,3,492
2012-02-03 19:45:00,region-37,3,498
2012-02-03 20:00:00,region-37,3,508
2012-02-03 20:15:00,region-37,3,511
2012-02-03 20:30:00,region-37,3,512
2012-02-03 20:45:00,region-37,3,511
2012-02-03 21:00:00,region-37,3,518
2012-02-03 21:15:00,region-37,3,525
2012-02-03 21:30:00,region-37,3,529
2012-02-03 21:45:00,region-37,3,531
2012-02-03 22:00:00,region-37,3,531
2012-02-03 22:15:00,region-37,3,539
2012-02-03 22:30:00,region-37,3,548
2012-02-03 22:45:00,region-37,3,547
2012-02-03 23:00:00,region-37,3,548
2012-02-03 23:15:00,region-37,3,550
2012-02-03 23:30:00,region-37,3,557
2012-02-03 23:45:00,region-37,3,562
2012-02-04 00:00:00,region-37,3,570
2012-02-04 00:15:00,region-37,3,568
2012-02-04 00:30:00,region-37,3,578
2012-02-04 00:45:00,region-37,3,577
2012-02-04 01:00:00,region-37,3,580
2012-02-04 01:15:00,region-37,3,585
2012-02-04 01:30:00,region-37,3,590
2012-02-04 01:45:00,region-37,3,597
2012-02-04 02:00:00,region-37,3,546
2012-02-04 02:15:00,region-37,3,553
2012-02-04 02:30:00,region-37,3,556
2012-02-04 02:45:00,region-37,3,566
2012-02-04 03:00:00,region-37,3,502
2012-02-04 03:15:00,region-37,3,504
2012-02-04 03:30:00,region-37,3,509
2012-02-04 03:45:00,region-37,3,518
2012-02-04 04:00:00,region-37,3,518
2012-02-04 04:15:00,region-37,3,525
2012-02-04 04:30:00,region-37,3,526
2012-02-04 04:45:00,region-37,3,534
2012-02-04 05:00:00,region-37,3,534
2012-02-04 05:15:00,region-37,3,539
2012-02-04 05:30:00,region-37,3,538
2012-02-04 05:45:00,region-37,3,543
2012-02-04 06:00:00,region-37,3,546
2012-02-04 06:15:00,region-37,3,550
2012-02-04 06:30:00,region-37,3,550
2012-02-04 06:45:00,region-37,3,556
2012-02-04 07:00:00,region-37,3,558
2012-02-04 07:15:00,region-37,3,559
2012-02-04 07:30:00,region-37,3,557
2012-02-04 07:45:00,region-37,3,555
2012-02-04 08:00:00,region-37,3,557
2012-02-02 09:30:00,region-38,3,1
2012-02-02 09:45:00,region-38,3,1
2012-02-02 10:00:00,region-38,3,3
2012-02-02 10:15:00,region-38,3,4
2012-02-02 10:30:00,region-38,3,4
2012-02-02 10:45:00,region-38,3,4
2012-02-02 11:00:00,region-38,3,5
2012-02-02 11:15:00,region-38,3,5
2012-02-02 11:30:00,region-38,3,6
2012-02-02 11:45:00,region-38,3,7
2012-02-02 12:00:00,region-38,3,9
2012-02-02 12:15:00,region-38,3,9
2012-02-02 12:30:00,region-38,3,10
2012-02-02 12:45:00,region-38,3,10
2012-02-02 13:00:00,region-38,3,15
2012-02-02 13:15:00,region-38,3,16
2012-02-02 13:30:00,region-38,3,18
2012-02-02 13:45:00,region-38,3,18
2012-02-02 14:00:00,region-38,3,20
2012-02-02 14:15:00,region-38,3,21
2012-02-02 14:30:00,region-38,3,23
2012-02-02 14:45:00,region-38,3,25
2012-02-02 15:00:00,region-38,3,26
2012-02-02 15:15:00,region-38,3,27
2012-02-02 15:30:00,region-38,3,28
2012-02-02 15:45:00,region-38,3,31
2012-02-02 16:00:00,region-38,3,33
2012-02-02 16:15:00,region-38,3,35
2012-02-02 16:30:00,region-38,3,40
2012-02-02 16:45:00,region-38,3,43
2012-02-02 17:00:00,region-38,3,46
2012-02-02 17:15:00,region-38,3,50
2012-02-02 17:30:00,region-38,3,55
2012-02-02 17:45:00,region-38,3,56
2012-02-02 18:00:00,region-38,3,61
2012-02-02 18:15:00,region-38,3,67
2012-02-02 18:30:00,region-38,3,71
2012-02-02 18:45:00,region-38,3,74
2012-02-02 19:00:00,region-38,3,75
2012-02-02 19:15:00,region-38,3,75
2012-02-02 19:30:00,region-38,3,80
2012-02-02 19:45:00,region-38,3,85
2012-02-02 20:00:00,region-38,3,87
2012-02-02 20:15:00,region-38,3,91
2012-02-02 20:30:00,region-38,3,96
2012-02-02 20:45:00,region-38,3,99
2012-02-02 21:00:00,region-38,3,102
2012-02-02 21:15:00,region-38,3,106
2012-02-02 21:30:00,region-38,3,108
2012-02-02 21:45:00,region-38,3,111
2012-02-02 22:00:00,region-38,3,118
2012-02-02 22:15:00,region-38,3,123
2012-02-02 22:30:00,region-38,3,130
2012-02-02 22:45:00,region-38,3,133
2012-02-02 23:00:00,region-38,3,118
2012-02-02 23:15:00,region-38,3,121
2012-02-02 23:30:00,region-38,3,123
2012-02-02 23:45:00,region-38,3,129
2012-02-03 00:00:00,region-38,3,118
2012-02-03 00:15:00,region-38,3,121
2012-02-03 00:30:00,region-38,3,123
2012-02-03 00:45:00,region-38,3,127
2012-02-03 01:00:00,region-38,3,133
2012-02-03 01:15:00,region-38,3,138
2012-02-03 01:30:00,region-38,3,146
2012-02-03 01:45:00,region-38,3,149
2012-02-03 02:00:00,region-38,3,150
2012-02-03 02:15:00,region-38,3,152
2012-02-03 02:30:00,region-38,3,156
2012-02-03 02:45:00,region-38,3,160
2012-02-03 03:00:00,region-38,3,165
2012-02-03 03:15:00,region-38,3,167
2012-02-03 03:30:00,region-38,3,170
2012-02-03 03:45:00,region-38,3,172
2012-02-03 04:00:00,region-38,3,177
2012-02-03 04:15:00,region-38,3,179
2012-02-03 04:30:00,region-38,3,178
2012-02-03 04:45:00,region-38,3,181
2012-02-03 05:00:00,region-38,3,183
2012-02-03 05:15:00,region-38,3,184
2012-02-03 05:30:00,region-38,3,191
2012-02-03 05:45:00,region-38,3,196
2012-02-03 06:00:00,region-38,3,200
2012-02-03 06:15:00,region-38,3,205
2012-02-03 06:30:00,region-38,3,210
2012-02-03 06:45:00,region-38,3,215
2012-02-03 07:00:00,region-38,3,215
2012-02-03 07:15:00,region-38,3,216
2012-02-03 07:30:00,region-38,3,218
2012-02-03 07:45:00,region-38,3,224
2012-02-03 08:00:00,region-38,3,228
2012-02-03 08:15:00,region-38,3,232
2012-02-03 08:30:00,region-38,3,238
2012-02-03 08:45:00,region-38,3,240
2012-02-03 09:00:00,region-38,3,243
2012-02-03 09:15:00,region-38,3,246
2012-02-03 09:30:00,region-38,3,249
2012-02-03 09:45:00,region-38,3,255
2012-02-03 10:00:00,region-38,3,257
2012-02-03 10:15:00,region-38,3,258
2012-02-03 10:30:00,region-38,3,264
2012-02-03 10:45:00,region-38,3,263
2012-02-03 11:00:00,region-38,3,263
2012-02-03 11:15:00,region-38,3,267
2012-02-03 11:30:00,region-38,3,272
2012-02-03 11:45:00,region-38,3,275
2012-02-03 12:00:00,region-38,3,341
2012-02-03 12:15:00,region-38,3,347
2012-02-03 12:30:00,region-38,3,351
2012-02-03 12:45:00,region-38,3,354
2012-02-03 13:00:00,region-38,3,390
2012-02-03 13:15:00,region-38,3,393
2012-02-03 13:30:00,region-38,3,394
2012-02-03 13:45:00,region-38,3,398
2012-02-03 14:00:00,region-38,3,400
2012-02-03 14:15:00,region-38,3,403
2012-02-03 14:30:00,region-38,3,400
2012-02-03 14:45:00,region-38,3,408
2012-02-03 15:00:00,region-38,3,411
2012-02-03 15:15:00,region-38,3,416
2012-02-03 15:30:00,region-38,3,421
2012-02-03 15:45:00,region-38,3,428
2012-02-03 16:00:00,region-38,3,436
2012-02-03 16:15:00,region-38,3,435
2012-02-03 16:30:00,region-38,3,440
2012-02-03 16:45:00,region-38,3,443
2012-02-03 17:00:00,region-38,3,446
2012-02-03 17:15:00,region-38,3,457
2012-02-03 17:30:00,region-38,3,460
2012-02-03 17:45:00,region-38,3,462
2012-02-03 18:00:00,region-38,3,469
2012-02-03 18:15:00,region-38,3,473
2012-02-03 18:30:00,region-38,3,479
2012-02-03 18:45:00,region-38,3,483
2012-02-03 19:00:00,region-38,3,484
2012-02-03 19:15:00,region-38,3,486
2012-02-03 19:30:00,region-38,3,488
2012-02-03 19:45:00,region-38,3,501
2012-02-03 20:00:00,region-38,3,505
2012-02-03 20:15:00,region-38,3,508
2012-02-03 20:30:00,region-38,3,516
2012-02-03 20:45:00,region-38,3,525
2012-02-03 21:00:00,region-38,3,527
2012-02-03 21:15:00,region-38,3,528
2012-02-03 21:30:00,region-38,3,539
2012-02-03 21:45:00,region-38,3,540
2012-02-03 22:00:00,region-38,3,542
2012-02-03 22:15:00,region-38,3,546
2012-02-03 22:30:00,region-38,3,553
2012-02-03 22:45:00,region-38,3,563
2012-02-03 23:00:00,region-38,3,491
2012-02-03 23:15:00,region-38,3,496
2012-02-03 23:30:00,region-38,3,502
2012-02-03 23:45:00,region-38,3,508
2012-02-04 00:00:00,region-38,3,461
2012-02-04 00:15:00,region-38,3,462
2012-02-04 00:30:00,region-38,3,467
2012-02-04 00:45:00,region-38,3,469
2012-02-04 01:00:00,region-38,3,472
2012-02-04 01:15:00,region-38,3,481
2012-02-04 01:30:00,region-38,3,487
2012-02-04 01:45:00,region-38,3,489
2012-02-04 02:00:00,region-38,3,492
2012-02-04 02:15:00,region-38,3,492
2012-02-04 02:30:00,region-38,3,493
2012-02-04 02:45:00,region-38,3,497
2012-02-04 03:00:00,region-38,3,497
2012-02-04 03:15:00,region-38,3,498
2012-02-04 03:30:00,region-38,3,501
2012-02-04 03:45:00,region-38,3,504
2012-02-04 04:00:00,region-38,3,504
2012-02-04 04:15:00,region-38,3,508
2012-02-04 04:30:00,region-38,3,509
2012-02-04 04:45:00,region-38,3,518
2012-02-04 05:00:00,region-38,3,519
2012-02-04 05:15:00,region-38,3,525
2012-02-04 05:30:00,region-38,3,531
2012-02-04 05:45:00,region-38,3,534
2012-02-04 06:00:00,region-38,3,543
2012-02-04 06:15:00,region-38,3,550
2012-02-04 06:30:00,region-38,3,552
2012-02-04 06:45:00,region-38,3,554
2012-02-04 07:00:00,region-38,3,555
2012-02-04 07:15:00,region-38,3,559
2012-02-04 07:30:00,region-38,3,563
2012-02-04 07:45:00,region-38,3,564
2012-02-04 08:00:00,region-38,3,567
2012-02-02 08:45:00,region-39,3,1
2012-02-02 09:00:00,region-39,3,1
2012-02-02 09:15:00,region-39,3,1
2012-02-02 09:30:00,region-39,3,1
2012-02-02 09:45:00,region-39,3,1
2012-02-02 10:00:00,region-39,3,1
2012-02-02 10:15:00,region-39,3,2
2012-02-02 10:30:00,region-39,3,2
2012-02-02 10:45:00,region-39,3,3
2012-02-02 11:00:00,region-39,3,5
2012-02-02 11:15:00,region-39,3,6
2012-02-02 11:30:00,region-39,3,7
2012-02-02 11:45:00,region-39,3,8
2012-02-02 12:00:00,region-39,3,10
2012-02-02 12:15:00,region-39,3,11
2012-02-02 12:30:00,region-39,3,13
2012-02-02 12:45:00,region-39,3,13
2012-02-02 13:00:00,region-39,3,14
2012-02-02 13:15:00,region-39,3,15
2012-02-02 13:30:00,region-39,3,17
2012-02-02 13:45:00,region-39,3,20
2012-02-02 14:00:00,region-39,3,24
2012-02-02 14:15:00,region-39,3,26
2012-02-02 14:30:00,region-39,3,27
2012-02-02 14:45:00,region-39,3,28
2012-02-02 15:00:00,region-39,3,33
2012-02-02 15:15:00,region-39,3,33
2012-02-02 15:30:00,region-39,3,35
2012-02-02 15:45:00,region-39,3,39
2012-02-02 16:00:00,region-39,3,41
2012-02-02 16:15:00,region-39,3,44
2012-02-02 16:30:00,region-39,3,47
2012-02-02 16:45:00,region-39,3,50
2012-02-02 17:00:00,region-39,3,50
2012-02-02 17:15:00,region-39,3,56
2012-02-02 17:30:00,region-39,3,58
2012-02-02 17:45:00,region-39,3,59
2012-02-02 18:00:00,region-39,3,60
2012-02-02 18:15:00,region-39,3,63
2012-02-02 18:30:00,region-39,3,68
2012-02-02 18:45:00,region-39,3,69
2012-02-02 19:00:00,region-39,3,71
2012-02-02 19:15:00,region-39,3,72
2012-02-02 19:30:00,region-39,3,82
2012-02-02 19:45:00,region-39,3,87
2012-02-02 20:00:00,region-39,3,90
2012-02-02 20:15:00,region-39,3,91
2012-02-02 20:30:00,region-39,3,93
2012-02-02 20:45:00,region-39,3,100
2012-02-02 21:00:00,region-39,3,108
2012-02-02 21:15:00,region-39,3,114
2012-02-02 21:30:00,region-39,3,118
2012-02-02 21:45:00,region-39,3,122
2012-02-02 22:00:00,region-39,3,124
2012-02-02 22:15:00,region-39,3,124
2012-02-02 22:30:00,region-39,3,127
2012-02-02 22:45:00,region-39,3,130
2012-02-02 23:00:00,region-39,3,131
2012-02-02 23:15:00,region-39,3,136
2012-02-02 23:30:00,region-39,3,140
2012-02-02 23:45:00,region-39,3,144
2012-02-03 00:00:00,region-39,3,150
2012-02-03 00:15:00,region-39,3,151
2012-02-03 00:30:00,region-39,3,156
2012-02-03 00:45:00,region-39,3,162
2012-02-03 01:00:00,region-39,3,170
2012-02-03 01:15:00,region-39,3,172
2012-02-03 01:30:00,region-39,3,173
2012-02-03 01:45:00,region-39,3,177
2012-02-03 02:00:00,region-39,3,144
2012-02-03 02:15:00,region-39,3,143
2012-02-03 02:30:00,region-39,3,148
2012-02-03 02:45:00,region-39,3,152
2012-02-03 03:00:00,region-39,3,154
2012-02-03 03:15:00,region-39,3,161
2012-02-03 03:30:00,region-39,3,167
2012-02-03 03:45:00,region-39,3,170
2012-02-03 04:00:00,region-39,3,170
2012-02-03 04:15:00,region-39,3,175
2012-02-03 04:30:00,region-39,3,177
2012-02-03 04:45:00,region-39,3,182
2012-02-03 05:00:00,region-39,3,188
2012-02-03 05:15:00,region-39,3,191
2012-02-03 05:30:00,region-39,3,193
2012-02-03 05:45:00,region-39,3,194
2012-02-03 06:00:00,region-39,3,198
2012-02-03 06:15:00,region-39,3,197
2012-02-03 06:30:00,region-39,3,200
2012-02-03 06:45:00,region-39,3,203
2012-02-03 07:00:00,region-39,3,207
2012-02-03 07:15:00,region-39,3,212
2012-02-03 07:30:00,region-39,3,214
2012-02-03 07:45:00,region-39,3,217
2012-02-03 08:00:00,region-39,3,225
2012-02-03 08:15:00,region-39,3,234
2012-02-03 08:30:00,region-39,3,235
2012-02-03 08:45:00,region-39,3,240
2012-02-03 09:00:00,region-39,3,243
2012-02-03 09:15:00,region-39,3,245
2012-02-03 09:30:00,region-39,3,251
2012-02-03 09:45:00,region-39,3,254
2012-02-03 10:00:00,region-39,3,255
2012-02-03 10:15:00,region-39,3,257
2012-02-03 10:30:00,region-39,3,264
2012-02-03 10:45:00,region-39,3,271
2012-02-03 11:00:00,region-39,3,279
2012-02-03 11:15:00,region-39,3,280
2012-02-03 11:30:00,region-39,3,282
2012-02-03 11:45:00,region-39,3,282
2012-02-03 12:00:00,region-39,3,286
2012-02-03 12:15:00,region-39,3,293
2012-02-03 12:30:00,region-39,3,296
2012-02-03 12:45:00,region-39,3,298
2012-02-03 13:00:00,region-39,3,301
2012-02-03 13:15:00,region-39,3,304
2012-02-03 13:30:00,region-39,3,307
2012-02-03 13:45:00,region-39,3,310
2012-02-03 14:00:00,region-39,3,316
2012-02-03 14:15:00,region-39,3,321
2012-02-03 14:30:00,region-39,3,328
2012-02-03 14:45:00,region-39,3,329
2012-02-03 15:00:00,region-39,3,400
2012-02-03 15:15:00,region-39,3,406
2012-02-03 15:30:00,region-39,3,410
2012-02-03 15:45:00,region-39,3,412
2012-02-03 16:00:00,region-39,3,421
2012-02-03 16:15:00,region-39,3,425
2012-02-03 16:30:00,region-39,3,430
2012-02-03 16:45:00,region-39,3,430
2012-02-03 17:00:00,region-39,3,438
2012-02-03 17:15:00,region-39,3,441
2012-02-03 17:30:00,region-39,3,447
2012-02-03 17:45:00,region-39,3,451
2012-02-03 18:00:00,region-39,3,453
2012-02-03 18:15:00,region-39,3,464
2012-02-03 18:30:00,region-39,3,475
2012-02-03 18:45:00,region-39,3,477
2012-02-03 19:00:00,region-39,3,484
2012-02-03 19:15:00,region-39,3,488
2012-02-03 19:30:00,region-39,3,493
2012-02-03 19:45:00,region-39,3,496
2012-02-03 20:00:00,region-39,3,504
2012-02-03 20:15:00,region-39,3,510
2012-02-03 20:30:00,region-39,3,519
2012-02-03 20:45:00,region-39,3,525
2012-02-03 21:00:00,region-39,3,527
2012-02-03 21:15:00,region-39,3,525
2012-02-03 21:30:00,region-39,3,535
2012-02-03 21:45:00,region-39,3,538
2012-02-03 22:00:00,region-39,3,544
2012-02-03 22:15:00,region-39,3,548
2012-02-03 22:30:00,region-39,3,553
2012-02-03 22:45:00,region-39,3,561
2012-02-03 23:00:00,region-39,3,572
2012-02-03 23:15:00,region-39,3,574
2012-02-03 23:30:00,region-39,3,574
2012-02-03 23:45:00,region-39,3,577
2012-02-04 00:00:00,region-39,3,581
