businessunit,healthtime,a1,a2,a3,a4,a5,p1,p2,p3,p4,p5
2012-02-03 21:15:00,region-11,2593,3,57,19,32,1459,909,275,48,13
2012-02-03 21:30:00,region-11,2575,1,68,12,52,1449,920,278,46,15
2012-02-03 21:45:00,region-11,2596,1,58,14,41,1449,920,279,47,15
2012-02-03 22:00:00,region-11,2589,1,61,17,42,1441,922,283,47,17
2012-02-03 22:15:00,region-11,2596,5,45,13,51,1435,928,283,47,17
2012-02-03 22:30:00,region-11,2578,2,67,18,42,1423,933,286,48,17
2012-02-03 22:45:00,region-11,2600,1,55,14,37,1415,940,286,49,17
2012-02-03 23:00:00,region-11,2579,1,64,12,50,1409,942,289,48,18
2012-02-03 23:15:00,region-11,2596,0,57,11,43,1408,942,290,49,18
2012-02-03 23:30:00,region-11,2590,6,53,13,48,1407,944,292,49,18
2012-02-03 23:45:00,region-11,2577,6,63,13,47,1401,943,295,49,18
2012-02-04 00:00:00,region-11,2577,1,59,14,51,1391,947,297,49,18
2012-02-04 00:15:00,region-11,2573,4,66,15,47,1389,949,298,50,19
2012-02-04 00:30:00,region-11,2572,3,72,15,42,1387,949,295,54,19
2012-02-04 00:45:00,region-11,2570,4,70,18,42,1381,952,297,54,20
2012-02-04 01:00:00,region-11,2566,7,71,10,49,1373,958,297,55,20
2012-02-04 01:15:00,region-11,2576,4,62,17,41,1361,964,297,58,20
2012-02-04 01:30:00,region-11,2594,6,50,12,40,1361,964,296,60,21
2012-02-04 01:45:00,region-11,2582,4,56,12,46,1361,960,297,62,20
2012-02-04 02:00:00,region-11,2470,3,61,12,35,1291,919,291,60,20
2012-02-04 02:15:00,region-11,2468,3,48,13,51,1290,919,293,60,21
2012-02-04 02:30:00,region-11,2491,2,46,11,36,1284,924,292,64,22
2012-02-04 02:45:00,region-11,2467,9,48,10,53,1280,926,293,66,22
2012-02-04 03:00:00,region-11,1665,1,0,0,0,836,577,199,41,13
2012-02-04 03:15:00,region-11,1663,2,0,0,0,832,578,200,42,13
2012-02-04 03:30:00,region-11,1662,6,0,0,0,828,581,202,42,15
2012-02-04 03:45:00,region-11,1660,4,0,0,0,826,576,204,43,15
2012-02-04 04:00:00,region-11,1658,4,0,0,0,821,574,208,44,15
2012-02-04 04:15:00,region-11,1658,3,0,0,0,817,576,208,45,15
2012-02-04 04:30:00,region-11,1660,2,0,0,0,815,578,207,47,15
2012-02-04 04:45:00,region-11,1661,3,0,0,0,815,578,209,46,16
2012-02-04 05:00:00,region-11,1662,3,0,0,0,810,583,210,46,16
2012-02-04 05:15:00,region-11,1663,1,0,0,0,806,585,211,46,16
2012-02-04 05:30:00,region-11,1662,3,0,0,0,805,584,213,47,16
2012-02-04 05:45:00,region-11,1663,1,0,0,0,802,585,214,47,16
2012-02-04 06:00:00,region-11,1661,4,0,0,0,796,590,214,49,16
2012-02-04 06:15:00,region-11,1664,1,0,0,0,791,593,216,48,17
2012-02-04 06:30:00,region-11,1663,2,0,0,0,790,590,220,48,17
2012-02-04 06:45:00,region-11,1665,1,0,0,0,791,584,225,48,18
2012-02-04 07:00:00,region-11,1664,4,0,0,0,789,587,226,48,18
2012-02-04 07:15:00,region-11,1665,3,0,0,0,782,590,231,47,18
2012-02-04 07:30:00,region-11,1666,0,0,0,0,781,589,231,46,19
2012-02-04 07:45:00,region-11,1663,3,0,0,0,779,588,232,48,19
2012-02-04 08:00:00,region-11,1665,1,0,0,0,774,591,233,48,20
2012-02-02 08:15:00,region-12,1637,2,0,0,0,1633,6,0,0,0
2012-02-02 08:30:00,region-12,1634,3,0,0,0,1629,8,0,0,0
2012-02-02 08:45:00,region-12,1631,3,0,0,0,1618,16,0,0,0
2012-02-02 09:00:00,region-12,1630,3,0,0,0,1608,25,0,0,0
2012-02-02 09:15:00,region-12,1632,0,0,0,0,1604,28,0,0,0
2012-02-02 09:30:00,region-12,1632,1,0,0,0,1600,33,0,0,0
2012-02-02 09:45:00,region-12,1632,3,0,0,0,1600,35,0,0,0
2012-02-02 10:00:00,region-12,1634,1,0,0,0,1595,40,0,0,0
2012-02-02 10:15:00,region-12,1633,3,0,0,0,1590,46,0,0,0
2012-02-02 10:30:00,region-12,1629,5,0,0,0,1585,49,0,0,0
2012-02-02 10:45:00,region-12,1628,2,0,0,0,1576,54,0,0,0
2012-02-02 11:00:00,region-12,1624,7,0,0,0,1573,58,0,0,0
2012-02-02 11:15:00,region-12,1626,1,0,0,0,1564,63,0,0,0
2012-02-02 11:30:00,region-12,1629,1,0,0,0,1562,68,0,0,0
2012-02-02 11:45:00,region-12,1631,3,0,0,0,1561,71,2,0,0
2012-02-02 12:00:00,region-12,1630,3,0,0,0,1555,76,2,0,0
2012-02-02 12:15:00,region-12,1632,1,0,0,0,1545,85,3,0,0
2012-02-02 12:30:00,region-12,1631,2,0,0,0,1537,91,5,0,0
2012-02-02 12:45:00,region-12,1634,1,0,0,0,1536,94,5,0,0
2012-02-02 13:00:00,region-12,1635,1,0,0,0,1530,101,5,0,0
2012-02-02 13:15:00,region-12,1631,5,0,0,0,1521,109,6,0,0
2012-02-02 13:30:00,region-12,1630,1,0,0,0,1512,112,7,0,0
2012-02-02 13:45:00,region-12,1630,2,0,0,0,1508,117,7,0,0
2012-02-02 14:00:00,region-12,2391,4,54,11,29,2277,200,12,0,0
2012-02-02 14:15:00,region-12,2395,5,53,11,26,2273,203,14,0,0
2012-02-02 14:30:00,region-12,2402,5,43,8,30,2259,214,15,0,0
2012-02-02 14:45:00,region-12,2393,2,39,18,39,2256,221,14,0,0
2012-02-02 15:00:00,region-12,2588,3,69,16,42,2446,255,17,0,0
2012-02-02 15:15:00,region-12,2591,3,62,12,48,2431,267,18,0,0
2012-02-02 15:30:00,region-12,2604,4,54,15,39,2417,280,19,0,0
2012-02-02 15:45:00,region-12,2581,4,62,16,54,2406,292,19,0,0
2012-02-02 16:00:00,region-12,2589,6,69,15,39,2403,296,19,0,0
2012-02-02 16:15:00,region-12,2571,9,77,12,45,2389,305,20,0,0
2012-02-02 16:30:00,region-12,2587,5,60,10,45,2380,305,22,0,0
2012-02-02 16:45:00,region-12,2581,4,59,12,52,2370,314,23,1,0
2012-02-02 17:00:00,region-12,2567,2,75,14,55,2363,325,24,1,0
2012-02-02 17:15:00,region-12,2577,6,74,9,49,2358,331,24,2,0
2012-02-02 17:30:00,region-12,2584,6,59,17,47,2349,336,26,2,0
2012-02-02 17:45:00,region-12,2574,7,69,8,53,2337,342,30,2,0
2012-02-02 18:00:00,region-12,2586,2,59,24,40,2329,349,31,2,0
2012-02-02 18:15:00,region-12,2613,2,47,12,38,2326,353,31,2,0
2012-02-02 18:30:00,region-12,2573,7,64,24,47,2320,359,34,2,0
2012-02-02 18:45:00,region-12,2597,2,58,12,41,2305,369,34,2,0
2012-02-02 19:00:00,region-12,2570,5,73,17,49,2296,380,36,2,0
2012-02-02 19:15:00,region-12,2589,4,58,20,42,2285,389,37,2,0
2012-02-02 19:30:00,region-12,2559,7,73,19,55,2279,395,37,2,0
2012-02-02 19:45:00,region-12,2586,3,52,20,52,2265,407,38,3,0
2012-02-02 20:00:00,region-12,2594,5,60,13,42,2257,412,42,3,0
2012-02-02 20:15:00,region-12,2610,3,60,9,32,2253,409,49,3,0
2012-02-02 20:30:00,region-12,2590,4,53,21,45,2246,415,49,3,0
2012-02-02 20:45:00,region-12,2597,4,49,15,46,2238,418,52,3,0
2012-02-02 21:00:00,region-12,2598,1,55,15,43,2229,426,54,3,0
2012-02-02 21:15:00,region-12,2597,5,51,17,47,2225,434,55,3,0
2012-02-02 21:30:00,region-12,2585,5,61,17,49,2221,438,53,5,0
2012-02-02 21:45:00,region-12,2593,6,59,20,36,2212,441,56,5,0
2012-02-02 22:00:00,region-12,2564,6,75,14,51,2198,451,56,5,0
2012-02-02 22:15:00,region-12,2577,5,63,14,48,2181,464,57,5,0
2012-02-02 22:30:00,region-12,2590,4,62,12,42,2171,475,59,4,1
2012-02-02 22:45:00,region-12,2595,2,54,12,47,2163,483,59,4,1
2012-02-02 23:00:00,region-12,2593,2,66,12,41,2162,485,62,4,1
2012-02-02 23:15:00,region-12,2605,5,53,14,41,2161,488,64,4,1
2012-02-02 23:30:00,region-12,2587,8,58,22,40,2152,494,64,4,1
2012-02-02 23:45:00,region-12,2603,2,51,14,39,2142,494,68,4,1
2012-02-03 00:00:00,region-12,2594,3,57,14,45,2133,504,71,4,1
2012-02-03 00:15:00,region-12,2580,4,57,18,55,2126,506,77,4,1
2012-02-03 00:30:00,region-12,2589,3,66,15,45,2114,518,81,4,1
2012-02-03 00:45:00,region-12,2592,5,52,14,53,2098,531,82,4,1
2012-02-03 01:00:00,region-12,1833,3,10,2,9,1426,367,60,4,0
2012-02-03 01:15:00,region-12,1823,6,16,2,8,1421,367,63,3,1
2012-02-03 01:30:00,region-12,1830,1,10,4,8,1409,377,62,4,1
2012-02-03 01:45:00,region-12,1827,4,13,3,7,1408,378,63,4,1
2012-02-03 02:00:00,region-12,1627,4,0,0,0,1243,327,55,5,1
2012-02-03 02:15:00,region-12,1628,2,0,0,0,1237,332,55,5,1
2012-02-03 02:30:00,region-12,1630,0,0,0,0,1229,339,56,5,1
2012-02-03 02:45:00,region-12,1632,1,0,0,0,1229,340,58,5,1
2012-02-03 03:00:00,region-12,1633,2,0,0,0,1229,339,61,5,1
2012-02-03 03:15:00,region-12,1632,4,0,0,0,1222,347,61,5,1
2012-02-03 03:30:00,region-12,1629,4,0,0,0,1216,349,62,5,1
2012-02-03 03:45:00,region-12,1628,3,0,0,0,1208,351,66,5,1
2012-02-03 04:00:00,region-12,1626,2,0,0,0,1205,347,70,5,1
2012-02-03 04:15:00,region-12,1629,2,0,0,0,1200,355,69,6,1
2012-02-03 04:30:00,region-12,1628,6,0,0,0,1197,359,71,6,1
2012-02-03 04:45:00,region-12,1629,2,0,0,0,1188,362,74,6,1
2012-02-03 05:00:00,region-12,1630,2,0,0,0,1187,362,77,5,1
2012-02-03 05:15:00,region-12,1634,0,0,0,0,1184,367,76,6,1
2012-02-03 05:30:00,region-12,1637,1,0,0,0,1182,373,75,7,1
2012-02-03 05:45:00,region-12,1636,2,0,0,0,1179,373,77,8,1
2012-02-03 06:00:00,region-12,1635,1,0,0,0,1173,376,78,8,1
2012-02-03 06:15:00,region-12,1631,5,0,0,0,1167,380,80,8,1
2012-02-03 06:30:00,region-12,1628,3,0,0,0,1161,380,80,9,1
2012-02-03 06:45:00,region-12,1630,1,0,0,0,1158,380,82,10,1
2012-02-03 07:00:00,region-12,1633,2,0,0,0,1153,387,84,10,1
2012-02-03 07:15:00,region-12,1635,0,0,0,0,1153,388,81,12,1
2012-02-03 07:30:00,region-12,1632,4,0,0,0,1150,389,83,13,1
2012-02-03 07:45:00,region-12,1634,0,0,0,0,1143,389,88,13,1
2012-02-03 08:00:00,region-12,1632,4,0,0,0,1139,394,89,13,1
2012-02-03 08:15:00,region-12,1630,2,0,0,0,1133,394,90,14,1
2012-02-03 08:30:00,region-12,1625,6,0,0,0,1123,401,92,14,1
2012-02-03 08:45:00,region-12,1626,3,0,0,0,1118,402,93,15,1
2012-02-03 09:00:00,region-12,1627,4,0,0,0,1114,406,94,16,1
2012-02-03 09:15:00,region-12,1625,4,0,0,0,1105,413,95,15,1
2012-02-03 09:30:00,region-12,1624,5,0,0,0,1100,414,98,16,1
2012-02-03 09:45:00,region-12,1628,2,0,0,0,1097,415,100,17,1
2012-02-03 10:00:00,region-12,1629,4,0,0,0,1095,419,101,17,1
2012-02-03 10:15:00,region-12,1628,4,0,0,0,1093,418,103,17,1
2012-02-03 10:30:00,region-12,1629,1,0,0,0,1085,422,105,17,1
2012-02-03 10:45:00,region-12,1631,0,0,0,0,1084,423,106,17,1
2012-02-03 11:00:00,region-12,1629,4,0,0,0,1079,430,106,17,1
2012-02-03 11:15:00,region-12,1632,1,0,0,0,1073,435,106,18,1
2012-02-03 11:30:00,region-12,1631,3,0,0,0,1070,435,110,18,1
2012-02-03 11:45:00,region-12,1631,1,0,0,0,1065,435,113,18,1
2012-02-03 12:00:00,region-12,1627,6,0,0,0,1061,437,116,18,1
2012-02-03 12:15:00,region-12,1628,1,0,0,0,1058,435,117,17,2
2012-02-03 12:30:00,region-12,1628,3,0,0,0,1054,440,116,19,2
2012-02-03 12:45:00,region-12,1630,2,0,0,0,1046,446,118,20,2
2012-02-03 13:00:00,region-12,1634,0,0,0,0,1047,448,116,21,2
2012-02-03 13:15:00,region-12,1633,4,0,0,0,1046,450,118,21,2
2012-02-03 13:30:00,region-12,1632,2,0,0,0,1043,447,121,21,2
2012-02-03 13:45:00,region-12,1628,6,0,0,0,1042,448,120,22,2
2012-02-03 14:00:00,region-12,2375,5,55,14,38,1579,706,169,30,3
2012-02-03 14:15:00,region-12,2376,5,55,13,38,1577,705,172,30,3
2012-02-03 14:30:00,region-12,2399,3,46,11,32,1569,714,175,30,3
2012-02-03 14:45:00,region-12,2392,7,47,9,36,1561,721,176,30,3
2012-02-03 15:00:00,region-12,2582,3,69,17,41,1675,797,205,31,4
2012-02-03 15:15:00,region-12,2612,3,45,14,43,1677,797,207,32,4
2012-02-03 15:30:00,region-12,2602,8,50,12,48,1674,797,211,34,4
2012-02-03 15:45:00,region-12,2565,2,79,10,57,1661,798,216,33,5
2012-02-03 16:00:00,region-12,2582,7,58,19,49,1656,804,216,33,6
2012-02-03 16:15:00,region-12,2576,2,64,20,49,1650,805,216,34,6
2012-02-03 16:30:00,region-12,2576,6,63,16,54,1642,813,219,35,6
2012-02-03 16:45:00,region-12,2582,2,62,17,47,1628,822,217,37,6
2012-02-03 17:00:00,region-12,2575,7,63,15,53,1626,825,218,38,6
2012-02-03 17:15:00,region-12,2604,1,58,14,36,1621,824,223,39,6
2012-02-03 17:30:00,region-12,2598,4,46,16,52,1618,826,226,40,6
2012-02-03 17:45:00,region-12,2592,3,52,18,52,1611,829,231,39,7
2012-02-03 18:00:00,region-12,2589,2,57,11,58,1601,835,235,39,7
2012-02-03 18:15:00,region-12,2603,4,53,11,49,1597,837,240,39,7
2012-02-03 18:30:00,region-12,2599,2,58,11,47,1589,838,241,42,7
2012-02-03 18:45:00,region-12,2576,6,67,19,51,1584,842,244,41,8
2012-02-03 19:00:00,region-12,2583,3,70,10,49,1579,841,244,43,8
2012-02-03 19:15:00,region-12,2600,3,52,15,49,1568,848,252,43,8
2012-02-03 19:30:00,region-12,2592,9,51,14,50,1559,854,252,43,8
2012-02-03 19:45:00,region-12,2596,1,64,17,32,1553,851,253,45,8
2012-02-03 20:00:00,region-12,2587,4,58,19,45,1549,854,257,45,8
2012-02-03 20:15:00,region-12,2580,7,57,13,58,1546,855,259,46,9
2012-02-03 20:30:00,region-12,2582,4,61,17,49,1538,857,261,48,9
2012-02-03 20:45:00,region-12,2583,4,62,20,43,1535,858,260,50,9
2012-02-03 21:00:00,region-12,2584,3,73,14,40,1528,860,267,50,9
2012-02-03 21:15:00,region-12,2576,5,69,13,50,1520,864,270,49,10
2012-02-03 21:30:00,region-12,2593,4,62,17,37,1518,865,270,50,10
2012-02-03 21:45:00,region-12,2578,8,66,15,44,1512,863,276,49,11
2012-02-03 22:00:00,region-12,2565,4,70,20,50,1508,865,274,51,11
2012-02-03 22:15:00,region-12,2587,5,66,16,37,1503,867,277,52,12
2012-02-03 22:30:00,region-12,2601,5,47,19,39,1493,873,280,53,12
2012-02-03 22:45:00,region-12,2569,7,69,14,52,1490,873,283,52,13
2012-02-03 23:00:00,region-12,2595,4,50,13,47,1484,878,282,52,13
2012-02-03 23:15:00,region-12,2585,7,58,14,48,1484,875,287,53,13
2012-02-03 23:30:00,region-12,2583,5,60,15,45,1479,875,288,53,13
2012-02-03 23:45:00,region-12,2595,5,55,17,38,1466,887,288,56,13
2012-02-04 00:00:00,region-12,2590,3,55,17,46,1462,892,287,55,15
2012-02-04 00:15:00,region-12,2595,6,63,13,38,1452,901,289,58,15
2012-02-04 00:30:00,region-12,2594,7,56,10,47,1442,905,293,58,16
2012-02-04 00:45:00,region-12,2585,1,64,9,49,1432,905,297,58,16
2012-02-04 01:00:00,region-12,1828,4,14,5,5,969,625,213,40,9
2012-02-04 01:15:00,region-12,1833,5,12,3,4,967,626,215,40,9
2012-02-04 01:30:00,region-12,1829,3,12,1,9,963,626,215,41,9
2012-02-04 01:45:00,region-12,1831,2,13,3,5,962,625,215,43,9
2012-02-04 02:00:00,region-12,1632,1,0,0,0,851,544,192,38,8
2012-02-04 02:15:00,region-12,1631,4,0,0,0,848,543,197,39,8
2012-02-04 02:30:00,region-12,1631,2,0,0,0,844,542,198,40,9
2012-02-04 02:45:00,region-12,1632,2,0,0,0,840,546,199,41,8
2012-02-04 03:00:00,region-12,1632,2,0,0,0,840,544,198,43,9
2012-02-04 03:15:00,region-12,1631,2,0,0,0,839,543,199,43,9
2012-02-04 03:30:00,region-12,1631,3,0,0,0,834,548,200,43,9
2012-02-04 03:45:00,region-12,1629,3,0,0,0,831,546,203,43,9
2012-02-04 04:00:00,region-12,1630,2,0,0,0,825,550,204,44,9
2012-02-04 04:15:00,region-12,1631,2,0,0,0,821,552,207,43,10
2012-02-04 04:30:00,region-12,1631,2,0,0,0,816,557,206,44,10
2012-02-04 04:45:00,region-12,1629,4,0,0,0,813,558,208,44,10
2012-02-04 05:00:00,region-12,1630,2,0,0,0,810,560,205,47,10
2012-02-04 05:15:00,region-12,1630,2,0,0,0,807,562,205,48,10
2012-02-04 05:30:00,region-12,1633,1,0,0,0,800,564,211,48,11
2012-02-04 05:45:00,region-12,1631,6,0,0,0,795,571,210,50,11
2012-02-04 06:00:00,region-12,1631,1,0,0,0,791,567,211,52,11
2012-02-04 06:15:00,region-12,1629,3,0,0,0,792,566,211,51,12
2012-02-04 06:30:00,region-12,1628,3,0,0,0,784,569,215,51,12
2012-02-04 06:45:00,region-12,1629,2,0,0,0,781,568,219,50,13
2012-02-04 07:00:00,region-12,1629,2,0,0,0,776,569,223,50,13
2012-02-04 07:15:00,region-12,1631,1,0,0,0,773,565,231,50,13
2012-02-04 07:30:00,region-12,1632,2,0,0,0,772,567,232,50,13
2012-02-04 07:45:00,region-12,1632,2,0,0,0,767,570,234,50,13
2012-02-04 08:00:00,region-12,1633,1,0,0,0,764,570,237,50,13
2012-02-02 08:15:00,region-13,1643,3,0,0,0,1634,12,0,0,0
2012-02-02 08:30:00,region-13,1642,1,0,0,0,1626,16,1,0,0
2012-02-02 08:45:00,region-13,1640,2,0,0,0,1621,20,1,0,0
2012-02-02 09:00:00,region-13,1641,0,0,0,0,1615,25,1,0,0
2012-02-02 09:15:00,region-13,1641,2,0,0,0,1610,32,1,0,0
2012-02-02 09:30:00,region-13,1641,2,0,0,0,1606,36,1,0,0
2012-02-02 09:45:00,region-13,1638,4,0,0,0,1602,38,2,0,0
2012-02-02 10:00:00,region-13,1638,3,0,0,0,1589,50,2,0,0
2012-02-02 10:15:00,region-13,1638,1,0,0,0,1583,54,2,0,0
2012-02-02 10:30:00,region-13,1641,2,0,0,0,1576,65,2,0,0
2012-02-02 10:45:00,region-13,1641,1,0,0,0,1569,70,3,0,0
2012-02-02 11:00:00,region-13,1643,0,0,0,0,1563,77,3,0,0
2012-02-02 11:15:00,region-13,1641,3,0,0,0,1561,80,3,0,0
2012-02-02 11:30:00,region-13,1639,4,0,0,0,1553,87,3,0,0
2012-02-02 11:45:00,region-13,1638,1,0,0,0,1540,96,3,0,0
2012-02-02 12:00:00,region-13,1638,2,0,0,0,1537,100,3,0,0
2012-02-02 12:15:00,region-13,1639,0,0,0,0,1533,102,4,0,0
2012-02-02 12:30:00,region-13,1643,1,0,0,0,1532,107,5,0,0
2012-02-02 12:45:00,region-13,1640,3,0,0,0,1527,110,6,0,0
2012-02-02 13:00:00,region-13,1637,4,0,0,0,1519,115,7,0,0
2012-02-02 13:15:00,region-13,1634,5,0,0,0,1512,120,7,0,0
2012-02-02 13:30:00,region-13,1632,5,0,0,0,1507,123,7,0,0
2012-02-02 13:45:00,region-13,1628,6,0,0,0,1497,130,7,0,0
2012-02-02 14:00:00,region-13,2590,3,62,13,39,2475,220,12,0,0
2012-02-02 14:15:00,region-13,2588,3,61,18,44,2470,232,12,0,0
2012-02-02 14:30:00,region-13,2596,6,53,10,51,2462,242,12,0,0
2012-02-02 14:45:00,region-13,2572,8,68,14,55,2450,254,13,0,0
2012-02-02 15:00:00,region-13,2600,3,53,14,44,2446,255,13,0,0
2012-02-02 15:15:00,region-13,2614,1,52,14,32,2437,263,13,0,0
2012-02-02 15:30:00,region-13,2580,4,69,12,53,2424,280,14,0,0
2012-02-02 15:45:00,region-13,2612,1,40,15,50,2415,288,15,0,0
2012-02-02 16:00:00,region-13,2591,3,65,22,38,2402,301,16,0,0
2012-02-02 16:15:00,region-13,2601,3,62,9,44,2389,313,17,0,0
2012-02-02 16:30:00,region-13,2589,5,61,14,50,2380,322,17,0,0
2012-02-02 16:45:00,region-13,2597,3,56,17,43,2367,331,17,1,0
2012-02-02 17:00:00,region-13,2588,3,64,15,44,2353,342,18,1,0
2012-02-02 17:15:00,region-13,2592,2,62,14,47,2348,348,20,1,0
2012-02-02 17:30:00,region-13,2579,6,72,18,45,2339,358,22,1,0
2012-02-02 17:45:00,region-13,2592,5,59,18,42,2327,363,25,1,0
2012-02-02 18:00:00,region-13,2607,4,50,13,42,2321,369,25,1,0
2012-02-02 18:15:00,region-13,2594,5,60,16,40,2313,375,26,1,0
2012-02-02 18:30:00,region-13,2601,2,47,15,52,2303,384,29,1,0
2012-02-02 18:45:00,region-13,2593,5,61,16,47,2298,393,30,1,0
2012-02-02 19:00:00,region-13,2607,2,54,18,37,2283,401,33,1,0
2012-02-02 19:15:00,region-13,2591,5,59,19,47,2278,409,33,1,0
2012-02-02 19:30:00,region-13,2592,5,51,14,55,2263,417,36,1,0
2012-02-02 19:45:00,region-13,2612,4,45,11,44,2256,421,38,1,0
2012-02-02 20:00:00,region-13,2584,0,66,12,53,2246,429,39,1,0
2012-02-02 20:15:00,region-13,2601,5,50,21,42,2241,438,39,1,0
2012-02-02 20:30:00,region-13,2588,5,69,19,36,2233,439,44,1,0
2012-02-02 20:45:00,region-13,2595,6,47,14,53,2222,443,48,2,0
2012-02-02 21:00:00,region-13,2583,6,63,26,35,2211,452,48,2,0
2012-02-02 21:15:00,region-13,2582,7,62,10,49,2203,456,49,2,0
2012-02-02 21:30:00,region-13,2582,6,54,20,45,2194,459,52,2,0
2012-02-02 21:45:00,region-13,2593,3,58,11,45,2182,471,55,2,0
2012-02-02 22:00:00,region-13,2594,3,61,13,41,2177,479,54,2,0
2012-02-02 22:15:00,region-13,2567,2,75,12,61,2173,488,54,2,0
2012-02-02 22:30:00,region-13,2583,5,56,22,51,2160,499,56,2,0
2012-02-02 22:45:00,region-13,2602,0,60,14,43,2150,510,57,2,0
2012-02-02 23:00:00,region-13,2588,5,65,21,45,2141,520,60,3,0
2012-02-02 23:15:00,region-13,2608,3,53,10,45,2121,531,64,3,0
2012-02-02 23:30:00,region-13,2599,9,54,7,51,2118,534,65,3,0
2012-02-02 23:45:00,region-13,2581,5,57,16,54,2101,542,64,6,0
2012-02-03 00:00:00,region-13,2605,2,53,13,39,2086,555,63,8,0
2012-02-03 00:15:00,region-13,2573,8,66,20,46,2075,565,65,8,0
2012-02-03 00:30:00,region-13,2569,6,63,12,59,2065,571,66,6,1
2012-02-03 00:45:00,region-13,2584,5,69,14,40,2063,572,69,7,1
2012-02-03 01:00:00,region-13,1630,6,0,0,0,1242,342,45,6,1
2012-02-03 01:15:00,region-13,1629,5,0,0,0,1238,343,46,6,1
2012-02-03 01:30:00,region-13,1633,1,0,0,0,1236,344,47,6,1
2012-02-03 01:45:00,region-13,1634,4,0,0,0,1233,350,48,5,2
2012-02-03 02:00:00,region-13,1637,1,0,0,0,1225,355,51,5,2
2012-02-03 02:15:00,region-13,1639,2,0,0,0,1219,363,51,6,2
2012-02-03 02:30:00,region-13,1640,2,0,0,0,1217,364,53,6,2
2012-02-03 02:45:00,region-13,1640,1,0,0,0,1211,367,55,6,2
2012-02-03 03:00:00,region-13,1638,5,0,0,0,1208,371,56,6,2
2012-02-03 03:15:00,region-13,1638,0,0,0,0,1198,377,54,7,2
2012-02-03 03:30:00,region-13,1635,4,0,0,0,1193,383,54,7,2
2012-02-03 03:45:00,region-13,1639,0,0,0,0,1184,390,56,7,2
2012-02-03 04:00:00,region-13,1640,2,0,0,0,1183,394,55,8,2
2012-02-03 04:15:00,region-13,1641,2,0,0,0,1174,401,58,8,2
2012-02-03 04:30:00,region-13,1639,3,0,0,0,1164,410,58,8,2
2012-02-03 04:45:00,region-13,1638,2,0,0,0,1162,408,59,9,2
2012-02-03 05:00:00,region-13,1636,3,0,0,0,1158,411,59,9,2
2012-02-03 05:15:00,region-13,1637,2,0,0,0,1157,410,61,9,2
2012-02-03 05:30:00,region-13,1633,6,0,0,0,1151,415,62,9,2
2012-02-03 05:45:00,region-13,1632,4,0,0,0,1147,416,62,9,2
2012-02-03 06:00:00,region-13,1637,1,0,0,0,1145,418,64,9,2
2012-02-03 06:15:00,region-13,1632,7,0,0,0,1138,425,65,9,2
2012-02-03 06:30:00,region-13,1633,1,0,0,0,1129,427,67,9,2
2012-02-03 06:45:00,region-13,1638,2,0,0,0,1128,433,68,9,2
2012-02-03 07:00:00,region-13,1632,8,0,0,0,1125,434,70,9,2
2012-02-03 07:15:00,region-13,1632,3,0,0,0,1114,439,70,10,2
2012-02-03 07:30:00,region-13,1630,4,0,0,0,1108,443,71,10,2
2012-02-03 07:45:00,region-13,1630,2,0,0,0,1102,443,75,10,2
2012-02-03 08:00:00,region-13,1633,2,0,0,0,1102,446,75,10,2
2012-02-03 08:15:00,region-13,1635,4,0,0,0,1098,453,76,10,2
2012-02-03 08:30:00,region-13,1634,2,0,0,0,1091,456,77,10,2
2012-02-03 08:45:00,region-13,1635,3,0,0,0,1092,455,79,10,2
2012-02-03 09:00:00,region-13,1638,1,0,0,0,1089,458,80,10,2
2012-02-03 09:15:00,region-13,1637,4,0,0,0,1088,461,80,10,2
2012-02-03 09:30:00,region-13,1640,0,0,0,0,1083,461,84,10,2
2012-02-03 09:45:00,region-13,1640,1,0,0,0,1076,469,84,10,2
2012-02-03 10:00:00,region-13,1641,1,0,0,0,1074,470,86,10,2
2012-02-03 10:15:00,region-13,1643,1,0,0,0,1070,473,88,11,2
2012-02-03 10:30:00,region-13,1641,3,0,0,0,1067,474,90,11,2
2012-02-03 10:45:00,region-13,1638,4,0,0,0,1056,479,93,12,2
2012-02-03 11:00:00,region-13,1640,0,0,0,0,1051,480,95,12,2
2012-02-03 11:15:00,region-13,1640,2,0,0,0,1048,481,99,12,2
2012-02-03 11:30:00,region-13,1638,2,0,0,0,1044,480,101,13,2
2012-02-03 11:45:00,region-13,1639,2,0,0,0,1044,481,100,14,2
2012-02-03 12:00:00,region-13,1638,4,0,0,0,1041,483,102,14,2
2012-02-03 12:15:00,region-13,1635,3,0,0,0,1035,481,105,15,2
2012-02-03 12:30:00,region-13,1636,1,0,0,0,1030,484,106,15,2
2012-02-03 12:45:00,region-13,1638,2,0,0,0,1031,485,106,16,2
2012-02-03 13:00:00,region-13,1638,3,0,0,0,1025,492,106,16,2
2012-02-03 13:15:00,region-13,1639,2,0,0,0,1023,495,103,18,2
2012-02-03 13:30:00,region-13,1641,1,0,0,0,1019,498,104,19,2
2012-02-03 13:45:00,region-13,1638,4,0,0,0,1014,500,105,21,2
2012-02-03 14:00:00,region-13,2587,6,54,17,50,1680,814,189,28,3
2012-02-03 14:15:00,region-13,2591,3,61,14,43,1668,823,188,30,3
2012-02-03 14:30:00,region-13,2578,1,70,11,53,1662,826,191,29,5
2012-02-03 14:45:00,region-13,2578,5,66,15,53,1656,832,195,29,5
