healthtime,businessunit,lag,teller_reported,teller_avg_conn,loan_reported,loan_avg_conn,office_reported,office_avg_conn
2012-02-02 14:45:00,region-4,4,2530,27.5691699604743083,2531,27.5282497036744370,5766,27.5870620881026708
2012-02-02 15:00:00,region-4,4,2530,27.4332015810276680,2531,28.0430659818253655,5773,27.3909579075004331
2012-02-02 15:15:00,region-4,4,2532,27.3013428120063191,2530,27.5039525691699605,5780,27.2896193771626298
2012-02-02 15:30:00,region-4,4,2531,27.3267483208218096,2537,27.6547102877414269,5781,27.5817332641411520
2012-02-02 15:45:00,region-4,4,2532,27.2432859399684044,2537,27.7784785179345684,5781,27.7886178861788618
2012-02-02 16:00:00,region-4,4,2535,27.5285996055226824,2538,27.7817178881008668,5774,27.2990994111534465
2012-02-02 16:15:00,region-4,4,2540,27.4118110236220472,2532,27.5651658767772512,5772,27.5315315315315315
2012-02-02 16:30:00,region-4,4,2539,27.7900748326112643,2539,27.6309570697124852,5777,27.2852691708499221
2012-02-02 16:45:00,region-4,4,2534,27.1767955801104972,2538,27.1757289204097715,5773,27.6920145504936775
2012-02-02 17:00:00,region-4,4,2537,27.6137169885691762,2538,27.5378250591016548,5775,27.2881385281385281
2012-02-02 17:15:00,region-4,4,2533,27.5929727595736281,2538,27.2947202521670607,5776,27.7027354570637119
2012-02-02 17:30:00,region-4,4,2535,27.6102564102564103,2537,27.1206148994875838,5772,27.6039501039501040
2012-02-02 17:45:00,region-4,4,2538,27.2943262411347518,2536,27.3426656151419558,5775,27.4086580086580087
2012-02-02 18:00:00,region-4,4,2533,27.7129885511251480,2539,27.6786136274123671,5777,27.1154578500952051
2012-02-02 18:15:00,region-4,4,2535,27.8500986193293886,2542,27.9441384736428009,5775,27.5790476190476190
2012-02-02 18:30:00,region-4,4,2538,27.5047281323877069,2540,27.4669291338582677,5775,27.7241558441558442
2012-02-02 18:45:00,region-4,4,2539,27.6774320598660890,2539,27.4470263883418669,5778,27.4993077189338872
2012-02-02 19:00:00,region-4,4,2538,27.7080378250591017,2537,27.0898699251083957,5781,27.5966095831171078
2012-02-02 19:15:00,region-4,4,2536,27.5820189274447950,2539,27.7727451752658527,5776,27.4698753462603878
2012-02-02 19:30:00,region-4,4,2538,27.5524034672970843,2539,27.5305238282788499,5770,27.4497400346620451
2012-02-02 19:45:00,region-4,4,2533,27.5756020529016976,2537,27.5147812376823019,5774,27.5129892622099065
2012-02-02 20:00:00,region-4,4,2538,27.3770685579196217,2538,27.5480693459416864,5771,27.3332178132039508
2012-02-02 20:15:00,region-4,4,2538,27.5689519306540583,2534,27.9001578531965272,5772,27.5978863478863479
2012-02-02 20:30:00,region-4,4,2533,27.1251480457954994,2533,27.5223055665219108,5766,27.6795005202913632
2012-02-02 20:45:00,region-4,4,2536,27.3604100946372240,2534,27.4514601420678769,5770,27.6258232235701906
2012-02-02 21:00:00,region-4,4,2246,23.4456812110418522,2251,23.5917370057752110,5178,23.6552723059096176
2012-02-02 21:15:00,region-4,4,2247,23.4121050289274588,2257,23.8342933097031458,5175,23.5845410628019324
2012-02-02 21:30:00,region-4,4,2247,23.5429461504227859,2255,23.6097560975609756,5170,23.9473887814313346
2012-02-02 21:45:00,region-4,4,2245,24.1260579064587973,2253,23.8415446071904128,5173,23.5642760487144790
2012-02-02 22:00:00,region-4,4,1514,5.5343461030383091,1516,5.4445910290237467,3483,5.5615848406546081
2012-02-02 22:15:00,region-4,4,1513,5.5862524785194977,1519,5.4930875576036866,3486,5.5401606425702811
2012-02-02 22:30:00,region-4,4,1514,5.5369881109643329,1521,5.5042735042735043,3487,5.4413535990823057
2012-02-02 22:45:00,region-4,4,1514,5.5449141347424042,1520,5.5453947368421053,3485,5.5127690100430416
2012-02-02 23:00:00,region-4,4,1511,5.4506949040370615,1517,5.5583388266315096,3486,5.5370051635111876
2012-02-02 23:15:00,region-4,4,1512,5.4675925925925926,1517,5.4864864864864865,3485,5.4054519368723099
2012-02-02 23:30:00,region-4,4,1513,5.3925974884335757,1518,5.5955204216073781,3484,5.5691733639494834
2012-02-02 23:45:00,region-4,4,1515,5.5042904290429043,1519,5.5266622778143515,3483,5.4625322997416021
2012-02-03 00:00:00,region-4,4,1513,5.5095836087243886,1518,5.4328063241106719,3480,5.4994252873563218
2012-02-03 00:15:00,region-4,4,1512,5.5945767195767196,1516,5.5521108179419525,3487,5.3808431316317752
2012-02-03 00:30:00,region-4,4,1511,5.5665122435473197,1515,5.4389438943894389,3485,5.5494978479196557
2012-02-03 00:45:00,region-4,4,1513,5.2974223397224058,1514,5.4577278731836196,3483,5.6124031007751938
2012-02-03 01:00:00,region-4,4,1513,5.5208195637805684,1512,5.4146825396825397,3485,5.4235294117647059
2012-02-03 01:15:00,region-4,4,1515,5.5617161716171617,1513,5.4230006609385327,3481,5.5067509336397587
2012-02-03 01:30:00,region-4,4,1513,5.3423661599471249,1514,5.5455746367239102,3487,5.4402064812159449
2012-02-03 01:45:00,region-4,4,1512,5.4371693121693122,1516,5.4703166226912929,3485,5.5383070301291248
2012-02-03 02:00:00,region-4,4,1511,5.4824619457313038,1516,5.5930079155672823,3487,5.6377975336965873
2012-02-03 02:15:00,region-4,4,1511,5.4606221045665122,1517,5.5405405405405405,3485,5.4946915351506456
2012-02-03 02:30:00,region-4,4,1515,5.3709570957095710,1519,5.5378538512179065,3484,5.4758897818599311
2012-02-03 02:45:00,region-4,4,1515,5.5735973597359736,1518,5.5691699604743083,3486,5.4291451520367183
2012-02-03 03:00:00,region-4,4,1513,5.7177792465300727,1518,5.5395256916996047,3493,5.4460349269968508
2012-02-03 03:15:00,region-4,4,1513,5.5254461335095836,1516,5.4010554089709763,3492,5.4710767468499427
2012-02-03 03:30:00,region-4,4,1510,5.5211920529801325,1516,5.5963060686015831,3483,5.4263565891472868
2012-02-03 03:45:00,region-4,4,1513,5.3978849966953073,1515,5.6105610561056106,3487,5.4720390020074563
2012-02-03 04:00:00,region-4,4,1512,5.5304232804232804,1516,5.5277044854881266,3484,5.4905281285878301
2012-02-03 04:15:00,region-4,4,1513,5.5888962326503635,1517,5.5181278839815425,3487,5.5887582449096645
2012-02-03 04:30:00,region-4,4,1513,5.5452742894910773,1520,5.5171052631578947,3487,5.5899053627760252
2012-02-03 04:45:00,region-4,4,1516,5.4571240105540897,1520,5.3894736842105263,3486,5.4566838783706254
2012-02-03 05:00:00,region-4,4,1516,5.6081794195250660,1519,5.5813034891375905,3489,5.5626253940957294
2012-02-03 05:15:00,region-4,4,1513,5.4996695307336418,1519,5.5523370638578012,3489,5.5070220693608484
2012-02-03 05:30:00,region-4,4,1516,5.5613456464379947,1517,5.5774555042847726,3490,5.4340974212034384
2012-02-03 05:45:00,region-4,4,1519,5.5200789993416722,1519,5.5286372613561554,3494,5.5970234688036634
2012-02-03 06:00:00,region-4,4,1516,5.4643799472295515,1519,5.5984200131665569,3491,5.4775136064164996
2012-02-03 06:15:00,region-4,4,1518,5.5158102766798419,1521,5.4457593688362919,3487,5.4723257814740465
2012-02-03 06:30:00,region-4,4,1516,5.6062005277044855,1519,5.5312705727452271,3486,5.4495123350545037
2012-02-03 06:45:00,region-4,4,1517,5.3579433091628214,1518,5.4901185770750988,3487,5.5279609979925437
2012-02-03 07:00:00,region-4,4,1516,5.5164907651715040,1520,5.5138157894736842,3485,5.5626972740315638
2012-02-03 07:15:00,region-4,4,1516,5.4571240105540897,1520,5.6138157894736842,3481,5.4214306233840850
2012-02-03 07:30:00,region-4,4,1514,5.3731836195508587,1519,5.5424621461487821,3483,5.5406258972150445
2012-02-03 07:45:00,region-4,4,1516,5.4920844327176781,1519,5.4818959842001317,3487,5.5202179523946085
2012-02-03 08:00:00,region-4,4,1512,5.4722222222222222,1517,5.5748187211601846,3488,5.4793577981651376
2012-02-03 08:15:00,region-4,4,1513,5.5723727693324521,1518,5.3227931488801054,3485,5.4814921090387374
2012-02-03 08:30:00,region-4,4,1515,5.4792079207920792,1517,5.5299934080421885,3484,5.4982778415614237
2012-02-03 08:45:00,region-4,4,1515,5.4435643564356436,1518,5.5039525691699605,3488,5.5900229357798165
2012-02-03 09:00:00,region-4,4,1514,5.4702774108322325,1516,5.4551451187335092,3491,5.5958178172443426
2012-02-03 09:15:00,region-4,4,1515,5.4983498349834983,1515,5.3287128712871287,3493,5.5250501002004008
2012-02-03 09:30:00,region-4,4,1512,5.5112433862433862,1518,5.5704874835309618,3487,5.4631488385431603
2012-02-03 09:45:00,region-4,4,1511,5.4387822634017207,1520,5.5282894736842105,3490,5.4277936962750716
2012-02-03 10:00:00,region-4,4,1796,13.6920935412026726,1801,14.3214880621876735,4083,13.6081312760225325
2012-02-03 10:15:00,region-4,4,1799,14.1083935519733185,1801,14.0943920044419767,4078,13.1804806277587052
2012-02-03 10:30:00,region-4,4,1801,14.4991671293725708,1802,14.2075471698113208,4074,13.3573883161512027
2012-02-03 10:45:00,region-4,4,1794,13.9258639910813824,1799,13.9282934963868816,4082,13.3716315531602156
2012-02-03 11:00:00,region-4,4,2532,27.7152448657187994,2535,27.2635108481262327,5768,27.5657073509015257
2012-02-03 11:15:00,region-4,4,2529,27.3084223013048636,2532,27.5043443917851501,5776,27.2941481994459834
2012-02-03 11:30:00,region-4,4,2533,27.6667982629293328,2535,27.8930966469428008,5774,27.3408382403879460
2012-02-03 11:45:00,region-4,4,2536,27.2476340694006309,2535,27.4899408284023669,5773,27.7081240256365841
2012-02-03 12:00:00,region-4,4,2543,27.3645300825796304,2538,27.5740740740740741,5776,27.5581717451523546
2012-02-03 12:15:00,region-4,4,2540,27.5212598425196850,2538,27.3033884948778566,5778,27.6773970231914157
2012-02-03 12:30:00,region-4,4,2539,27.2048050413548641,2536,27.6198738170347003,5782,27.4716361120719474
2012-02-03 12:45:00,region-4,4,2537,27.8722901064249113,2534,27.3097868981846882,5779,27.2306627444194497
2012-02-03 13:00:00,region-4,4,2537,27.6152936539219551,2532,27.3716429699842022,5780,27.1529411764705882
2012-02-03 13:15:00,region-4,4,2535,27.4098619329388560,2535,27.5384615384615385,5772,27.4717602217602218
2012-02-03 13:30:00,region-4,4,2531,27.3690241011457922,2536,27.6466876971608833,5779,27.2143969544903963
2012-02-03 13:45:00,region-4,4,2536,27.8422712933753943,2536,28.0772870662460568,5773,27.0985622726485363
2012-02-03 14:00:00,region-4,4,2534,27.6045777426992897,2536,27.9302050473186120,5773,27.4361683699982678
2012-02-03 14:15:00,region-4,4,2539,27.3525009846396219,2535,27.3428007889546351,5768,27.2964632454923717
2012-02-03 14:30:00,region-4,4,2539,27.3792831823552580,2538,27.4665090622537431,5778,27.4991346486673589
2012-02-03 14:45:00,region-4,4,2537,27.4032321639731967,2537,27.8683484430429641,5775,27.3795670995670996
2012-02-03 15:00:00,region-4,4,2537,27.7879385100512416,2535,27.6635108481262327,5769,27.4612584503380135
2012-02-03 15:15:00,region-4,4,2536,28.1407728706624606,2535,27.4244575936883629,5771,27.5460058915265985
2012-02-03 15:30:00,region-4,4,2536,28.0145899053627760,2534,27.4483030781373323,5769,27.5305945571156180
2012-02-03 15:45:00,region-4,4,2537,27.1777690185258179,2536,27.6514195583596215,5773,27.5369825047635545
2012-02-03 16:00:00,region-4,4,2536,27.8020504731861199,2535,27.4528599605522682,5772,27.1777546777546778
2012-02-03 16:15:00,region-4,4,2535,27.4844181459566075,2536,27.4290220820189274,5776,27.7491343490304709
2012-02-03 16:30:00,region-4,4,2536,27.9160094637223975,2536,27.4925078864353312,5776,27.4120498614958449
2012-02-03 16:45:00,region-4,4,2537,27.8336618052818289,2537,27.3606621994481671,5775,27.4682251082251082
2012-02-03 17:00:00,region-4,4,2537,27.4690579424517146,2536,27.4337539432176656,5774,27.2942500865950814
2012-02-03 17:15:00,region-4,4,2538,27.8167848699763593,2539,27.4745962977550217,5772,27.6134788634788635
2012-02-03 17:30:00,region-4,4,2539,27.4604174871996849,2539,27.4206380464749902,5769,27.4148032587970185
2012-02-03 17:45:00,region-4,4,2535,27.7009861932938856,2535,27.8071005917159763,5769,27.2305425550355348
2012-02-03 18:00:00,region-4,4,2534,27.0410418310970797,2536,27.1352523659305994,5774,27.6726705923103568
2012-02-03 18:15:00,region-4,4,2534,27.3093922651933702,2535,27.9680473372781065,5776,27.4293628808864266
2012-02-03 18:30:00,region-4,4,2535,27.6007889546351085,2534,27.5836621941594317,5778,27.3885427483558325
2012-02-03 18:45:00,region-4,4,2533,27.8373470193446506,2535,27.7960552268244576,5773,27.4288931231595358
2012-02-03 19:00:00,region-4,4,2532,27.6153238546603476,2534,27.4502762430939227,5780,27.3628027681660900
2012-02-03 19:15:00,region-4,4,2531,27.4689845910707230,2533,27.3225424397947098,5780,27.2562283737024221
2012-02-03 19:30:00,region-4,4,2531,28.1967601738443303,2534,27.6026045777426993,5782,27.5605326876513317
2012-02-03 19:45:00,region-4,4,2534,27.1854775059194949,2534,27.4948697711128650,5776,27.4051246537396122
2012-02-03 20:00:00,region-4,4,2534,27.7040252565114444,2537,27.6850610957824202,5774,27.4807758919293384
2012-02-03 20:15:00,region-4,4,2532,27.3285939968404423,2537,27.4584154513204572,5771,27.4342401663489863
2012-02-03 20:30:00,region-4,4,2537,27.6007094994087505,2533,27.9443347808922227,5774,27.5768964322826463
2012-02-03 20:45:00,region-4,4,2534,27.8117600631412786,2537,27.0275916436736303,5775,27.5913419913419913
2012-02-03 21:00:00,region-4,4,2250,23.8564444444444444,2255,23.3680709534368071,5178,23.8043646195442256
2012-02-03 21:15:00,region-4,4,2248,23.7193060498220641,2255,23.2190687361419069,5186,23.9207481681450058
2012-02-03 21:30:00,region-4,4,2248,23.6223309608540925,2257,22.8923349579087284,5182,23.9220378232342725
2012-02-03 21:45:00,region-4,4,2252,23.1230017761989343,2257,23.4466105449712007,5171,23.9472055695223361
2012-02-03 22:00:00,region-4,4,1513,5.5816259087904825,1517,5.4225444957152274,3484,5.5281285878300804
2012-02-03 22:15:00,region-4,4,1515,5.4805280528052805,1515,5.5438943894389439,3482,5.4411257897759908
2012-02-03 22:30:00,region-4,4,1512,5.5641534391534392,1515,5.5735973597359736,3491,5.4726439415640218
2012-02-03 22:45:00,region-4,4,1514,5.5257595772787318,1511,5.5360688285903375,3489,5.4720550300945830
2012-02-03 23:00:00,region-4,4,1511,5.5896757114493713,1517,5.6123928806855636,3491,5.4861071326267545
2012-02-03 23:15:00,region-4,4,1510,5.3145695364238411,1516,5.5072559366754617,3489,5.4881054743479507
2012-02-03 23:30:00,region-4,4,1516,5.5732189973614776,1516,5.4465699208443272,3490,5.5157593123209169
2012-02-03 23:45:00,region-4,4,1516,5.5751978891820580,1519,5.5523370638578012,3490,5.4681948424068768
2012-02-04 00:00:00,region-4,4,1513,5.6087243886318572,1516,5.5178100263852243,3491,5.4935548553423088
2012-02-04 00:15:00,region-4,4,1512,5.4894179894179894,1515,5.5082508250825083,3489,5.5904270564631700
2012-02-04 00:30:00,region-4,4,1512,5.4662698412698413,1518,5.5408432147562582,3490,5.5851002865329513
2012-02-04 00:45:00,region-4,4,1514,5.4398943196829590,1517,5.4634146341463415,3492,5.5031500572737686
2012-02-04 01:00:00,region-4,4,1512,5.4828042328042328,1519,5.4331797235023041,3485,5.5121951219512195
2012-02-04 01:15:00,region-4,4,1506,5.5464807436918991,1516,5.4459102902374670,3486,5.4618473895582329
2012-02-04 01:30:00,region-4,4,1509,5.4638833664678595,1517,5.3783783783783784,3490,5.4358166189111748
2012-02-04 01:45:00,region-4,4,1508,5.5139257294429708,1515,5.5108910891089109,3489,5.4709085697907710
2012-02-04 02:00:00,region-4,4,1509,5.4479787939032472,1516,5.5211081794195251,3486,5.4701663798049340
2012-02-04 02:15:00,region-4,4,1509,5.4565937707090789,1517,5.5082399472643375,3483,5.4912431811656618
2012-02-04 02:30:00,region-4,4,1513,5.5082617316589557,1518,5.6034255599472991,3481,5.4696926170640621
2012-02-04 02:45:00,region-4,4,1513,5.5003304692663582,1519,5.5102040816326531,3483,5.4320987654320988
2012-02-04 03:00:00,region-4,4,1513,5.4117647058823529,1518,5.3359683794466403,3483,5.5116279069767442
2012-02-04 03:15:00,region-4,4,1515,5.3801980198019802,1518,5.4920948616600791,3484,5.5723306544202067
2012-02-04 03:30:00,region-4,4,1513,5.4177131526768011,1518,5.3781291172595520,3486,5.4756167527251865
2012-02-04 03:45:00,region-4,4,1513,5.6087243886318572,1518,5.5599472990777339,3484,5.5235361653272101
2012-02-04 04:00:00,region-4,4,1512,5.5132275132275132,1519,5.6168531928900592,3485,5.4648493543758967
2012-02-04 04:15:00,region-4,4,1515,5.5828382838283828,1520,5.6809210526315789,3481,5.5153691467968974
2012-02-04 04:30:00,region-4,4,1512,5.4292328042328042,1518,5.4183135704874835,3482,5.4867892016082711
2012-02-04 04:45:00,region-4,4,1513,5.4666226040978189,1517,5.5814106789716546,3482,5.4336588167719701
2012-02-04 05:00:00,region-4,4,1509,5.5394300861497681,1517,5.4812129202373105,3480,5.4178160919540230
2012-02-04 05:15:00,region-4,4,1505,5.5262458471760797,1514,5.5039630118890357,3481,5.5670784257397300
2012-02-04 05:30:00,region-4,4,1512,5.5304232804232804,1515,5.4033003300330033,3486,5.5438898450946644
2012-02-04 05:45:00,region-4,4,1510,5.6172185430463576,1515,5.5339933993399340,3485,5.5136298421807747
2012-02-04 06:00:00,region-4,4,1511,5.5890138980807412,1518,5.6159420289855072,3489,5.6457437661220980
2012-02-04 06:15:00,region-4,4,1514,5.4557463672391017,1519,5.4318630678077683,3489,5.5202063628546862
2012-02-04 06:30:00,region-4,4,1514,5.5739762219286658,1518,5.5006587615283267,3484,5.3645235361653272
2012-02-04 06:45:00,region-4,4,1516,5.4492084432717678,1517,5.5187870797626895,3490,5.5653295128939828
2012-02-04 07:00:00,region-4,4,1516,5.4742744063324538,1519,5.5766951942067149,3491,5.4832426238900029
2012-02-04 07:15:00,region-4,4,1518,5.4874835309617918,1520,5.7092105263157895,3488,5.5203555045871560
2012-02-04 07:30:00,region-4,4,1516,5.5883905013192612,1520,5.4296052631578947,3489,5.4786471768415019
2012-02-04 07:45:00,region-4,4,1517,5.4528675016479895,1517,5.5194462755438365,3489,5.4860991688162797
2012-02-04 08:00:00,region-4,4,1516,5.4841688654353562,1517,5.5761371127224786,3484,5.4799081515499426
2012-02-02 08:15:00,region-5,5,1553,5.4964584674822923,1569,5.4697259400892288,3471,5.5491212906943244
2012-02-02 08:30:00,region-5,5,1551,5.5235332043842682,1568,5.3373724489795918,3464,5.4517898383371824
2012-02-02 08:45:00,region-5,5,1551,5.4906511927788524,1567,5.4352265475430759,3459,5.3529921942758023
2012-02-02 09:00:00,region-5,5,1548,5.4903100775193798,1565,5.5214057507987220,3457,5.4770031819496673
2012-02-02 09:15:00,region-5,5,1550,5.4148387096774194,1561,5.5201793721973094,3456,5.5393518518518519
2012-02-02 09:30:00,region-5,5,1545,5.5048543689320388,1561,5.4868673926969891,3456,5.4620949074074074
2012-02-02 09:45:00,region-5,5,1544,5.5764248704663212,1563,5.4708893154190659,3459,5.4570685169124024
2012-02-02 10:00:00,region-5,5,1548,5.4554263565891473,1565,5.4811501597444089,3461,5.5593759029182317
2012-02-02 10:15:00,region-5,5,1545,5.5689320388349515,1564,5.5473145780051151,3459,5.4611159294593813
2012-02-02 10:30:00,region-5,5,1548,5.2919896640826873,1563,5.5259117082533589,3457,5.4281168643332369
2012-02-02 10:45:00,region-5,5,1548,5.5051679586563307,1564,5.6572890025575448,3454,5.5680370584829184
2012-02-02 11:00:00,region-5,5,1649,8.5172832019405700,1645,8.9300911854103343,3659,8.5695545230937415
2012-02-02 11:15:00,region-5,5,1648,8.8319174757281553,1648,8.5813106796116505,3661,8.4274788309205135
2012-02-02 11:30:00,region-5,5,1646,8.9635479951397327,1650,8.7515151515151515,3665,8.5165075034106412
2012-02-02 11:45:00,region-5,5,1643,8.7967133292757152,1648,8.8100728155339806,3669,8.8154810575088580
2012-02-02 12:00:00,region-5,5,2536,27.6865141955835962,2541,27.6733569460842188,5786,27.4758036640165918
2012-02-02 12:15:00,region-5,5,2538,27.4822695035460993,2538,27.0421591804570528,5778,27.8241606092073382
2012-02-02 12:30:00,region-5,5,2541,27.0121999212908304,2541,27.5301062573789847,5783,27.4632543662458931
2012-02-02 12:45:00,region-5,5,2541,27.3290043290043290,2539,27.6656163844033084,5780,26.9679930795847751
2012-02-02 13:00:00,region-5,5,2540,27.4200787401574803,2540,27.6610236220472441,5791,27.5434294595061302
2012-02-02 13:15:00,region-5,5,2540,27.1665354330708661,2539,27.8349743993698306,5787,27.8363573526870572
2012-02-02 13:30:00,region-5,5,2542,27.3493312352478363,2541,27.3758362849271940,5781,27.6981491091506660
2012-02-02 13:45:00,region-5,5,2541,27.0834317197953562,2543,27.1565080613448683,5777,27.3958802146442790
2012-02-02 14:00:00,region-5,5,2541,27.9815033451397088,2545,27.4616895874263261,5775,27.6223376623376623
2012-02-02 14:15:00,region-5,5,2541,27.2943722943722944,2543,27.5249705072748722,5780,27.4456747404844291
2012-02-02 14:30:00,region-5,5,2536,27.3990536277602524,2542,27.7820613690007868,5781,27.2044628956927867
2012-02-02 14:45:00,region-5,5,2539,27.5072863332020481,2535,27.6674556213017751,5783,27.1981670413280304
2012-02-02 15:00:00,region-5,5,2541,27.4580873671782763,2536,26.9806782334384858,5771,27.5761566452954427
2012-02-02 15:15:00,region-5,5,2546,27.4540455616653574,2539,27.4387554155179204,5773,27.3202840810670362
2012-02-02 15:30:00,region-5,5,2545,27.6153241650294695,2543,27.1989775855289029,5763,27.7064029151483602
2012-02-02 15:45:00,region-5,5,2543,27.4526150216279984,2542,27.4272226593233674,5774,27.4793903706269484
2012-02-02 16:00:00,region-5,5,2545,26.7575638506876228,2540,27.5874015748031496,5776,27.5029432132963989
2012-02-02 16:15:00,region-5,5,2545,27.2844793713163065,2539,27.5553367467506892,5773,27.6071366707084705
2012-02-02 16:30:00,region-5,5,2545,27.4915520628683694,2539,27.7971642378889327,5771,27.5465257321088200
2012-02-02 16:45:00,region-5,5,2547,27.2084805653710247,2540,27.8007874015748031,5773,27.5478953750216525
2012-02-02 17:00:00,region-5,5,2543,27.0373574518285490,2541,27.6241637150728060,5768,27.3224687933425798
2012-02-02 17:15:00,region-5,5,2538,27.3156028368794326,2543,27.4935116004718836,5771,27.6494541673886675
2012-02-02 17:30:00,region-5,5,2538,27.2498029944838455,2541,27.4931129476584022,5775,27.3321212121212121
2012-02-02 17:45:00,region-5,5,2539,27.5320992516738874,2540,27.0944881889763780,5776,27.2693905817174515
2012-02-02 18:00:00,region-5,5,2543,27.6335037357451829,2537,27.3255813953488372,5776,27.3590720221606648
2012-02-02 18:15:00,region-5,5,2542,27.9252557041699449,2540,27.6909448818897638,5776,27.4494459833795014
2012-02-02 18:30:00,region-5,5,2544,27.2338836477987421,2539,27.5419456478928712,5783,27.1876188829327339
2012-02-02 18:45:00,region-5,5,2544,27.6953616352201258,2541,27.1597796143250689,5779,27.7509949818307666
2012-02-02 19:00:00,region-5,5,2545,27.6353634577603143,2539,27.4887751083103584,5779,27.4865893753244506
2012-02-02 19:15:00,region-5,5,2540,27.6354330708661417,2539,27.2107128790862544,5775,27.5908225108225108
2012-02-02 19:30:00,region-5,5,2536,27.4420347003154574,2539,27.8085860575029539,5775,27.7672727272727273
2012-02-02 19:45:00,region-5,5,2537,27.4402837997635002,2542,27.4142407553107789,5779,27.4609794082021111
2012-02-02 20:00:00,region-5,5,2536,27.2058359621451104,2545,28.0090373280943026,5782,27.4311656866136285
2012-02-02 20:15:00,region-5,5,2539,27.7069712485230406,2546,27.0593087195600943,5777,27.5213778777912411
2012-02-02 20:30:00,region-5,5,2543,27.7078254030672434,2545,27.2121807465618861,5781,27.8482961425358934
2012-02-02 20:45:00,region-5,5,2542,27.3949645948072384,2541,27.4254230617866982,5769,27.7498699947997920
2012-02-02 21:00:00,region-5,5,2543,27.5226110892646481,2541,27.3990554899645809,5771,27.6095997227516895
2012-02-02 21:15:00,region-5,5,2539,27.3233556518314297,2541,27.2565918929555293,5773,27.6940931924476009
2012-02-02 21:30:00,region-5,5,2538,27.2825059101654846,2537,27.8986992510839574,5774,27.5446830620020783
2012-02-02 21:45:00,region-5,5,2540,27.8688976377952756,2541,27.1916568280204644,5781,27.5177304964539007
2012-02-02 22:00:00,region-5,5,2436,26.6079638752052545,2453,25.7456176110884631,5566,26.2143370463528566
2012-02-02 22:15:00,region-5,5,2434,26.0595727198027938,2457,26.2897842897842898,5563,26.1403918748876505
2012-02-02 22:30:00,region-5,5,2433,26.0106863953966297,2457,25.7610907610907611,5567,26.3502784264415304
2012-02-02 22:45:00,region-5,5,2438,26.8244462674323216,2458,25.6106590724165989,5575,26.3375784753363229
2012-02-02 23:00:00,region-5,5,1546,5.4831824062095731,1568,5.5440051020408163,3461,5.4544929211210633
2012-02-02 23:15:00,region-5,5,1549,5.4009038089089735,1567,5.5022335673261008,3460,5.4072254335260116
2012-02-02 23:30:00,region-5,5,1546,5.3816300129366106,1565,5.3654952076677316,3462,5.5716348931253611
2012-02-02 23:45:00,region-5,5,1545,5.5948220064724919,1567,5.3790682833439694,3457,5.4929129302863755
2012-02-03 00:00:00,region-5,5,1548,5.5755813953488372,1567,5.6164645820038290,3456,5.5529513888888889
2012-02-03 00:15:00,region-5,5,1548,5.4651162790697674,1567,5.3994894703254627,3457,5.5420885160543824
2012-02-03 00:30:00,region-5,5,1548,5.3533591731266150,1564,5.4008951406649616,3455,5.4963820549927641
2012-02-03 00:45:00,region-5,5,1551,5.4835589941972921,1562,5.5096030729833547,3455,5.5594790159189580
2012-02-03 01:00:00,region-5,5,1550,5.4258064516129032,1561,5.6060217809096733,3455,5.5157742402315485
2012-02-03 01:15:00,region-5,5,1550,5.5174193548387097,1558,5.5089858793324775,3455,5.4775687409551375
2012-02-03 01:30:00,region-5,5,1548,5.4244186046511628,1560,5.4602564102564103,3459,5.5195143104943625
2012-02-03 01:45:00,region-5,5,1548,5.4657622739018088,1561,5.5554131966688020,3461,5.5394394683617452
2012-02-03 02:00:00,region-5,5,1543,5.4549578742709008,1562,5.5345710627400768,3454,5.5471916618413434
2012-02-03 02:15:00,region-5,5,1543,5.6733635774465327,1562,5.5755441741357234,3453,5.5282363162467420
2012-02-03 02:30:00,region-5,5,1541,5.5937702790395847,1556,5.4607969151670951,3457,5.4336129592131906
2012-02-03 02:45:00,region-5,5,1545,5.4407766990291262,1557,5.3590237636480411,3452,5.5133256083429896
2012-02-03 03:00:00,region-5,5,1548,5.3559431524547804,1560,5.5782051282051282,3456,5.5920138888888889
2012-02-03 03:15:00,region-5,5,1548,5.4819121447028424,1560,5.6288461538461538,3455,5.4489146164978292
2012-02-03 03:30:00,region-5,5,1547,5.3710407239819005,1562,5.4865556978233035,3456,5.4973958333333333
2012-02-03 03:45:00,region-5,5,1549,5.5468043899289864,1560,5.5628205128205128,3459,5.4747036715813819
2012-02-03 04:00:00,region-5,5,1544,5.4106217616580311,1560,5.3205128205128205,3461,5.4882981797168448
2012-02-03 04:15:00,region-5,5,1544,5.4138601036269430,1561,5.5163356822549648,3455,5.4136034732272069
2012-02-03 04:30:00,region-5,5,1549,5.4854744996772111,1562,5.4731113956466069,3454,5.5642733063115229
2012-02-03 04:45:00,region-5,5,1544,5.5025906735751295,1562,5.4679897567221511,3457,5.4596470928550767
2012-02-03 05:00:00,region-5,5,1544,5.4164507772020725,1564,5.5140664961636829,3460,5.4404624277456647
2012-02-03 05:15:00,region-5,5,1547,5.5946994182288300,1561,5.5707879564381807,3453,5.5125977410947003
2012-02-03 05:30:00,region-5,5,1548,5.6291989664082687,1563,5.4817658349328215,3459,5.5053483665799364
2012-02-03 05:45:00,region-5,5,1542,5.4850843060959792,1565,5.5821086261980831,3460,5.4534682080924855
