businessunit,healthtime,a1,a2,a3,a4,a5,p1,p2,p3,p4,p5
2012-02-03 22:15:00,region-6,1886,0,6,0,6,1009,651,194,42,2
2012-02-03 22:30:00,region-6,1865,1,15,0,17,1003,656,195,42,2
2012-02-03 22:45:00,region-6,1879,0,11,0,7,997,659,197,42,2
2012-02-03 23:00:00,region-6,1865,0,16,0,17,995,655,204,42,2
2012-02-03 23:15:00,region-6,1876,0,11,0,11,990,657,207,42,2
2012-02-03 23:30:00,region-6,1875,1,11,0,11,989,653,210,44,2
2012-02-03 23:45:00,region-6,1871,1,14,0,11,984,654,213,43,3
2012-02-04 00:00:00,region-6,1897,0,0,0,0,983,653,215,43,3
2012-02-04 00:15:00,region-6,1897,0,0,0,0,981,651,217,44,4
2012-02-04 00:30:00,region-6,1896,2,0,0,0,977,654,219,44,4
2012-02-04 00:45:00,region-6,1896,0,0,0,0,971,654,224,42,5
2012-02-04 01:00:00,region-6,1897,0,0,0,0,968,656,224,44,5
2012-02-04 01:15:00,region-6,1894,3,0,0,0,963,659,226,44,5
2012-02-04 01:30:00,region-6,1894,0,0,0,0,960,654,230,45,5
2012-02-04 01:45:00,region-6,1895,0,0,0,0,956,656,231,47,5
2012-02-04 02:00:00,region-6,1896,0,0,0,0,951,660,232,46,7
2012-02-04 02:15:00,region-6,1897,0,0,0,0,947,662,233,48,7
2012-02-04 02:30:00,region-6,1898,0,0,0,0,940,664,237,50,7
2012-02-04 02:45:00,region-6,1898,0,0,0,0,933,669,239,50,7
2012-02-04 03:00:00,region-6,1898,0,0,0,0,926,675,240,50,7
2012-02-04 03:15:00,region-6,1897,1,0,0,0,919,678,243,51,7
2012-02-04 03:30:00,region-6,1895,2,0,0,0,914,681,244,51,7
2012-02-04 03:45:00,region-6,1895,0,0,0,0,909,682,246,51,7
2012-02-04 04:00:00,region-6,1896,0,0,0,0,907,682,249,50,8
2012-02-04 04:15:00,region-6,1896,1,0,0,0,902,685,251,51,8
2012-02-04 04:30:00,region-6,1895,1,0,0,0,899,687,251,51,8
2012-02-04 04:45:00,region-6,1896,1,0,0,0,895,689,253,52,8
2012-02-04 05:00:00,region-6,1896,0,0,0,0,893,687,256,52,8
2012-02-04 05:15:00,region-6,1896,0,0,0,0,889,690,257,52,8
2012-02-04 05:30:00,region-6,1896,0,0,0,0,886,690,258,53,9
2012-02-04 05:45:00,region-6,1897,1,0,0,0,883,692,261,52,10
2012-02-04 06:00:00,region-6,1896,1,0,0,0,880,691,262,54,10
2012-02-04 06:15:00,region-6,1895,1,0,0,0,877,689,264,55,11
2012-02-04 06:30:00,region-6,1895,0,0,0,0,874,689,266,55,11
2012-02-04 06:45:00,region-6,1894,1,0,0,0,873,687,268,56,11
2012-02-04 07:00:00,region-6,1894,1,0,0,0,870,689,269,56,11
2012-02-04 07:15:00,region-6,1895,1,0,0,0,868,691,269,57,11
2012-02-04 07:30:00,region-6,1896,0,0,0,0,864,692,272,57,11
2012-02-04 07:45:00,region-6,1895,1,0,0,0,863,691,273,58,11
2012-02-04 08:00:00,region-6,1895,0,0,0,0,857,693,275,59,11
2012-02-02 08:15:00,region-7,1900,0,0,0,0,1896,4,0,0,0
2012-02-02 08:30:00,region-7,1900,0,0,0,0,1888,12,0,0,0
2012-02-02 08:45:00,region-7,1900,0,0,0,0,1886,14,0,0,0
2012-02-02 09:00:00,region-7,1899,1,0,0,0,1880,20,0,0,0
2012-02-02 09:15:00,region-7,1899,0,0,0,0,1870,29,0,0,0
2012-02-02 09:30:00,region-7,1899,1,0,0,0,1858,42,0,0,0
2012-02-02 09:45:00,region-7,1899,0,0,0,0,1849,48,2,0,0
2012-02-02 10:00:00,region-7,1899,1,0,0,0,1841,57,2,0,0
2012-02-02 10:15:00,region-7,1898,1,0,0,0,1831,66,2,0,0
2012-02-02 10:30:00,region-7,1897,1,0,0,0,1823,73,2,0,0
2012-02-02 10:45:00,region-7,1897,1,0,0,0,1817,78,3,0,0
2012-02-02 11:00:00,region-7,1883,1,8,0,5,1810,84,3,0,0
2012-02-02 11:15:00,region-7,1881,0,9,0,7,1803,90,4,0,0
2012-02-02 11:30:00,region-7,1879,1,7,0,10,1797,96,4,0,0
2012-02-02 11:45:00,region-7,1888,0,5,0,5,1795,99,4,0,0
2012-02-02 12:00:00,region-7,1879,0,8,0,12,1789,106,4,0,0
2012-02-02 12:15:00,region-7,1868,0,18,0,13,1782,113,4,0,0
2012-02-02 12:30:00,region-7,1885,0,8,0,6,1778,117,4,0,0
2012-02-02 12:45:00,region-7,1873,3,16,0,8,1773,122,5,0,0
2012-02-02 13:00:00,region-7,1868,1,13,0,15,1762,130,5,0,0
2012-02-02 13:15:00,region-7,1874,1,11,0,10,1757,134,5,0,0
2012-02-02 13:30:00,region-7,1886,0,7,0,5,1752,140,6,0,0
2012-02-02 13:45:00,region-7,1877,2,9,0,10,1744,148,6,0,0
2012-02-02 14:00:00,region-7,1878,1,10,0,7,1739,151,6,0,0
2012-02-02 14:15:00,region-7,1882,0,8,0,7,1735,156,6,0,0
2012-02-02 14:30:00,region-7,1873,1,13,0,12,1731,161,7,0,0
2012-02-02 14:45:00,region-7,1871,0,14,0,13,1725,166,7,0,0
2012-02-02 15:00:00,region-7,1876,3,14,0,6,1713,179,7,0,0
2012-02-02 15:15:00,region-7,1878,1,3,0,14,1698,188,10,0,0
2012-02-02 15:30:00,region-7,1879,2,10,0,5,1690,194,12,0,0
2012-02-02 15:45:00,region-7,1875,0,4,0,17,1682,201,13,0,0
2012-02-02 16:00:00,region-7,1875,0,15,0,8,1680,205,13,0,0
2012-02-02 16:15:00,region-7,1872,0,14,0,12,1672,213,13,0,0
2012-02-02 16:30:00,region-7,1875,1,12,0,12,1668,219,13,0,0
2012-02-02 16:45:00,region-7,1874,0,15,0,10,1662,222,15,0,0
2012-02-02 17:00:00,region-7,1875,0,13,0,11,1661,222,16,0,0
2012-02-02 17:15:00,region-7,1880,0,8,0,11,1654,229,16,0,0
2012-02-02 17:30:00,region-7,1879,1,12,0,7,1650,232,17,0,0
2012-02-02 17:45:00,region-7,1876,1,16,0,6,1641,240,18,0,0
2012-02-02 18:00:00,region-7,1875,1,13,0,9,1631,247,20,0,0
2012-02-02 18:15:00,region-7,1886,0,6,0,5,1624,252,21,0,0
2012-02-02 18:30:00,region-7,1886,0,5,0,6,1618,257,22,0,0
2012-02-02 18:45:00,region-7,1882,0,9,0,7,1612,262,24,0,0
2012-02-02 19:00:00,region-7,1885,0,12,0,3,1604,270,26,0,0
2012-02-02 19:15:00,region-7,1884,0,10,0,6,1598,276,26,0,0
2012-02-02 19:30:00,region-7,1870,0,17,0,13,1593,281,26,0,0
2012-02-02 19:45:00,region-7,1884,0,5,0,11,1586,288,26,0,0
2012-02-02 20:00:00,region-7,1885,0,5,0,10,1579,295,25,1,0
2012-02-02 20:15:00,region-7,1876,1,12,0,11,1575,297,27,1,0
2012-02-02 20:30:00,region-7,1867,0,16,0,16,1570,300,28,1,0
2012-02-02 20:45:00,region-7,1878,4,7,0,10,1566,303,29,1,0
2012-02-02 21:00:00,region-7,1871,1,10,0,13,1558,304,32,1,0
2012-02-02 21:15:00,region-7,1870,2,13,0,10,1554,307,33,1,0
2012-02-02 21:30:00,region-7,1873,0,10,0,12,1543,316,35,1,0
2012-02-02 21:45:00,region-7,1879,1,7,0,10,1539,322,35,1,0
2012-02-02 22:00:00,region-7,1889,0,5,0,4,1537,324,36,1,0
2012-02-02 22:15:00,region-7,1887,1,2,0,8,1530,329,38,1,0
2012-02-02 22:30:00,region-7,1891,1,4,0,2,1524,334,39,1,0
2012-02-02 22:45:00,region-7,1886,0,9,0,2,1518,337,41,1,0
2012-02-02 23:00:00,region-7,1897,1,0,0,0,1513,342,42,1,0
2012-02-02 23:15:00,region-7,1898,1,0,0,0,1506,348,44,1,0
2012-02-02 23:30:00,region-7,1896,2,0,0,0,1501,352,44,1,0
2012-02-02 23:45:00,region-7,1895,1,0,0,0,1495,354,46,1,0
2012-02-03 00:00:00,region-7,1894,1,0,0,0,1488,359,47,1,0
2012-02-03 00:15:00,region-7,1893,2,0,0,0,1486,362,45,2,0
2012-02-03 00:30:00,region-7,1896,0,0,0,0,1477,370,47,2,0
2012-02-03 00:45:00,region-7,1898,1,0,0,0,1468,379,50,2,0
2012-02-03 01:00:00,region-7,1898,1,0,0,0,1456,389,51,3,0
2012-02-03 01:15:00,region-7,1899,0,0,0,0,1448,395,52,4,0
2012-02-03 01:30:00,region-7,1900,0,0,0,0,1443,398,55,4,0
2012-02-03 01:45:00,region-7,1899,1,0,0,0,1437,404,55,4,0
2012-02-03 02:00:00,region-7,1899,0,0,0,0,1431,408,55,5,0
2012-02-03 02:15:00,region-7,1896,3,0,0,0,1426,412,56,5,0
2012-02-03 02:30:00,region-7,1896,0,0,0,0,1416,418,57,5,0
2012-02-03 02:45:00,region-7,1898,0,0,0,0,1415,419,59,5,0
2012-02-03 03:00:00,region-7,1898,0,0,0,0,1407,426,60,5,0
2012-02-03 03:15:00,region-7,1898,1,0,0,0,1403,430,61,5,0
2012-02-03 03:30:00,region-7,1899,0,0,0,0,1401,430,63,5,0
2012-02-03 03:45:00,region-7,1899,0,0,0,0,1393,438,62,6,0
2012-02-03 04:00:00,region-7,1898,1,0,0,0,1387,442,64,6,0
2012-02-03 04:15:00,region-7,1898,1,0,0,0,1385,441,67,6,0
2012-02-03 04:30:00,region-7,1897,1,0,0,0,1378,444,70,6,0
2012-02-03 04:45:00,region-7,1897,0,0,0,0,1375,446,70,5,1
2012-02-03 05:00:00,region-7,1895,2,0,0,0,1368,452,70,6,1
2012-02-03 05:15:00,region-7,1897,0,0,0,0,1364,451,75,5,2
2012-02-03 05:30:00,region-7,1897,1,0,0,0,1362,452,77,5,2
2012-02-03 05:45:00,region-7,1896,1,0,0,0,1356,454,80,5,2
2012-02-03 06:00:00,region-7,1897,1,0,0,0,1350,460,81,5,2
2012-02-03 06:15:00,region-7,1898,0,0,0,0,1347,463,81,5,2
2012-02-03 06:30:00,region-7,1897,2,0,0,0,1342,467,83,5,2
2012-02-03 06:45:00,region-7,1897,0,0,0,0,1335,470,85,5,2
2012-02-03 07:00:00,region-7,1896,1,0,0,0,1331,471,88,5,2
2012-02-03 07:15:00,region-7,1897,0,0,0,0,1323,478,89,5,2
2012-02-03 07:30:00,region-7,1898,1,0,0,0,1319,482,90,6,2
2012-02-03 07:45:00,region-7,1899,0,0,0,0,1315,484,91,7,2
2012-02-03 08:00:00,region-7,1897,2,0,0,0,1309,489,92,7,2
2012-02-03 08:15:00,region-7,1896,1,0,0,0,1305,490,93,7,2
2012-02-03 08:30:00,region-7,1898,0,0,0,0,1302,492,95,7,2
2012-02-03 08:45:00,region-7,1898,0,0,0,0,1295,495,98,8,2
2012-02-03 09:00:00,region-7,1899,0,0,0,0,1293,496,100,8,2
2012-02-03 09:15:00,region-7,1900,0,0,0,0,1291,497,101,9,2
2012-02-03 09:30:00,region-7,1900,0,0,0,0,1287,498,104,9,2
2012-02-03 09:45:00,region-7,1900,0,0,0,0,1285,499,105,9,2
2012-02-03 10:00:00,region-7,1899,1,0,0,0,1278,504,106,10,2
2012-02-03 10:15:00,region-7,1897,2,0,0,0,1274,505,108,10,2
2012-02-03 10:30:00,region-7,1896,1,0,0,0,1270,507,107,11,2
2012-02-03 10:45:00,region-7,1897,0,0,0,0,1264,506,114,11,2
2012-02-03 11:00:00,region-7,1881,1,12,0,5,1264,507,113,13,2
2012-02-03 11:15:00,region-7,1877,0,9,0,12,1260,508,112,15,3
2012-02-03 11:30:00,region-7,1883,0,4,0,12,1255,511,115,15,3
2012-02-03 11:45:00,region-7,1883,0,9,0,7,1252,512,115,17,3
2012-02-03 12:00:00,region-7,1873,0,13,0,14,1247,514,118,18,3
2012-02-03 12:15:00,region-7,1878,1,13,0,8,1243,516,120,18,3
2012-02-03 12:30:00,region-7,1868,2,16,0,13,1239,516,123,18,3
2012-02-03 12:45:00,region-7,1874,0,13,0,10,1235,517,124,18,3
2012-02-03 13:00:00,region-7,1877,1,11,0,8,1232,518,126,18,3
2012-02-03 13:15:00,region-7,1873,1,13,0,11,1227,522,128,18,3
2012-02-03 13:30:00,region-7,1871,0,13,0,14,1227,517,133,18,3
2012-02-03 13:45:00,region-7,1867,1,19,0,11,1221,523,132,19,3
2012-02-03 14:00:00,region-7,1871,1,13,0,13,1218,525,133,19,3
2012-02-03 14:15:00,region-7,1874,0,9,0,15,1217,522,136,20,3
2012-02-03 14:30:00,region-7,1874,0,9,0,15,1214,523,137,21,3
2012-02-03 14:45:00,region-7,1883,0,15,0,1,1209,528,137,22,3
2012-02-03 15:00:00,region-7,1883,0,6,0,11,1204,528,143,22,3
2012-02-03 15:15:00,region-7,1877,0,8,0,15,1197,532,145,23,3
2012-02-03 15:30:00,region-7,1883,0,11,0,6,1193,535,145,24,3
2012-02-03 15:45:00,region-7,1880,1,10,0,9,1187,538,148,24,3
2012-02-03 16:00:00,region-7,1883,0,7,0,9,1180,542,150,24,3
2012-02-03 16:15:00,region-7,1878,0,13,0,9,1174,547,151,24,4
2012-02-03 16:30:00,region-7,1881,0,8,0,11,1166,555,151,24,4
2012-02-03 16:45:00,region-7,1873,1,18,0,8,1161,556,154,24,5
2012-02-03 17:00:00,region-7,1881,2,5,0,11,1156,560,154,24,5
2012-02-03 17:15:00,region-7,1878,1,11,0,7,1151,563,153,25,5
2012-02-03 17:30:00,region-7,1869,0,7,0,21,1146,566,154,26,5
2012-02-03 17:45:00,region-7,1871,0,13,0,15,1143,568,156,27,5
2012-02-03 18:00:00,region-7,1878,0,9,0,13,1138,572,157,28,5
2012-02-03 18:15:00,region-7,1867,2,13,0,18,1129,579,157,30,5
2012-02-03 18:30:00,region-7,1871,0,14,0,13,1122,581,160,30,5
2012-02-03 18:45:00,region-7,1881,0,9,0,8,1115,584,164,30,5
2012-02-03 19:00:00,region-7,1882,0,7,0,9,1110,586,167,29,6
2012-02-03 19:15:00,region-7,1879,0,12,0,9,1104,593,168,29,6
2012-02-03 19:30:00,region-7,1874,0,13,0,13,1099,597,168,30,6
2012-02-03 19:45:00,region-7,1880,0,9,0,11,1096,597,169,32,6
2012-02-03 20:00:00,region-7,1868,1,17,0,14,1092,599,169,34,6
2012-02-03 20:15:00,region-7,1871,0,18,0,10,1085,605,169,34,6
2012-02-03 20:30:00,region-7,1870,1,15,0,13,1081,607,171,34,6
2012-02-03 20:45:00,region-7,1877,2,10,0,9,1078,607,173,34,6
2012-02-03 21:00:00,region-7,1880,0,5,0,12,1075,606,175,35,6
2012-02-03 21:15:00,region-7,1877,1,11,0,9,1070,609,178,35,6
2012-02-03 21:30:00,region-7,1881,1,9,0,7,1067,610,180,35,6
2012-02-03 21:45:00,region-7,1879,0,7,0,13,1064,614,181,34,6
2012-02-03 22:00:00,region-7,1887,3,3,0,6,1056,618,183,36,6
2012-02-03 22:15:00,region-7,1888,1,5,0,2,1047,621,186,35,7
2012-02-03 22:30:00,region-7,1888,0,4,0,4,1046,621,187,34,8
2012-02-03 22:45:00,region-7,1893,0,1,0,3,1044,621,189,35,8
2012-02-03 23:00:00,region-7,1899,0,0,0,0,1040,624,192,35,8
2012-02-03 23:15:00,region-7,1899,0,0,0,0,1036,626,194,35,8
2012-02-03 23:30:00,region-7,1900,0,0,0,0,1032,626,199,35,8
2012-02-03 23:45:00,region-7,1900,0,0,0,0,1029,628,198,37,8
2012-02-04 00:00:00,region-7,1899,1,0,0,0,1025,630,199,38,8
2012-02-04 00:15:00,region-7,1897,2,0,0,0,1014,638,200,39,8
2012-02-04 00:30:00,region-7,1897,0,0,0,0,1011,639,199,40,8
2012-02-04 00:45:00,region-7,1898,0,0,0,0,1010,637,203,40,8
2012-02-04 01:00:00,region-7,1898,0,0,0,0,1006,639,204,41,8
2012-02-04 01:15:00,region-7,1899,1,0,0,0,998,644,209,41,8
2012-02-04 01:30:00,region-7,1898,1,0,0,0,993,645,210,43,8
2012-02-04 01:45:00,region-7,1898,0,0,0,0,988,644,215,42,9
2012-02-04 02:00:00,region-7,1899,0,0,0,0,983,649,215,43,9
2012-02-04 02:15:00,region-7,1897,2,0,0,0,979,650,215,46,9
2012-02-04 02:30:00,region-7,1898,0,0,0,0,974,654,215,46,9
2012-02-04 02:45:00,region-7,1898,1,0,0,0,971,653,219,47,9
2012-02-04 03:00:00,region-7,1898,0,0,0,0,966,655,221,46,10
2012-02-04 03:15:00,region-7,1898,2,0,0,0,960,660,222,48,10
2012-02-04 03:30:00,region-7,1898,0,0,0,0,954,660,224,50,10
2012-02-04 03:45:00,region-7,1898,0,0,0,0,950,661,227,50,10
2012-02-04 04:00:00,region-7,1898,0,0,0,0,946,662,229,50,11
2012-02-04 04:15:00,region-7,1900,0,0,0,0,945,663,228,53,11
2012-02-04 04:30:00,region-7,1900,0,0,0,0,943,661,231,54,11
2012-02-04 04:45:00,region-7,1900,0,0,0,0,940,663,232,54,11
2012-02-04 05:00:00,region-7,1900,0,0,0,0,937,666,232,54,11
2012-02-04 05:15:00,region-7,1900,0,0,0,0,933,666,236,54,11
2012-02-04 05:30:00,region-7,1900,0,0,0,0,929,664,241,55,11
2012-02-04 05:45:00,region-7,1900,0,0,0,0,927,664,243,55,11
2012-02-04 06:00:00,region-7,1899,1,0,0,0,924,663,246,56,11
2012-02-04 06:15:00,region-7,1897,2,0,0,0,922,663,246,56,12
2012-02-04 06:30:00,region-7,1897,0,0,0,0,917,662,250,56,12
2012-02-04 06:45:00,region-7,1898,0,0,0,0,914,665,247,60,12
2012-02-04 07:00:00,region-7,1897,1,0,0,0,910,665,250,61,12
2012-02-04 07:15:00,region-7,1899,0,0,0,0,907,667,249,64,12
2012-02-04 07:30:00,region-7,1898,1,0,0,0,903,667,251,66,12
2012-02-04 07:45:00,region-7,1898,0,0,0,0,899,668,251,67,13
2012-02-04 08:00:00,region-7,1898,0,0,0,0,897,668,253,66,14
2012-02-02 08:15:00,region-8,1900,1,0,0,0,1893,8,0,0,0
2012-02-02 08:30:00,region-8,1900,0,0,0,0,1885,15,0,0,0
2012-02-02 08:45:00,region-8,1899,1,0,0,0,1875,25,0,0,0
2012-02-02 09:00:00,region-8,1899,0,0,0,0,1865,34,0,0,0
2012-02-02 09:15:00,region-8,1900,0,0,0,0,1859,41,0,0,0
2012-02-02 09:30:00,region-8,1899,1,0,0,0,1851,49,0,0,0
2012-02-02 09:45:00,region-8,1900,0,0,0,0,1842,58,0,0,0
2012-02-02 10:00:00,region-8,1900,0,0,0,0,1836,64,0,0,0
2012-02-02 10:15:00,region-8,1898,2,0,0,0,1821,79,0,0,0
2012-02-02 10:30:00,region-8,1899,0,0,0,0,1813,86,0,0,0
2012-02-02 10:45:00,region-8,1900,0,0,0,0,1807,93,0,0,0
2012-02-02 11:00:00,region-8,1900,0,0,0,0,1800,100,0,0,0
2012-02-02 11:15:00,region-8,1900,0,0,0,0,1796,103,1,0,0
2012-02-02 11:30:00,region-8,1899,2,0,0,0,1789,111,1,0,0
2012-02-02 11:45:00,region-8,1899,0,0,0,0,1776,122,1,0,0
2012-02-02 12:00:00,region-8,1900,0,0,0,0,1770,129,1,0,0
2012-02-02 12:15:00,region-8,1900,0,0,0,0,1764,134,2,0,0
2012-02-02 12:30:00,region-8,1900,0,0,0,0,1753,145,2,0,0
2012-02-02 12:45:00,region-8,1900,1,0,0,0,1744,155,2,0,0
2012-02-02 13:00:00,region-8,1900,0,0,0,0,1735,162,3,0,0
2012-02-02 13:15:00,region-8,1899,1,0,0,0,1732,165,3,0,0
2012-02-02 13:30:00,region-8,1900,0,0,0,0,1728,168,4,0,0
2012-02-02 13:45:00,region-8,1897,3,0,0,0,1718,178,4,0,0
2012-02-02 14:00:00,region-8,1887,0,7,0,3,1710,183,4,0,0
2012-02-02 14:15:00,region-8,1890,2,3,0,4,1706,188,5,0,0
2012-02-02 14:30:00,region-8,1890,0,5,0,3,1700,192,6,0,0
2012-02-02 14:45:00,region-8,1882,0,5,0,13,1692,201,7,0,0
2012-02-02 15:00:00,region-8,1877,1,11,0,11,1685,206,9,0,0
2012-02-02 15:15:00,region-8,1885,0,6,0,8,1676,213,10,0,0
2012-02-02 15:30:00,region-8,1878,0,12,0,11,1673,218,10,0,0
2012-02-02 15:45:00,region-8,1886,0,8,0,7,1663,228,10,0,0
2012-02-02 16:00:00,region-8,1879,1,14,0,7,1656,233,12,0,0
2012-02-02 16:15:00,region-8,1879,0,11,0,10,1646,242,12,0,0
2012-02-02 16:30:00,region-8,1874,0,14,0,12,1637,250,13,0,0
2012-02-02 16:45:00,region-8,1875,1,14,0,10,1629,257,14,0,0
2012-02-02 17:00:00,region-8,1878,0,12,0,9,1625,260,14,0,0
2012-02-02 17:15:00,region-8,1870,0,13,0,17,1617,267,16,0,0
2012-02-02 17:30:00,region-8,1878,0,8,0,14,1608,276,16,0,0
2012-02-02 17:45:00,region-8,1876,0,6,0,19,1605,278,18,0,0
2012-02-02 18:00:00,region-8,1875,0,12,0,14,1598,284,19,0,0
2012-02-02 18:15:00,region-8,1872,3,11,0,15,1596,284,21,0,0
2012-02-02 18:30:00,region-8,1882,0,8,0,8,1589,286,23,0,0
2012-02-02 18:45:00,region-8,1878,1,7,0,13,1583,291,25,0,0
2012-02-02 19:00:00,region-8,1877,0,7,0,15,1575,296,28,0,0
2012-02-02 19:15:00,region-8,1877,1,12,0,11,1570,302,28,1,0
2012-02-02 19:30:00,region-8,1875,0,17,0,8,1562,305,32,1,0
2012-02-02 19:45:00,region-8,1878,2,10,0,10,1551,315,32,2,0
2012-02-02 20:00:00,region-8,1877,0,8,0,13,1540,323,33,2,0
2012-02-02 20:15:00,region-8,1873,0,12,0,14,1532,332,33,2,0
2012-02-02 20:30:00,region-8,1882,0,8,0,9,1528,336,32,3,0
2012-02-02 20:45:00,region-8,1877,1,12,0,9,1525,339,32,3,0
2012-02-02 21:00:00,region-8,1881,1,9,0,9,1523,341,33,3,0
2012-02-02 21:15:00,region-8,1880,0,8,0,11,1513,347,35,4,0
2012-02-02 21:30:00,region-8,1879,1,11,0,8,1509,349,37,4,0
2012-02-02 21:45:00,region-8,1865,0,13,0,20,1504,352,38,4,0
2012-02-02 22:00:00,region-8,1880,0,12,0,8,1502,355,39,4,0
2012-02-02 22:15:00,region-8,1878,0,14,0,8,1496,361,39,4,0
2012-02-02 22:30:00,region-8,1883,0,11,0,7,1492,366,39,4,0
2012-02-02 22:45:00,region-8,1880,0,13,0,8,1482,373,42,4,0
2012-02-02 23:00:00,region-8,1883,1,7,0,10,1474,381,42,4,0
2012-02-02 23:15:00,region-8,1884,0,7,0,9,1465,389,42,4,0
2012-02-02 23:30:00,region-8,1879,0,10,0,11,1463,390,43,4,0
2012-02-02 23:45:00,region-8,1881,0,11,0,9,1459,395,43,4,0
2012-02-03 00:00:00,region-8,1881,1,13,0,6,1455,398,44,4,0
2012-02-03 00:15:00,region-8,1878,1,15,0,6,1449,402,45,4,0
2012-02-03 00:30:00,region-8,1877,1,8,0,13,1442,408,45,4,0
2012-02-03 00:45:00,region-8,1868,0,22,0,9,1436,413,46,4,0
2012-02-03 01:00:00,region-8,1883,0,9,0,7,1429,419,47,4,0
2012-02-03 01:15:00,region-8,1886,0,7,0,7,1424,424,48,4,0
2012-02-03 01:30:00,region-8,1886,0,6,0,8,1421,426,49,4,0
2012-02-03 01:45:00,region-8,1891,0,4,0,6,1417,429,51,4,0
2012-02-03 02:00:00,region-8,1901,0,0,0,0,1407,437,53,4,0
2012-02-03 02:15:00,region-8,1901,0,0,0,0,1399,442,56,4,0
2012-02-03 02:30:00,region-8,1900,1,0,0,0,1392,447,57,5,0
2012-02-03 02:45:00,region-8,1898,2,0,0,0,1389,447,58,6,0
2012-02-03 03:00:00,region-8,1898,0,0,0,0,1384,443,65,6,0
2012-02-03 03:15:00,region-8,1897,1,0,0,0,1378,449,65,6,0
2012-02-03 03:30:00,region-8,1896,1,0,0,0,1375,451,64,7,0
2012-02-03 03:45:00,region-8,1897,1,0,0,0,1371,453,66,8,0
2012-02-03 04:00:00,region-8,1898,0,0,0,0,1365,455,70,8,0
2012-02-03 04:15:00,region-8,1900,0,0,0,0,1361,461,70,8,0
2012-02-03 04:30:00,region-8,1900,0,0,0,0,1358,463,71,8,0
2012-02-03 04:45:00,region-8,1900,0,0,0,0,1347,470,74,9,0
2012-02-03 05:00:00,region-8,1900,1,0,0,0,1346,467,79,9,0
2012-02-03 05:15:00,region-8,1899,1,0,0,0,1337,475,79,9,0
2012-02-03 05:30:00,region-8,1900,0,0,0,0,1332,480,79,9,0
2012-02-03 05:45:00,region-8,1900,0,0,0,0,1323,486,81,10,0
2012-02-03 06:00:00,region-8,1901,0,0,0,0,1317,490,84,10,0
2012-02-03 06:15:00,region-8,1900,1,0,0,0,1310,495,86,10,0
2012-02-03 06:30:00,region-8,1900,0,0,0,0,1300,501,88,11,0
2012-02-03 06:45:00,region-8,1900,0,0,0,0,1299,497,93,11,0
2012-02-03 07:00:00,region-8,1900,0,0,0,0,1294,499,96,11,0
2012-02-03 07:15:00,region-8,1899,1,0,0,0,1291,501,96,12,0
2012-02-03 07:30:00,region-8,1900,0,0,0,0,1287,505,96,12,0
2012-02-03 07:45:00,region-8,1900,0,0,0,0,1285,506,97,12,0
2012-02-03 08:00:00,region-8,1900,0,0,0,0,1283,506,99,12,0
2012-02-03 08:15:00,region-8,1900,1,0,0,0,1279,510,100,12,0
2012-02-03 08:30:00,region-8,1900,0,0,0,0,1271,514,103,12,0
2012-02-03 08:45:00,region-8,1900,1,0,0,0,1268,518,103,12,0
2012-02-03 09:00:00,region-8,1899,1,0,0,0,1263,519,106,12,0
2012-02-03 09:15:00,region-8,1900,0,0,0,0,1255,526,106,13,0
2012-02-03 09:30:00,region-8,1900,0,0,0,0,1248,532,107,13,0
2012-02-03 09:45:00,region-8,1900,0,0,0,0,1244,535,108,13,0
2012-02-03 10:00:00,region-8,1900,0,0,0,0,1243,536,108,13,0
2012-02-03 10:15:00,region-8,1901,0,0,0,0,1237,540,111,13,0
2012-02-03 10:30:00,region-8,1901,0,0,0,0,1232,545,111,13,0
2012-02-03 10:45:00,region-8,1901,0,0,0,0,1230,544,113,14,0
2012-02-03 11:00:00,region-8,1900,1,0,0,0,1225,547,114,15,0
2012-02-03 11:15:00,region-8,1899,1,0,0,0,1219,548,118,15,0
2012-02-03 11:30:00,region-8,1898,1,0,0,0,1214,549,120,16,0
2012-02-03 11:45:00,region-8,1898,0,0,0,0,1206,554,121,17,0
2012-02-03 12:00:00,region-8,1898,0,0,0,0,1201,558,122,17,0
2012-02-03 12:15:00,region-8,1898,1,0,0,0,1198,558,126,17,0
2012-02-03 12:30:00,region-8,1900,0,0,0,0,1194,562,127,17,0
2012-02-03 12:45:00,region-8,1899,1,0,0,0,1190,564,129,17,0
2012-02-03 13:00:00,region-8,1899,0,0,0,0,1186,564,130,19,0
2012-02-03 13:15:00,region-8,1899,1,0,0,0,1183,565,133,19,0
2012-02-03 13:30:00,region-8,1899,1,0,0,0,1179,566,136,19,0
2012-02-03 13:45:00,region-8,1899,0,0,0,0,1172,570,138,19,0
2012-02-03 14:00:00,region-8,1892,1,2,0,4,1168,568,144,19,0
2012-02-03 14:15:00,region-8,1888,0,6,0,5,1163,574,143,19,0
2012-02-03 14:30:00,region-8,1893,1,2,0,4,1161,575,144,20,0
2012-02-03 14:45:00,region-8,1895,0,2,0,2,1158,575,146,20,0
2012-02-03 15:00:00,region-8,1868,1,17,0,13,1152,575,152,20,0
2012-02-03 15:15:00,region-8,1881,0,8,0,10,1148,576,155,20,0
2012-02-03 15:30:00,region-8,1870,1,13,0,16,1144,578,157,21,0
2012-02-03 15:45:00,region-8,1875,0,13,0,12,1141,579,159,21,0
