healthtime,businessunit,policystatus,ipaddrcount
2012-02-03 00:00:00,region-13,1,4201
2012-02-03 00:15:00,region-13,1,4181
2012-02-03 00:30:00,region-13,1,4162
2012-02-03 00:45:00,region-13,1,4152
2012-02-03 01:00:00,region-13,1,3320
2012-02-03 01:15:00,region-13,1,3310
2012-02-03 01:30:00,region-13,1,3301
2012-02-03 01:45:00,region-13,1,3297
2012-02-03 02:00:00,region-13,1,3281
2012-02-03 02:15:00,region-13,1,3264
2012-02-03 02:30:00,region-13,1,3256
2012-02-03 02:45:00,region-13,1,3244
2012-02-03 03:00:00,region-13,1,3234
2012-02-03 03:15:00,region-13,1,3220
2012-02-03 03:30:00,region-13,1,3206
2012-02-03 03:45:00,region-13,1,3193
2012-02-03 04:00:00,region-13,1,3184
2012-02-03 04:15:00,region-13,1,3167
2012-02-03 04:30:00,region-13,1,3149
2012-02-03 04:45:00,region-13,1,3139
2012-02-03 05:00:00,region-13,1,3124
2012-02-03 05:15:00,region-13,1,3114
2012-02-03 05:30:00,region-13,1,3106
2012-02-03 05:45:00,region-13,1,3090
2012-02-03 06:00:00,region-13,1,3077
2012-02-03 06:15:00,region-13,1,3065
2012-02-03 06:30:00,region-13,1,3045
2012-02-03 06:45:00,region-13,1,3033
2012-02-03 07:00:00,region-13,1,3022
2012-02-03 07:15:00,region-13,1,3001
2012-02-03 07:30:00,region-13,1,2984
2012-02-03 07:45:00,region-13,1,2969
2012-02-03 08:00:00,region-13,1,2959
2012-02-03 08:15:00,region-13,1,2949
2012-02-03 08:30:00,region-13,1,2936
2012-02-03 08:45:00,region-13,1,2929
2012-02-03 09:00:00,region-13,1,2921
2012-02-03 09:15:00,region-13,1,2911
2012-02-03 09:30:00,region-13,1,2894
2012-02-03 09:45:00,region-13,1,2885
2012-02-03 10:00:00,region-13,1,2877
2012-02-03 10:15:00,region-13,1,2867
2012-02-03 10:30:00,region-13,1,2862
2012-02-03 10:45:00,region-13,1,2841
2012-02-03 11:00:00,region-13,1,2833
2012-02-03 11:15:00,region-13,1,2823
2012-02-03 11:30:00,region-13,1,2818
2012-02-03 11:45:00,region-13,1,2813
2012-02-03 12:00:00,region-13,1,2805
2012-02-03 12:15:00,region-13,1,2794
2012-02-03 12:30:00,region-13,1,2786
2012-02-03 12:45:00,region-13,1,2779
2012-02-03 13:00:00,region-13,1,2767
2012-02-03 13:15:00,region-13,1,2758
2012-02-03 13:30:00,region-13,1,2746
2012-02-03 13:45:00,region-13,1,2735
2012-02-03 14:00:00,region-13,1,3392
2012-02-03 14:15:00,region-13,1,3371
2012-02-03 14:30:00,region-13,1,3357
2012-02-03 14:45:00,region-13,1,3345
2012-02-03 15:00:00,region-13,1,3330
2012-02-03 15:15:00,region-13,1,3313
2012-02-03 15:30:00,region-13,1,3307
2012-02-03 15:45:00,region-13,1,3287
2012-02-03 16:00:00,region-13,1,3270
2012-02-03 16:15:00,region-13,1,3257
2012-02-03 16:30:00,region-13,1,3241
2012-02-03 16:45:00,region-13,1,3236
2012-02-03 17:00:00,region-13,1,3225
2012-02-03 17:15:00,region-13,1,3208
2012-02-03 17:30:00,region-13,1,3189
2012-02-03 17:45:00,region-13,1,3169
2012-02-03 18:00:00,region-13,1,3149
2012-02-03 18:15:00,region-13,1,3135
2012-02-03 18:30:00,region-13,1,3123
2012-02-03 18:45:00,region-13,1,3108
2012-02-03 19:00:00,region-13,1,3104
2012-02-03 19:15:00,region-13,1,3095
2012-02-03 19:30:00,region-13,1,3079
2012-02-03 19:45:00,region-13,1,3063
2012-02-03 20:00:00,region-13,1,3055
2012-02-03 20:15:00,region-13,1,3044
2012-02-03 20:30:00,region-13,1,3027
2012-02-03 20:45:00,region-13,1,3016
2012-02-03 21:00:00,region-13,1,3007
2012-02-03 21:15:00,region-13,1,2994
2012-02-03 21:30:00,region-13,1,2985
2012-02-03 21:45:00,region-13,1,2973
2012-02-03 22:00:00,region-13,1,2962
2012-02-03 22:15:00,region-13,1,2947
2012-02-03 22:30:00,region-13,1,2935
2012-02-03 22:45:00,region-13,1,2925
2012-02-03 23:00:00,region-13,1,2912
2012-02-03 23:15:00,region-13,1,2890
2012-02-03 23:30:00,region-13,1,2879
2012-02-03 23:45:00,region-13,1,2870
2012-02-04 00:00:00,region-13,1,2854
2012-02-04 00:15:00,region-13,1,2845
2012-02-04 00:30:00,region-13,1,2833
2012-02-04 00:45:00,region-13,1,2823
2012-02-04 01:00:00,region-13,1,2244
2012-02-04 01:15:00,region-13,1,2237
2012-02-04 01:30:00,region-13,1,2224
2012-02-04 01:45:00,region-13,1,2205
2012-02-04 02:00:00,region-13,1,2197
2012-02-04 02:15:00,region-13,1,2188
2012-02-04 02:30:00,region-13,1,2180
2012-02-04 02:45:00,region-13,1,2179
2012-02-04 03:00:00,region-13,1,2171
2012-02-04 03:15:00,region-13,1,2166
2012-02-04 03:30:00,region-13,1,2160
2012-02-04 03:45:00,region-13,1,2151
2012-02-04 04:00:00,region-13,1,2139
2012-02-04 04:15:00,region-13,1,2135
2012-02-04 04:30:00,region-13,1,2130
2012-02-04 04:45:00,region-13,1,2114
2012-02-04 05:00:00,region-13,1,2100
2012-02-04 05:15:00,region-13,1,2090
2012-02-04 05:30:00,region-13,1,2080
2012-02-04 05:45:00,region-13,1,2072
2012-02-04 06:00:00,region-13,1,2064
2012-02-04 06:15:00,region-13,1,2057
2012-02-04 06:30:00,region-13,1,2051
2012-02-04 06:45:00,region-13,1,2046
2012-02-04 07:00:00,region-13,1,2035
2012-02-04 07:15:00,region-13,1,2024
2012-02-04 07:30:00,region-13,1,2017
2012-02-04 07:45:00,region-13,1,2008
2012-02-04 08:00:00,region-13,1,1998
2012-02-02 08:15:00,region-14,1,4264
2012-02-02 08:30:00,region-14,1,4246
2012-02-02 08:45:00,region-14,1,4228
2012-02-02 09:00:00,region-14,1,4210
2012-02-02 09:15:00,region-14,1,4189
2012-02-02 09:30:00,region-14,1,4178
2012-02-02 09:45:00,region-14,1,4162
2012-02-02 10:00:00,region-14,1,4145
2012-02-02 10:15:00,region-14,1,4128
2012-02-02 10:30:00,region-14,1,4106
2012-02-02 10:45:00,region-14,1,4100
2012-02-02 11:00:00,region-14,1,4079
2012-02-02 11:15:00,region-14,1,4055
2012-02-02 11:30:00,region-14,1,4042
2012-02-02 11:45:00,region-14,1,4033
2012-02-02 12:00:00,region-14,1,4014
2012-02-02 12:15:00,region-14,1,4006
2012-02-02 12:30:00,region-14,1,3992
2012-02-02 12:45:00,region-14,1,3978
2012-02-02 13:00:00,region-14,1,4984
2012-02-02 13:15:00,region-14,1,4953
2012-02-02 13:30:00,region-14,1,4945
2012-02-02 13:45:00,region-14,1,4929
2012-02-02 14:00:00,region-14,1,4914
2012-02-02 14:15:00,region-14,1,4893
2012-02-02 14:30:00,region-14,1,4878
2012-02-02 14:45:00,region-14,1,4864
2012-02-02 15:00:00,region-14,1,4842
2012-02-02 15:15:00,region-14,1,4824
2012-02-02 15:30:00,region-14,1,4799
2012-02-02 15:45:00,region-14,1,4784
2012-02-02 16:00:00,region-14,1,4765
2012-02-02 16:15:00,region-14,1,4744
2012-02-02 16:30:00,region-14,1,4731
2012-02-02 16:45:00,region-14,1,4708
2012-02-02 17:00:00,region-14,1,4694
2012-02-02 17:15:00,region-14,1,4672
2012-02-02 17:30:00,region-14,1,4662
2012-02-02 17:45:00,region-14,1,4638
2012-02-02 18:00:00,region-14,1,4615
2012-02-02 18:15:00,region-14,1,4596
2012-02-02 18:30:00,region-14,1,4577
2012-02-02 18:45:00,region-14,1,4556
2012-02-02 19:00:00,region-14,1,4528
2012-02-02 19:15:00,region-14,1,4515
2012-02-02 19:30:00,region-14,1,4501
2012-02-02 19:45:00,region-14,1,4489
2012-02-02 20:00:00,region-14,1,4483
2012-02-02 20:15:00,region-14,1,4463
2012-02-02 20:30:00,region-14,1,4450
2012-02-02 20:45:00,region-14,1,4421
2012-02-02 21:00:00,region-14,1,4399
2012-02-02 21:15:00,region-14,1,4379
2012-02-02 21:30:00,region-14,1,4359
2012-02-02 21:45:00,region-14,1,4346
2012-02-02 22:00:00,region-14,1,4339
2012-02-02 22:15:00,region-14,1,4322
2012-02-02 22:30:00,region-14,1,4307
2012-02-02 22:45:00,region-14,1,4287
2012-02-02 23:00:00,region-14,1,4256
2012-02-02 23:15:00,region-14,1,4242
2012-02-02 23:30:00,region-14,1,4227
2012-02-02 23:45:00,region-14,1,4223
2012-02-03 00:00:00,region-14,1,3326
2012-02-03 00:15:00,region-14,1,3310
2012-02-03 00:30:00,region-14,1,3296
2012-02-03 00:45:00,region-14,1,3289
2012-02-03 01:00:00,region-14,1,3279
2012-02-03 01:15:00,region-14,1,3268
2012-02-03 01:30:00,region-14,1,3257
2012-02-03 01:45:00,region-14,1,3238
2012-02-03 02:00:00,region-14,1,3233
2012-02-03 02:15:00,region-14,1,3228
2012-02-03 02:30:00,region-14,1,3216
2012-02-03 02:45:00,region-14,1,3206
2012-02-03 03:00:00,region-14,1,3190
2012-02-03 03:15:00,region-14,1,3175
2012-02-03 03:30:00,region-14,1,3161
2012-02-03 03:45:00,region-14,1,3149
2012-02-03 04:00:00,region-14,1,3135
2012-02-03 04:15:00,region-14,1,3130
2012-02-03 04:30:00,region-14,1,3110
2012-02-03 04:45:00,region-14,1,3098
2012-02-03 05:00:00,region-14,1,3083
2012-02-03 05:15:00,region-14,1,3071
2012-02-03 05:30:00,region-14,1,3067
2012-02-03 05:45:00,region-14,1,3059
2012-02-03 06:00:00,region-14,1,3041
2012-02-03 06:15:00,region-14,1,3018
2012-02-03 06:30:00,region-14,1,3013
2012-02-03 06:45:00,region-14,1,3002
2012-02-03 07:00:00,region-14,1,2991
2012-02-03 07:15:00,region-14,1,2982
2012-02-03 07:30:00,region-14,1,2967
2012-02-03 07:45:00,region-14,1,2957
2012-02-03 08:00:00,region-14,1,2938
2012-02-03 08:15:00,region-14,1,2919
2012-02-03 08:30:00,region-14,1,2906
2012-02-03 08:45:00,region-14,1,2895
2012-02-03 09:00:00,region-14,1,2886
2012-02-03 09:15:00,region-14,1,2878
2012-02-03 09:30:00,region-14,1,2866
2012-02-03 09:45:00,region-14,1,2857
2012-02-03 10:00:00,region-14,1,2841
2012-02-03 10:15:00,region-14,1,2830
2012-02-03 10:30:00,region-14,1,2819
2012-02-03 10:45:00,region-14,1,2804
2012-02-03 11:00:00,region-14,1,2795
2012-02-03 11:15:00,region-14,1,2787
2012-02-03 11:30:00,region-14,1,2776
2012-02-03 11:45:00,region-14,1,2767
2012-02-03 12:00:00,region-14,1,2761
2012-02-03 12:15:00,region-14,1,2749
2012-02-03 12:30:00,region-14,1,2737
2012-02-03 12:45:00,region-14,1,2722
2012-02-03 13:00:00,region-14,1,3401
2012-02-03 13:15:00,region-14,1,3393
2012-02-03 13:30:00,region-14,1,3377
2012-02-03 13:45:00,region-14,1,3368
2012-02-03 14:00:00,region-14,1,3354
2012-02-03 14:15:00,region-14,1,3345
2012-02-03 14:30:00,region-14,1,3328
2012-02-03 14:45:00,region-14,1,3316
2012-02-03 15:00:00,region-14,1,3307
2012-02-03 15:15:00,region-14,1,3286
2012-02-03 15:30:00,region-14,1,3277
2012-02-03 15:45:00,region-14,1,3262
2012-02-03 16:00:00,region-14,1,3250
2012-02-03 16:15:00,region-14,1,3238
2012-02-03 16:30:00,region-14,1,3229
2012-02-03 16:45:00,region-14,1,3221
2012-02-03 17:00:00,region-14,1,3207
2012-02-03 17:15:00,region-14,1,3193
2012-02-03 17:30:00,region-14,1,3185
2012-02-03 17:45:00,region-14,1,3173
2012-02-03 18:00:00,region-14,1,3162
2012-02-03 18:15:00,region-14,1,3144
2012-02-03 18:30:00,region-14,1,3133
2012-02-03 18:45:00,region-14,1,3123
2012-02-03 19:00:00,region-14,1,3107
2012-02-03 19:15:00,region-14,1,3097
2012-02-03 19:30:00,region-14,1,3083
2012-02-03 19:45:00,region-14,1,3062
2012-02-03 20:00:00,region-14,1,3052
2012-02-03 20:15:00,region-14,1,3041
2012-02-03 20:30:00,region-14,1,3034
2012-02-03 20:45:00,region-14,1,3027
2012-02-03 21:00:00,region-14,1,3011
2012-02-03 21:15:00,region-14,1,3000
2012-02-03 21:30:00,region-14,1,2982
2012-02-03 21:45:00,region-14,1,2967
2012-02-03 22:00:00,region-14,1,2950
2012-02-03 22:15:00,region-14,1,2939
2012-02-03 22:30:00,region-14,1,2923
2012-02-03 22:45:00,region-14,1,2911
2012-02-03 23:00:00,region-14,1,2899
2012-02-03 23:15:00,region-14,1,2883
2012-02-03 23:30:00,region-14,1,2878
2012-02-03 23:45:00,region-14,1,2870
2012-02-04 00:00:00,region-14,1,2294
2012-02-04 00:15:00,region-14,1,2282
2012-02-04 00:30:00,region-14,1,2272
2012-02-04 00:45:00,region-14,1,2262
2012-02-04 01:00:00,region-14,1,2253
2012-02-04 01:15:00,region-14,1,2242
2012-02-04 01:30:00,region-14,1,2233
2012-02-04 01:45:00,region-14,1,2222
2012-02-04 02:00:00,region-14,1,2223
2012-02-04 02:15:00,region-14,1,2210
2012-02-04 02:30:00,region-14,1,2202
2012-02-04 02:45:00,region-14,1,2191
2012-02-04 03:00:00,region-14,1,2185
2012-02-04 03:15:00,region-14,1,2179
2012-02-04 03:30:00,region-14,1,2168
2012-02-04 03:45:00,region-14,1,2154
2012-02-04 04:00:00,region-14,1,2141
2012-02-04 04:15:00,region-14,1,2136
2012-02-04 04:30:00,region-14,1,2121
2012-02-04 04:45:00,region-14,1,2116
2012-02-04 05:00:00,region-14,1,2109
2012-02-04 05:15:00,region-14,1,2097
2012-02-04 05:30:00,region-14,1,2093
2012-02-04 05:45:00,region-14,1,2083
2012-02-04 06:00:00,region-14,1,2078
2012-02-04 06:15:00,region-14,1,2070
2012-02-04 06:30:00,region-14,1,2053
2012-02-04 06:45:00,region-14,1,2043
2012-02-04 07:00:00,region-14,1,2040
2012-02-04 07:15:00,region-14,1,2038
2012-02-04 07:30:00,region-14,1,2032
2012-02-04 07:45:00,region-14,1,2018
2012-02-04 08:00:00,region-14,1,2015
2012-02-02 08:15:00,region-15,1,4312
2012-02-02 08:30:00,region-15,1,4293
2012-02-02 08:45:00,region-15,1,4271
2012-02-02 09:00:00,region-15,1,4246
2012-02-02 09:15:00,region-15,1,4234
2012-02-02 09:30:00,region-15,1,4227
2012-02-02 09:45:00,region-15,1,4217
2012-02-02 10:00:00,region-15,1,4206
2012-02-02 10:15:00,region-15,1,4196
2012-02-02 10:30:00,region-15,1,4173
2012-02-02 10:45:00,region-15,1,4165
2012-02-02 11:00:00,region-15,1,4151
2012-02-02 11:15:00,region-15,1,4132
2012-02-02 11:30:00,region-15,1,4109
2012-02-02 11:45:00,region-15,1,4096
2012-02-02 12:00:00,region-15,1,4078
2012-02-02 12:15:00,region-15,1,4060
2012-02-02 12:30:00,region-15,1,4038
2012-02-02 12:45:00,region-15,1,4029
2012-02-02 13:00:00,region-15,1,5022
2012-02-02 13:15:00,region-15,1,5000
2012-02-02 13:30:00,region-15,1,4983
2012-02-02 13:45:00,region-15,1,4963
2012-02-02 14:00:00,region-15,1,4940
2012-02-02 14:15:00,region-15,1,4929
2012-02-02 14:30:00,region-15,1,4905
2012-02-02 14:45:00,region-15,1,4887
2012-02-02 15:00:00,region-15,1,4862
2012-02-02 15:15:00,region-15,1,4838
2012-02-02 15:30:00,region-15,1,4818
2012-02-02 15:45:00,region-15,1,4799
2012-02-02 16:00:00,region-15,1,4782
2012-02-02 16:15:00,region-15,1,4766
2012-02-02 16:30:00,region-15,1,4751
2012-02-02 16:45:00,region-15,1,4731
2012-02-02 17:00:00,region-15,1,4701
2012-02-02 17:15:00,region-15,1,4677
2012-02-02 17:30:00,region-15,1,4662
2012-02-02 17:45:00,region-15,1,4634
2012-02-02 18:00:00,region-15,1,4621
2012-02-02 18:15:00,region-15,1,4599
2012-02-02 18:30:00,region-15,1,4579
2012-02-02 18:45:00,region-15,1,4558
2012-02-02 19:00:00,region-15,1,4542
2012-02-02 19:15:00,region-15,1,4513
2012-02-02 19:30:00,region-15,1,4491
2012-02-02 19:45:00,region-15,1,4469
2012-02-02 20:00:00,region-15,1,4443
2012-02-02 20:15:00,region-15,1,4428
2012-02-02 20:30:00,region-15,1,4418
2012-02-02 20:45:00,region-15,1,4405
2012-02-02 21:00:00,region-15,1,4381
2012-02-02 21:15:00,region-15,1,4363
2012-02-02 21:30:00,region-15,1,4341
2012-02-02 21:45:00,region-15,1,4327
2012-02-02 22:00:00,region-15,1,4305
2012-02-02 22:15:00,region-15,1,4286
2012-02-02 22:30:00,region-15,1,4267
2012-02-02 22:45:00,region-15,1,4245
2012-02-02 23:00:00,region-15,1,4224
2012-02-02 23:15:00,region-15,1,4215
2012-02-02 23:30:00,region-15,1,4201
2012-02-02 23:45:00,region-15,1,4183
2012-02-03 00:00:00,region-15,1,3353
2012-02-03 00:15:00,region-15,1,3338
2012-02-03 00:30:00,region-15,1,3332
2012-02-03 00:45:00,region-15,1,3324
2012-02-03 01:00:00,region-15,1,3310
2012-02-03 01:15:00,region-15,1,3294
2012-02-03 01:30:00,region-15,1,3287
2012-02-03 01:45:00,region-15,1,3269
2012-02-03 02:00:00,region-15,1,3252
2012-02-03 02:15:00,region-15,1,3237
2012-02-03 02:30:00,region-15,1,3220
2012-02-03 02:45:00,region-15,1,3211
2012-02-03 03:00:00,region-15,1,3197
2012-02-03 03:15:00,region-15,1,3187
2012-02-03 03:30:00,region-15,1,3176
2012-02-03 03:45:00,region-15,1,3160
2012-02-03 04:00:00,region-15,1,3144
2012-02-03 04:15:00,region-15,1,3128
2012-02-03 04:30:00,region-15,1,3119
2012-02-03 04:45:00,region-15,1,3103
2012-02-03 05:00:00,region-15,1,3083
2012-02-03 05:15:00,region-15,1,3075
2012-02-03 05:30:00,region-15,1,3054
2012-02-03 05:45:00,region-15,1,3050
2012-02-03 06:00:00,region-15,1,3038
2012-02-03 06:15:00,region-15,1,3025
2012-02-03 06:30:00,region-15,1,3017
2012-02-03 06:45:00,region-15,1,2999
2012-02-03 07:00:00,region-15,1,2984
2012-02-03 07:15:00,region-15,1,2974
2012-02-03 07:30:00,region-15,1,2957
2012-02-03 07:45:00,region-15,1,2947
2012-02-03 08:00:00,region-15,1,2931
2012-02-03 08:15:00,region-15,1,2916
2012-02-03 08:30:00,region-15,1,2910
2012-02-03 08:45:00,region-15,1,2892
2012-02-03 09:00:00,region-15,1,2881
2012-02-03 09:15:00,region-15,1,2878
2012-02-03 09:30:00,region-15,1,2856
2012-02-03 09:45:00,region-15,1,2845
2012-02-03 10:00:00,region-15,1,2838
2012-02-03 10:15:00,region-15,1,2827
2012-02-03 10:30:00,region-15,1,2817
2012-02-03 10:45:00,region-15,1,2807
2012-02-03 11:00:00,region-15,1,2793
2012-02-03 11:15:00,region-15,1,2778
2012-02-03 11:30:00,region-15,1,2763
2012-02-03 11:45:00,region-15,1,2742
2012-02-03 12:00:00,region-15,1,2738
2012-02-03 12:15:00,region-15,1,2715
2012-02-03 12:30:00,region-15,1,2706
2012-02-03 12:45:00,region-15,1,2693
2012-02-03 13:00:00,region-15,1,3336
2012-02-03 13:15:00,region-15,1,3317
2012-02-03 13:30:00,region-15,1,3305
2012-02-03 13:45:00,region-15,1,3294
2012-02-03 14:00:00,region-15,1,3277
2012-02-03 14:15:00,region-15,1,3265
2012-02-03 14:30:00,region-15,1,3252
2012-02-03 14:45:00,region-15,1,3241
2012-02-03 15:00:00,region-15,1,3224
2012-02-03 15:15:00,region-15,1,3214
2012-02-03 15:30:00,region-15,1,3206
2012-02-03 15:45:00,region-15,1,3192
2012-02-03 16:00:00,region-15,1,3182
2012-02-03 16:15:00,region-15,1,3172
2012-02-03 16:30:00,region-15,1,3165
2012-02-03 16:45:00,region-15,1,3158
2012-02-03 17:00:00,region-15,1,3143
2012-02-03 17:15:00,region-15,1,3131
2012-02-03 17:30:00,region-15,1,3120
2012-02-03 17:45:00,region-15,1,3107
2012-02-03 18:00:00,region-15,1,3093
2012-02-03 18:15:00,region-15,1,3082
2012-02-03 18:30:00,region-15,1,3080
2012-02-03 18:45:00,region-15,1,3067
2012-02-03 19:00:00,region-15,1,3055
2012-02-03 19:15:00,region-15,1,3044
2012-02-03 19:30:00,region-15,1,3031
2012-02-03 19:45:00,region-15,1,3021
2012-02-03 20:00:00,region-15,1,3007
2012-02-03 20:15:00,region-15,1,2996
2012-02-03 20:30:00,region-15,1,2987
2012-02-03 20:45:00,region-15,1,2963
2012-02-03 21:00:00,region-15,1,2948
2012-02-03 21:15:00,region-15,1,2938
2012-02-03 21:30:00,region-15,1,2924
2012-02-03 21:45:00,region-15,1,2915
2012-02-03 22:00:00,region-15,1,2896
2012-02-03 22:15:00,region-15,1,2889
2012-02-03 22:30:00,region-15,1,2875
2012-02-03 22:45:00,region-15,1,2863
2012-02-03 23:00:00,region-15,1,2845
2012-02-03 23:15:00,region-15,1,2831
2012-02-03 23:30:00,region-15,1,2815
2012-02-03 23:45:00,region-15,1,2807
2012-02-04 00:00:00,region-15,1,2254
2012-02-04 00:15:00,region-15,1,2242
2012-02-04 00:30:00,region-15,1,2234
2012-02-04 00:45:00,region-15,1,2226
2012-02-04 01:00:00,region-15,1,2218
2012-02-04 01:15:00,region-15,1,2209
2012-02-04 01:30:00,region-15,1,2204
2012-02-04 01:45:00,region-15,1,2198
2012-02-04 02:00:00,region-15,1,2187
2012-02-04 02:15:00,region-15,1,2180
2012-02-04 02:30:00,region-15,1,2165
2012-02-04 02:45:00,region-15,1,2157
2012-02-04 03:00:00,region-15,1,2142
2012-02-04 03:15:00,region-15,1,2136
2012-02-04 03:30:00,region-15,1,2126
2012-02-04 03:45:00,region-15,1,2110
2012-02-04 04:00:00,region-15,1,2103
2012-02-04 04:15:00,region-15,1,2097
2012-02-04 04:30:00,region-15,1,2091
2012-02-04 04:45:00,region-15,1,2087
2012-02-04 05:00:00,region-15,1,2084
2012-02-04 05:15:00,region-15,1,2073
2012-02-04 05:30:00,region-15,1,2063
2012-02-04 05:45:00,region-15,1,2054
2012-02-04 06:00:00,region-15,1,2046
2012-02-04 06:15:00,region-15,1,2042
2012-02-04 06:30:00,region-15,1,2032
2012-02-04 06:45:00,region-15,1,2024
2012-02-04 07:00:00,region-15,1,2014
2012-02-04 07:15:00,region-15,1,2006
2012-02-04 07:30:00,region-15,1,1999
2012-02-04 07:45:00,region-15,1,1991
2012-02-04 08:00:00,region-15,1,1980
2012-02-02 08:15:00,region-16,1,4292
2012-02-02 08:30:00,region-16,1,4265
2012-02-02 08:45:00,region-16,1,4247
2012-02-02 09:00:00,region-16,1,4226
2012-02-02 09:15:00,region-16,1,4215
2012-02-02 09:30:00,region-16,1,4202
2012-02-02 09:45:00,region-16,1,4187
2012-02-02 10:00:00,region-16,1,4166
2012-02-02 10:15:00,region-16,1,4152
2012-02-02 10:30:00,region-16,1,4145
2012-02-02 10:45:00,region-16,1,4129
2012-02-02 11:00:00,region-16,1,4112
2012-02-02 11:15:00,region-16,1,4090
2012-02-02 11:30:00,region-16,1,4073
2012-02-02 11:45:00,region-16,1,4052
2012-02-02 12:00:00,region-16,1,5071
2012-02-02 12:15:00,region-16,1,5047
2012-02-02 12:30:00,region-16,1,5024
2012-02-02 12:45:00,region-16,1,5006
2012-02-02 13:00:00,region-16,1,4985
2012-02-02 13:15:00,region-16,1,4972
2012-02-02 13:30:00,region-16,1,4953
2012-02-02 13:45:00,region-16,1,4924
2012-02-02 14:00:00,region-16,1,4894
2012-02-02 14:15:00,region-16,1,4883
2012-02-02 14:30:00,region-16,1,4869
2012-02-02 14:45:00,region-16,1,4862
2012-02-02 15:00:00,region-16,1,4841
2012-02-02 15:15:00,region-16,1,4828
2012-02-02 15:30:00,region-16,1,4818
2012-02-02 15:45:00,region-16,1,4799
2012-02-02 16:00:00,region-16,1,4785
2012-02-02 16:15:00,region-16,1,4760
2012-02-02 16:30:00,region-16,1,4732
2012-02-02 16:45:00,region-16,1,4709
2012-02-02 17:00:00,region-16,1,4691
2012-02-02 17:15:00,region-16,1,4676
2012-02-02 17:30:00,region-16,1,4665
2012-02-02 17:45:00,region-16,1,4648
2012-02-02 18:00:00,region-16,1,4626
2012-02-02 18:15:00,region-16,1,4611
2012-02-02 18:30:00,region-16,1,4596
2012-02-02 18:45:00,region-16,1,4579
2012-02-02 19:00:00,region-16,1,4560
2012-02-02 19:15:00,region-16,1,4536
2012-02-02 19:30:00,region-16,1,4523
2012-02-02 19:45:00,region-16,1,4510
2012-02-02 20:00:00,region-16,1,4500
2012-02-02 20:15:00,region-16,1,4482
2012-02-02 20:30:00,region-16,1,4456
2012-02-02 20:45:00,region-16,1,4431
2012-02-02 21:00:00,region-16,1,4404
2012-02-02 21:15:00,region-16,1,4382
2012-02-02 21:30:00,region-16,1,4371
2012-02-02 21:45:00,region-16,1,4356
2012-02-02 22:00:00,region-16,1,4340
2012-02-02 22:15:00,region-16,1,4327
2012-02-02 22:30:00,region-16,1,4316
2012-02-02 22:45:00,region-16,1,4300
2012-02-02 23:00:00,region-16,1,3423
2012-02-02 23:15:00,region-16,1,3415
2012-02-02 23:30:00,region-16,1,3400
2012-02-02 23:45:00,region-16,1,3390
2012-02-03 00:00:00,region-16,1,3378
2012-02-03 00:15:00,region-16,1,3365
2012-02-03 00:30:00,region-16,1,3350
2012-02-03 00:45:00,region-16,1,3341
2012-02-03 01:00:00,region-16,1,3336
2012-02-03 01:15:00,region-16,1,3324
2012-02-03 01:30:00,region-16,1,3313
2012-02-03 01:45:00,region-16,1,3290
2012-02-03 02:00:00,region-16,1,3280
2012-02-03 02:15:00,region-16,1,3265
2012-02-03 02:30:00,region-16,1,3254
2012-02-03 02:45:00,region-16,1,3248
2012-02-03 03:00:00,region-16,1,3235
2012-02-03 03:15:00,region-16,1,3224
2012-02-03 03:30:00,region-16,1,3212
2012-02-03 03:45:00,region-16,1,3203
2012-02-03 04:00:00,region-16,1,3196
2012-02-03 04:15:00,region-16,1,3178
2012-02-03 04:30:00,region-16,1,3165
2012-02-03 04:45:00,region-16,1,3150
2012-02-03 05:00:00,region-16,1,3145
2012-02-03 05:15:00,region-16,1,3130
2012-02-03 05:30:00,region-16,1,3123
2012-02-03 05:45:00,region-16,1,3110
2012-02-03 06:00:00,region-16,1,3105
2012-02-03 06:15:00,region-16,1,3088
2012-02-03 06:30:00,region-16,1,3079
2012-02-03 06:45:00,region-16,1,3067
2012-02-03 07:00:00,region-16,1,3057
2012-02-03 07:15:00,region-16,1,3041
2012-02-03 07:30:00,region-16,1,3031
2012-02-03 07:45:00,region-16,1,3021
2012-02-03 08:00:00,region-16,1,3008
2012-02-03 08:15:00,region-16,1,2999
2012-02-03 08:30:00,region-16,1,2980
2012-02-03 08:45:00,region-16,1,2967
2012-02-03 09:00:00,region-16,1,2954
2012-02-03 09:15:00,region-16,1,2945
2012-02-03 09:30:00,region-16,1,2936
2012-02-03 09:45:00,region-16,1,2926
2012-02-03 10:00:00,region-16,1,2920
2012-02-03 10:15:00,region-16,1,2909
2012-02-03 10:30:00,region-16,1,2888
2012-02-03 10:45:00,region-16,1,2873
2012-02-03 11:00:00,region-16,1,2865
2012-02-03 11:15:00,region-16,1,2854
2012-02-03 11:30:00,region-16,1,2843
2012-02-03 11:45:00,region-16,1,2840
2012-02-03 12:00:00,region-16,1,3516
2012-02-03 12:15:00,region-16,1,3502
2012-02-03 12:30:00,region-16,1,3487
2012-02-03 12:45:00,region-16,1,3469
2012-02-03 13:00:00,region-16,1,3461
2012-02-03 13:15:00,region-16,1,3444
2012-02-03 13:30:00,region-16,1,3435
2012-02-03 13:45:00,region-16,1,3426
2012-02-03 14:00:00,region-16,1,3408
2012-02-03 14:15:00,region-16,1,3391
2012-02-03 14:30:00,region-16,1,3381
